Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
UL4WR7C7,journalArticle,2022,"Xie, Zhongtang; Lu, Guanghua; Yu, Yeting",Early-Stage High-Concentration Thiacloprid Exposure Induced Persistent Behavioral Alterations in Zebrafish.,International journal of environmental research and public health,,1660-4601 1661-7827,10.3390/ijerph191710920,,"As a major neonicotinoid insecticide, thiacloprid (THCP) is frequently detected in aquatic environments worldwide due to its heavy use, posing potential threats  to aquatic organisms. In this study, zebrafish (Danio rerio) embryos were exposed  to THCP (1, 10, 100, 1000 and 10,000 μg/L) for 5 days and then recovered in  THCP-free water for 20 days to investigate the effects of early-stage THCP  exposure on the development, antioxidant defense, and neurotransmitter systems of  zebrafish, and explore their recovery mechanism. The results show that THCP  exposure induced developmental toxicity and oxidative stress in zebrafish. The  hypoactivity, behavioral alterations (decreased avoidance and edge preference  behaviors) and neurotoxicity were found throughout the exposure-recovery  experiments. THCP exposure altered the expression of γ-aminobutyric acid (GABA)-  and serotonin (5-HT)-related genes accompanied by the decrease in GABA and 5-HT  contents. However, after recovery, GABA content returned to the control level,  but 5-HT did not, indicating that only the serotonergic system was persistently  disrupted. Overall, our results suggest that the disruption of the serotonergic  system and oxidative stress may aggravate neurotoxicity and that the former was  the main reason for the depressive-like behavior. This study could help to  unravel the mechanisms of the behavioral alterations induced by early-stage THCP  exposure in zebrafish.",01/09/2022,01/03/2024 5:20,01/03/2024 5:20,,,,17,19,,Int J Environ Res Public Health,,,,,,,,eng,,,,,,,Place: Switzerland PMID: 36078631  PMCID: PMC9518391,,,,"*Water Pollutants, Chemical/metabolism; *Zebrafish/metabolism; Animals; depressive-like; Embryo, Nonmammalian; gamma-Aminobutyric Acid/metabolism; hypoactivity; Neonicotinoids/toxicity; neurotoxicity; neurotransmitter; Oxidative Stress; Serotonin/metabolism; thiacloprid; Thiazines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXRLTUWL,journalArticle,2017,"Cowie, Andrew M.; Sarty, Kathleena I.; Mercer, Angella; Koh, Jin; Kidd, Karen A.; Martyniuk, Christopher J.",Molecular networks related to the immune system and mitochondria are targets for the pesticide dieldrin in the zebrafish (Danio rerio) central nervous system.,Journal of proteomics,,1876-7737 1874-3919,10.1016/j.jprot.2017.02.003,,"The objectives of this study were to determine the behavioral and molecular responses in the adult zebrafish (Danio rerio) central nervous system (CNS)  following a dietary exposure to the pesticide dieldrin. Zebrafish were fed  pellets spiked with 0.03, 0.15, or 1.8μg/g dieldrin for 21days. Behavioral  analysis revealed no difference in exploratory behaviors or those related to  anxiety. Transcriptional networks for T-cell aggregation and selection were  decreased in expression suggesting an immunosuppressive effect of dieldrin,  consistent with other studies investigating organochlorine pesticides. Processes  related to oxidative phosphorylation were also differentially affected by  dieldrin. Quantitative proteomics (iTRAQ) using a hybrid quadrupole-Orbitrap  identified 226 proteins that were different following one or more doses. These  proteins included ATP synthase subunits (mitochondrial) and hypoxia up-regulated  protein 1 which were decreased and NADH dehydrogenases (mitochondrial) and signal  recognition particle 9 which were up-regulated. Thus, proteins affected were  functionally associated with the mitochondria and a protein network analysis  implicated Parkinson's disease (PD) and Huntington's disease as diseases  associated with altered proteins. Molecular networks related to mitochondrial  dysfunction and T-cell regulation are hypothesized to underlie the association  between dieldrin and PD. These data contribute to a comprehensive transcriptomic  and proteomic biomarker framework for pesticide exposures and neurodegenerative  diseases. BIOLOGICAL SIGNIFICANCE: Dieldrin is a persistent organochlorine  pesticide that has been associated with human neurodegenerative disease such as  Parkinson's disease. Dieldrin is ranked 18th on the 2015 U.S. Agency for Toxic  Substances and Disease Registry and continues to be a pesticide of concern for  human health. Transcriptomics and quantitative proteomics (ITRAQ) were employed  to characterize the molecular networks in the central nervous system that are  altered with dietary exposure to dieldrin. We found that transcriptional and  protein networks related to the immune system, mitochondria, and Parkinson's  disease were preferentially affected by dieldrin. The study provides new insight  into the mechanisms of dieldrin neurotoxicity that may explain, in part, the  association between this pesticide and increased risks to neurodegeneration.  These data contribute in a significant way to developing a molecular framework  for pesticide induced neurotoxicity.",22/03/2017,01/03/2024 5:20,01/03/2024 5:20,,71-82,,,157,,J Proteomics,,,,,,,,eng,Copyright © 2017 Elsevier B.V. All rights reserved.,,,,,,Place: Netherlands PMID: 28192238,,,,"*Central Nervous System/immunology/metabolism; *Mitochondria/immunology/metabolism; *Mitochondrial Proteins/immunology/metabolism; *Zebrafish Proteins/immunology/metabolism; *Zebrafish/immunology/metabolism; Animals; Biomarker; Dieldrin/*toxicity; Immune system; Mitochondrial dysfunction; Neurodegenerative Diseases/chemically induced/genetics/immunology; Neurotoxicity Syndromes/immunology/metabolism; Parkinson Disease, Secondary/chemically induced/immunology/metabolism; Pesticides; Pesticides/*toxicity; Proteomics; Systems biology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4LNV4J8,journalArticle,2024,"Lin, Jian; Lou, Yanqi; Sun, Zhenkai; Pan, Dongliang; Lei, Lei; Song, Yang; Huang, Changjiang; Chen, Jiangfei",DDT and titanium dioxide nanoparticle coexposure induced neurobehavioral deficits in zebrafish.,Neurotoxicology and teratology,,1872-9738 0892-0362,10.1016/j.ntt.2024.107323,,"Both dichlorodiphenyltrichloroethane (DDT) and titanium dioxide nanoparticle (TiO(2) NP) have worldwide-scale commercial applications, resulting in their  co-pollution in the ecosystems and posing combined health risks. However, there  is a lack of toxicity studies for the interactions of DDT and TiO(2) NP in the  environmental relevant concentrations. In this study, we characterized the  coexposures using a zebrafish waterborne exposure approach and evaluated the  neurotoxicity response of the treated embryos or adults. Our results showed that  DDT/TiO(2) NP coexposure enhanced the DDT accumulation in vivo and increased the  larval locomotor. The chronic DDT/TiO(2) NP coexposure did not affect the overall  survival rate, sex ratio and growth. However, DDT/TiO(2) NP coexposure severely  affected the adult locomotor activity, social contact, shoaling and aggressive  behaviors compared to single treatment groups or controls. These adult behavioral  deficits were accompanied by changes in neurotransmitter acetylcholine (ACH)  level in the brain and muscle tissues, as well as neural development genes  expression activation of growth-associated protein 43 (gap43) and synaptic  vesicle glycoprotein 2 (sv2) in the brain. The significantly increased ACH level  and the activated neural genes expression in the DDT/TiO(2) NP co-exposed fish  may account for the observed hyperactivity and social deficits.",24/01/2024,01/03/2024 5:20,01/03/2024 5:20,,107323,,,102,,Neurotoxicol Teratol,,,,,,,,eng,Copyright © 2024. Published by Elsevier Inc.,,,,,,Place: United States PMID: 38278424,,,,Behavior; Co-exposure; DDT; Neurotransmitter; TiO(2) NP; Zebrafish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6MEB2KET,journalArticle,2008,"Langiano, Vivian do Carmo; Martinez, Cláudia B. R.",Toxicity and effects of a glyphosate-based herbicide on the Neotropical fish Prochilodus lineatus.,Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,,1532-0456,10.1016/j.cbpc.2007.09.009,,"The toxicity of Roundup, a glyphosate-based herbicide widely used in agriculture, was determined for the Neotropical fish Prochilodus lineatus. The 96 h-LC(50) of  Roundup was 13.69 mg L(-1), indicating that this fish is more sensitive to  Roundup than rainbow trout (Oncorhynchus mykiss) and Atlantic salmon (Salmo  salar). These differences should be considered when establishing criteria for  water quality and animal well-being in the Neotropical region. Short-term (6, 24  and 96 h) toxicity tests were then performed to evaluate the effects of  sub-lethal concentrations of the herbicide (7.5 and 10 mg L(-1)) to P. lineatus.  Roundup did not interfere with the maintenance of the ionic balance and there was  no significant alteration in plasma cortisol levels in Roundup-exposed fish.  However an increase in plasma glucose was noted in fish exposed to 10 mg L(-1) of  the herbicide, indicating a typical stress response. Catalase liver activity also  showed an increase in fish exposed to 10 mg L(-1) of the herbicide, suggesting  the activation of antioxidant defenses after Roundup exposure. In addition,  Roundup induced several liver histological alterations that might impair normal  organ functioning. Therefore, short-term exposure to Roundup at subletal  concentrations induced biochemical, physiological and histological alterations in  P. lineatus.",2008-03,01/03/2024 5:20,01/03/2024 5:20,,222-231,,2,147,,Comp Biochem Physiol C Toxicol Pharmacol,,,,,,,,eng,,,,,,,Place: United States PMID: 17933590,,,,"Animals; Blood Glucose/analysis; Catalase/metabolism; Dose-Response Relationship, Drug; Fishes/classification/*physiology; Glutathione Transferase/metabolism; Glycine/*analogs & derivatives/toxicity; Glyphosate; Herbicides/*toxicity; Hydrocortisone/blood; Lethal Dose 50; Liver/drug effects/enzymology/pathology; Osmolar Concentration; Water Pollutants, Chemical/toxicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4Y5YI5U,journalArticle,2022,"Patel, Neep; Ivantsova, Emma; Konig, Isaac; Souders, Christopher L. 2nd; Martyniuk, Christopher J.",Perfluorotetradecanoic Acid (PFTeDA) Induces Mitochondrial Damage and Oxidative Stress in Zebrafish (Danio rerio) Embryos/Larvae.,Toxics,,2305-6304,10.3390/toxics10120776,,"Industrial and consumer products, such as pesticides, lubricants, and cosmetics, can contain perfluorinated compounds (PFCs). Although many short-chain PFCs have  been linked to physiological and behavioral changes in fish, there are limited  data on longer-chain PFCs. The objective of this study was to determine the  potential impact of perfluorotetradecanoic acid (PFTeDA) exposure on zebrafish  (Danio rerio) during early developmental stages. We measured several endpoints  including gene expression, mitochondrial bioenergetics, and locomotor activity in  zebrafish. Survival, timing of hatching, and deformity frequency were unaffected  by PFTeDA at the concentrations tested (0.01, 0.1, 1, and 10 µM) over a 7-day  exposure period. The expression levels of mitochondrial-related genes (cox1 and  mt-nd3) and oxidative stress-related genes (cat, hsp70, and hsp90a) were  increased in larval fish with exposure to 10 µM PFTeDA; however, there was no  change in oxidative respiration of embryos (i.e., basal respiration and  oligomycin-induced ATP-linked respiration). Reactive oxygen species were reduced  in larvae treated with 10 µM PFTeDA, coinciding with the increased transcription  of antioxidant defense genes. Both the visual motor response test and light-dark  preference test were conducted on 7 dpf larvae and yielded no significant  findings. This study improves current knowledge regarding toxicity mechanisms for  longer-chain PFCs such as PFTeDA.",12/12/2022,01/03/2024 5:20,01/03/2024 5:20,,,,12,10,,Toxics,,,,,,,,eng,,,,,,,Place: Switzerland PMID: 36548609  PMCID: PMC9785682,,,,adverse outcome; behavior; mechanism of action; mitochondria; perfluorinated chemicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6RGYYGII,journalArticle,2023,"Zhang, Le; Yan, Saihong; Hong, Xiangsheng; Zhao, Gaofeng; Zha, Jinmiao","Integrative time series of cellular, humoral and molecular response revealed immunotoxicity of bifenthrin to Chinese rare minnow (Gobiocypris rarus) following  Pseudomonas fluorescens challenge.","Aquatic toxicology (Amsterdam, Netherlands)",,1879-1514 0166-445X,10.1016/j.aquatox.2023.106427,,"Bifenthrin is a common pesticide that is widespread in aquatic environments. Although it has been shown to be toxic to aquatic organisms, its immunotoxicity  and mechanism are unclear. Herein, we reported the immunotoxicity of bifenthrin  on adult Chinese rare minnow (Gobiocypris rarus) after 28 days of exposure to  different concentrations of bifenthrin (0.1, 0.3, and 1.0 μg/L) and 36-h  Pseudomonas fluorescens challenge. Bifenthrin inhibited the fish humoral immune  response to bacteria by altering the lymphocyte and neutrophil ratios and  decreasing the production of lysozyme, complement component 3, immunoglobulin M,  and C-reactive protein, particularly were 1.0 μg/L. Bifenthrin caused intestinal  damage and significantly reduced the volume of intestinal mucus at 12 and 36  hours postinjection (hpi) (p < 0.05). Moreover, 1.0 μg/L bifenthrin significantly  increased the fish mortality and bacterial loads at 12 and 36 hpi (p < 0.05).  RNA-seq analysis revealed several enriched genes involved in pathogen attachment  and recognition, inflammatory responses, and complement system at the  early-to-mid stage of infection (4-12 hpi). Overall, our results corroborated  that bifenthrin induced immunotoxicity in Gobiocypris rarus, resulting in immune  dysfunction of fish and increasing their sensitivity to bacterial infection and  accelerating mortality. Moreover, 4-12 hpi was better than 36 hpi for analyzing  immune responses against pathogen infection in fish exposed to bifenthrin.",2023-03,01/03/2024 5:20,01/03/2024 5:20,,106427,,,256,,Aquat Toxicol,,,,,,,,eng,Copyright © 2023 Elsevier B.V. All rights reserved.,,,,,,Place: Netherlands PMID: 36805112,,,,"*Cyprinidae/metabolism; *Pseudomonas fluorescens/genetics; *Water Pollutants, Chemical/toxicity; Animals; Bifenthrin; Fish; Immune dysfunction; Immune responses; Time Factors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXRL8FGM,journalArticle,2023,"Nam, Sang-Eun; Haque, Md Niamul; Do, Seong Duk; Rhee, Jae-Sung","Chronic effects of environmental concentrations of antifoulant diuron on two marine fish: Assessment of hormone levels, immunity, and antioxidant defense  system.",Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,,1532-0456,10.1016/j.cbpc.2022.109510,,"The presence and toxicity of waterborne diuron in aquatic environments pose a severe threat to non-target organisms. However, the chronic impact of diuron in  marine fish has been poorly investigated. In this study, we report the chronic  effects (30 and 60 days) of environmentally relevant concentrations of diuron  (0.1, 1, and 10 μg L(-1)) on economically important marine fish, red seabream  (Pagrus major), and black rockfish (Sebastes schlegelii) by evaluating several  parameters, including hormone levels, immunity, hepatic function, and antioxidant  defense. Significant decreases in 17β-estradiol and 11-ketotestosterone levels  and gonadosomatic index were observed on day 60 in fish exposed to 10 μg L(-1)  diuron. Parameters of immunity, such as alternative complement activity, lysozyme  activity, and total immunoglobulin levels, were significantly lowered by 60-day  exposure to 10 μg L(-1) diuron in both fish. Significant decreases in the hepatic  enzyme activities of alanine transaminase and aspartate transaminase were  observed with an induction of cortisol on day 60 in fish exposed to 10 μg L-(1)  diuron. Intracellular malondialdehyde and glutathione levels were significantly  increased by 10 μg L-(1) diuron at day 60 with an increase in the enzymatic  activities of catalase and superoxide dismutase. Overall, black rockfish were  more sensitive to diuron than red seabream. These results suggest that consistent  exposure to environmentally relevant concentrations of diuron is detrimental to  the reproduction, immunity, and health of marine fish.",2023-01,01/03/2024 5:20,01/03/2024 5:20,,109510,,,263,,Comp Biochem Physiol C Toxicol Pharmacol,,,,,,,,eng,Copyright © 2022 Elsevier Inc. All rights reserved.,,,,,,Place: United States PMID: 36368506,,,,Animals; Antioxidants; Oxidative stress; Malondialdehyde; Estradiol; Ecotoxicity; Long-term exposure; *Diuron/toxicity; *Sea Bream; Biofoulant; Black rockfish; Red seabream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJXP9BN8,journalArticle,2012,"Nascimento, Cássia R. B.; Souza, Marta M.; Martinez, Claudia B. R.",Copper and the herbicide atrazine impair the stress response of the freshwater fish Prochilodus lineatus.,Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,,1532-0456,10.1016/j.cbpc.2011.12.002,,"In order to evaluate the effects of copper and atrazine on the stress response of the freshwater fish Prochilodus lineatus, juvenile fish were pre-exposed to  copper (20 μg L(-1)) or atrazine (10 μg L(-1)) for 24 h and then submitted to air  exposure for 3 min. Simultaneously fish kept in dechlorinated water for 24 h were  subjected to air exposure and a non-stress group was not subjected to air stress  or any contaminants. Animals were sampled immediately (t0) and after 1, 3 and 6 h  of air exposure (t1, t3 and t6 respectively) for the analysis of plasma cortisol,  glucose and Na(+), hepatic glycogen, branchial Na(+)/K(+)-ATPase (NKA), number of  red blood cells per cubic millimeter of blood (RBC), hematocrit (Hct) and  hemoglobin content (Hb). In fish pre-exposed to copper the stress response was  inhibited, and at t1 and t3 both cortisol and glucose remained significantly  lower compared to fish subjected to air stress only. In fish pre-exposed to  atrazine there was no rise in cortisol, but there was an increase in plasma  glucose, RBC, Hct and Hb at t0 and a return of these parameters to basal levels  at t1, as they did not differ significantly in relation to non-stressed fish.  Animals pre-exposed to either Cu or atrazine showed a significant reduction in  NKA activity at t1 and t3, in relation to air stressed fish. These results  clearly indicate that copper and atrazine impair cortisol stress response of P.  lineatus and that fish subjected to a contaminant-induced stress, either by  copper or atrazine, may not be able to respond to any additional stressors.",2012-04,01/03/2024 5:20,01/03/2024 5:20,,456-461,,3,155,,Comp Biochem Physiol C Toxicol Pharmacol,,,,,,,,eng,Copyright © 2011 Elsevier Inc. All rights reserved.,,,,,,Place: United States PMID: 22202473,,,,"Animals; Fresh Water; Time Factors; Sodium-Potassium-Exchanging ATPase/metabolism; Herbicides/metabolism/*toxicity; *Stress, Physiological; Air; Atrazine/metabolism/*toxicity; Blood Glucose/drug effects; Characiformes/*metabolism/physiology; Copper/metabolism/*toxicity; Enzyme Activation; Erythrocyte Count; Hematocrit; Hemoglobins/metabolism; Hydrocortisone/metabolism; Liver Glycogen/metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYUANT2B,journalArticle,2022,"Viner, Tabitha C.; Kagan, Rebecca A.; Lehner, Andreas; Buchweitz, John P.",ANTICOAGULANT EXPOSURE IN GOLDEN EAGLE (AQUILA CHRYSAETOS) POWER LINE ELECTROCUTION AND WIND TURBINE MORTALITIES.,Journal of wildlife diseases,,1943-3700 0090-3558,10.7589/JWD-D-21-00144,,"Golden Eagles (Aquila chrysaetos) are susceptible to anthropogenic mortality factors, including toxic compounds in the environment such as anticoagulant  rodenticides (AR) and sources of man-made energy. The physical and behavioral  effects of some toxins may predispose eagles to certain causes of death (COD). To  investigate the influence of ARs on mortality of Golden Eagles at wind turbine  farms, we randomly tested liver samples from 31 eagles found dead on wind farms  and submitted to the National Fish and Wildlife Forensic Laboratory from 2013-20.  The comparison group was composed of 31 Golden Eagles sampled during the same  time frame with a COD of power line electrocution as a proxy for a relatively  lower effort and altitude activity. Associations between COD, AR exposure, sex,  and life stage were assessed. In each group, 12 birds (35%) were found to have  been exposed to brodifacoum or bromadiolone prior to death. Logistic regression  showed no significant association between COD and sex (P=0.194) or life stage  (P=0.895). Across both mortality types, life stage was not a significant  predictor of AR exposure (P=0.725), but males were more likely to have been  exposed to ARs (P=0.032). These findings suggest that there is no difference in  the influence of anticoagulant exposure on higher and lower altitude activity in  Golden Eagles.",01/04/2022,01/03/2024 5:20,01/03/2024 5:20,,348-355,,2,58,,J Wildl Dis,,,,,,,,eng,© Wildlife Disease Association 2022.,,,,,,Place: United States PMID: 35100409,,,,Animals; Conservation of Natural Resources; mortality; *Eagles; *Rodenticides; Anticoagulants; electrocution; Energy-Generating Resources; forensics; Golden Eagle; Propylamines; Sulfides; Wind; wind turbine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VWJYSCPE,journalArticle,2023,"Tamagno, Wagner Antonio; Alves, Carla; Pompermaier, Aline; Amaral, Francieli Ubirajara Índia; Freddo, Natália; Soares, Suelen Mendonça; Gonçalves, Tayllana Schwanke; Siqueira, Lisiane; Fortuna, Milena; Dos Santos, Hévilin Corrêa; Gorrosterrazú, Amanda; Reolon, Gustavo Kellermann; Barcellos, Leonardo José Gil",Household based-pyrethroids on adult zebrafish (Danio rerio) exert behavioral and cholinergic changes in different brain regions.,Neurotoxicology,,1872-9711 0161-813X,10.1016/j.neuro.2023.02.011,,"Pyrethroid-based insecticides are largely used for mosquito control. These compounds have household and agricultural applications with different  formulations. Two important compounds used as household insecticides are  prallethrin and transfluthrin, both from the pyrethroid chemical group. With the  mode of action centered on sodium channels, pyrethroids keep the ionic sodium  channels open for a long time causing the death of the insect by nervous  hyperexcitability. Given the increased use of household insecticides by humans  and the incidence of disease outbreaks with unknown etiology such as autism  spectrum disease, schizophrenia, and Parkinson's disease we investigate some  physiological inputs of these compounds on zebrafish. In this study, we evaluated  the social interaction, shoaling formation, and anxiety-like behavior of  zebrafish exposed chronically to transfluthrin- and prallthrin-based insecticides  (T-BI and P-BI). In addition, we quantified the activity of the enzyme  acetylcholinesterase (AChE) in different brain regions. We observed that both  compounds caused anxiolytic behavior and reduced shoaling formation and social  interaction. Their behavioral biomarkers indicated a harmful ecological effect on  the specie as well as a possible impact of these compounds on autism spectrum  disorder (ASD) and schizophrenia (SZP). In addition, the AChE activity would  change its activity in different brain regions modulating the anxiety-like  behavior and social behavior in zebrafish. We conclude that P-BI and T-BI make us  alert about the relationship of these compounds with nervous diseases related to  cholinergic signaling.",2023-05,01/03/2024 5:20,01/03/2024 5:20,,19-27,,,96,,Neurotoxicology,,,,,,,,eng,Copyright © 2023 Elsevier B.V. All rights reserved.,,,,,,Place: Netherlands PMID: 36868382,,,,Humans; Animals; Adult; Acetylcholinesterase; Behavior; *Insecticides/toxicity; Cholinergic Agents; Zebrafish/metabolism; Acetylcholinesterase/metabolism; Brain/metabolism; *Autism Spectrum Disorder; *Pyrethrins/pharmacology; Household insecticide; Prallethrin; Sodium Channels; Transfluthrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8TPAU99,journalArticle,2007,"Tierney, Keith B.; Ross, Peter S.; Kennedy, Christopher J.",Linuron and carbaryl differentially impair baseline amino acid and bile salt olfactory responses in three salmonids.,Toxicology,,0300-483X,10.1016/j.tox.2006.12.001,,"For salmon, amino acid and bile salt detection form the basis for important behaviors including predator evasion and conspecific recognition, respectively.  For this reason, decreases in olfactory sensory neuron responses to the amino  acid l-serine and the bile salt taurocholic acid (TChA) have been used in studies  as indicators of acute olfactory pesticide toxicity to environmental contaminants  such as metals and pesticides. In this study, we first compare baseline responses  to these two odorant classes across three salmonids, and then explore how two  currently used pesticides alter these responses. We found baseline differences in  electro-olfactogram (EOG) responses and their sensitivity to pesticide exposure  between rainbow trout, coho and sockeye salmon. For example, rainbow trout had  lower baseline EOGs than either coho or sockeye (e.g. 10(-5)M TChA EOGs of  1.34+/-0.17 versus 2.57+/-0.46 and 2.72+/-0.43 mV, respectively). At 15 min after  exposure to 10 microg/L of the herbicide linuron, rainbow l-serine-evoked EOGs  were 49.6% of control versus 78.5 and 69.8% for sockeye and coho, indicating  rainbow were more sensitive to linuron. In contrast, at 30 min of exposure to 100  microg/L carbaryl, l-serine-evoked EOGs of sockeye were 49.7% of control versus  60.3 and 62.3% for rainbow and coho, suggesting sockeye were more sensitive to  carbaryl. In all species the l-serine-evoked EOGs did not return to baseline by  15 min after 100 microg/L carbaryl exposure, suggesting persisting impairment of  amino acid detection. The TChA-evoked EOGs were less affected by carbaryl  exposure (i.e. EOGs were 83.3, 84.9 and 66.0% of control 15 min after exposure)  and not affected at all by 100 microg/L linuron exposure. Species-specific  differences in pesticide sensitivity may limit extrapolation of toxicity across  salmonids while the generally greater sensitivity of amino acid olfaction may  lead to selective impairment of behaviors such as predator evasion.",07/03/2007,01/03/2024 5:20,01/03/2024 5:20,,175-187,,02-Mar,231,,Toxicology,,,,,,,,eng,,,,,,,Place: Ireland PMID: 17239514,,,,"Animals; Species Specificity; Herbicides/*toxicity; Water Pollutants, Chemical/*toxicity; Dose-Response Relationship, Drug; Serine; *Salmon; Carbaryl/*toxicity; Linuron/*toxicity; Olfactory Receptor Neurons/*drug effects/metabolism/physiopathology; Smell/*drug effects/physiology; Taurocholic Acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73TKWBDV,journalArticle,2019,"Altenhofen, Stefani; Nabinger, Débora Dreher; Bitencourt, Paula Eliete Rodrigues; Bonan, Carla Denise",Dichlorvos alters morphology and behavior in zebrafish (Danio rerio) larvae.,"Environmental pollution (Barking, Essex : 1987)",,1873-6424 0269-7491,10.1016/j.envpol.2018.11.095,,"Dichlorvos (2,2-dichlorovinyl-dimethylphosphate), an organophosphorus pesticide used for indoor insect and livestock parasite control, is among the most common  commercially available pesticides. However, there are significant concerns over  its toxicity, especially due to its relative stability in water, soil, and air.  Zebrafish, an important developmental model, has been used for studying the  effects of toxic compounds. The aim of this study was to evaluate the exposure to  dichlorvos at early life stages (1 h postfertilization - 7 days  postfertilization) in the zebrafish and its toxicological effects during the  development, through morphological (7 days postfertilization), locomotor and  social behavior analysis (7, 14, 30, 70, and 120 days postfertilization).  Dichlorvos (1, 5, and 10 mg/L) exposure reduced the body length and heartbeat  rate at 7 days postfertilization (dpf), as well as the surface area of the eyes  (5 and 10 mg/L). The avoidance behavior test showed a significant decrease in  escape responses at 7 (1, 5, and 10 mg/L) and 14 (5 and 10 mg/L) dpf zebrafish.  The evaluation of larval exploratory behavior showed a reduction in distance  traveled, mean speed (1, 5, and 10 mg/L) and time mobile (10 mg/L) between  control and dichlorvos groups. In addition, the analysis performed on adult  animals showed that the changes in distance traveled and mean speed remained  reduced in 30 (1, 5, and 10 mg/L) and 70 dpf (5 and 10 mg/L), recovering values  similar to the control at 120 dpf. The social behavior of zebrafish was not  altered by exposure to dichlorvos in the early stages of development. Thus, the  exposure to organophosphorus compounds at early stages of development induces an  increased susceptibility to behavioral and neuronal changes that could be  associated with several neurodegenerative diseases.",2019-02,01/03/2024 5:20,01/03/2024 5:20,,1117-1123,,,245,,Environ Pollut,,,,,,,,eng,Copyright © 2018 Elsevier Ltd. All rights reserved.,,,,,,Place: England PMID: 30682746,,,,"Animals; Zebrafish; Behavior; Environmental Monitoring/*methods; Morphological parameters; Water Pollutants, Chemical/*toxicity; Behavior, Animal/*drug effects; Dose-Response Relationship, Drug; Cardiotoxicity; Heart Rate/drug effects; Dichlorvos; Dichlorvos/*toxicity; Larva/*drug effects/physiology; Zebrafish/growth & development/*physiology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
