key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-732627272,Diuron metabolites act as endocrine disruptors and alter aggressive behavior in Nile tilapia (<i>Oreochromis niloticus</i>),2018,1,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298     J9  - CHEMOSPHERE     JI  - Chemosphere""]",191,NA,832-838,"Boscolo, CNP and Pereira, TSB and Batalhao, IG and Dourado, PLR and Schlenk, D and de Almeida, EA",,English,,"[""Sao Paulo State Univ, UNESP, Dept Chem & Environm Sci, Sao Paulo, Brazil"", ""Fac Med Faceres, Sao Jose Do Rio Preto, SP, Brazil"", ""Univ Calif Riverside, Dept Environm Sci, Riverside, CA 92521 USA"", ""Univ Reg Blumenau, Dept Nat Sci, Blumenau, SC, Brazil""]","Diuron and its biodegradation metabolites were recently reported to cause alterations in plasma steroid hormone concentrations with subsequent impacts on reproductive development in fish. Since steroid hormone biosynthesis is regulated through neurotransmission of the central nervous system (CNS), studies were conducted to determine whether neurotransmitters that control hormone biosynthesis could be affected after diuron and diuron metabolites treatment. As the same neurotransmitters and steroid hormones regulate behavioral outcomes, aggression was also evaluated in male Nile tilapia (Oreochromis niloticus). Male tilapias were exposed for 10 days to waterborne diuron and the metabolites 3,4-dichloroaniline (DCA), 3,4-dichlorophenyl-N-methylurea (DCPMU), at nominal concentrations of 100 ng L-1. In contrast to Diuron, DCA and DCPMU significantly diminished plasma testosterone concentrations (39.4% and 36.8%, respectively) and reduced dopamine levels in the brain (47.1% and 44.2%, respectively). In addition, concentrations of the stress steroid, cortisol were increased after DCA (71.0%) and DCPMU (57.8-%) exposure. A significant decrease in aggressive behavior was also observed in animals treated with the metabolites DCA (50.9%) and DCPMU (68.8%). These results indicate that biotransformation of diuron to active metabolites alter signaling pathways of the CNS which may impact androgen and the stress response as well as behavior necessary for social dominance, growth, and reproduction. (C) 2017 Elsevier Ltd. All rights reserved.","Times Cited in Web of Science Core Collection:  38     Total Times Cited:  38     Cited Reference Count:  61 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Included""}",10.1016/j.chemosphere.2017.10.009     WE  - Science Citation Index Expanded (SCI-EXPANDED),Behavior;Brain neurotransmitter;Herbicides;Hormones;GONADOTROPIN-RELEASING-HORMONE;PHENYLUREA HERBICIDES;SOCIAL-STATUS;HEAVY-METALS;DOPAMINE;EXPOSURE;BRAIN;BIOTRANSFORMATION;TESTOSTERONE;PESTICIDES;Aggression,NA,NA
rayyan-732627273,Multistress effects on goldfish (<i>Carassius auratus</i>) behavior and metabolism,2016,1,NA,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"[""0944-1344"", ""1614-7499     J9  - ENVIRON SCI POLLUT R     JI  - Environ. Sci. Pollut. Res.""]",23,4,3184-3194,"Gandar, A and Jean, S and Canal, J and Marty-Gasset, N and Gilbert, F and Laffaille, P",,English,,"[""Univ Toulouse, EcoLab, ENSAT, INPT,UPS, Ave Agrobiopole, F-31326 Castanet Tolosan, France"", ""CNRS, UMR 5245, EcoLab, F-31062 Toulouse, France"", ""Univ Toulouse, Genet Physiol & Syst Elevage GenPhySE, UMR 1388, INPT,ENSAT, F-31326 Castanet Tolosan, France"", ""INRA, UMR 1388, GenPhySE, F-31326 Castanet Tolosan, France"", ""Univ Toulouse, Lab Ecol Fonct & Environm EcoLab, INPT, UPS, 118 Route Narbonne, F-31062 Toulouse, France""]","Crossed effects between climate change and chemical pollutions were identified on community structure and ecosystem functioning. Temperature rising affects the toxic properties of pollutants and the sensitiveness of organisms to chemicals stress. Inversely, chemical exposure may decrease the capacity of organisms to respond to environmental changes. The aim of our study was to assess the individual and crossed effects of temperature rising and pesticide contamination on fish. Goldfish, Carassius auratus, were exposed during 96 h at two temperatures (22 and 32 A degrees C) to a mixture of common pesticides (S-metolachlor, isoproturon, linuron, atrazine-desethyl, aclonifen, pendimethalin, and tebuconazol) at two environmentally relevant concentrations (total concentrations MIX1 = 8.4 mu g L-1 and MIX2 = 42 mu g L-1). We investigated the sediment reworking behavior, which has a major ecological functional role. We also focused on three physiological traits from the cellular up to the whole individual level showing metabolic status of fish (protein concentration in liver and muscle, hepatosomatic index, and Fulton's condition factor). Individual thermal stress and low concentrations of pesticides decreased the sediment reworking activity of fish and entrained metabolic compensation with global depletion in energy stores. We found that combined chemical and thermal stresses impaired the capacity of fish to set up an efficient adaptive response. Our results strongly suggest that temperature will make fish more sensitive to water contamination by pesticides, raising concerns about wild fish conservation submitted to global changes.","Times Cited in Web of Science Core Collection:  31     Total Times Cited:  32     Cited Reference Count:  78 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage,not sure on behaviours assessed",10.1007/s11356-015-5147-6     WE  - Science Citation Index Expanded (SCI-EXPANDED),Global change;Temperature warming;Pesticides;Fish;Bioturbation;EXPOSURE;STRESS,NA,NA
rayyan-732627274,UNRAVELING MARKOV PROCESSES IN MOVEMENT PATTERNS OF INDICATOR SPECIES IN RESPONSE TO CHEMICAL STRESSORS,2011,5,30,MODERN PHYSICS LETTERS B,"[""0217-9849"", ""1793-6640     J9  - MOD PHYS LETT B     JI  - Mod. Phys. Lett. B""]",25,12,1143-1149,"Nguyen, TV and Liu, Y and Jung, IH and Chon, TS and Lee, SH",,English,,"[""Pusan Natl Univ, Dept Biol Sci, Pusan 609735, South Korea"", ""Pusan Natl Univ, Dept Math, Pusan 609735, South Korea"", ""Natl Inst Math Sci, Div Fus & Convergence Math Sci, Taejon 305340, South Korea""]",Revealing biological responses of organisms in responding to environmental stressors is the critical issue in contemporary ecological sciences. Markov processes in behavioral data were unraveled by utilizing the hidden Markov model (HMM). Individual organisms of daphnia (Daphnia magna) and zebrafish (Danio rerio) were exposed to diazinon at low concentrations. The transition probability matrix (TPM) and the emission probability matrix (EPM) were accordingly estimated by training with the HMM and were verified before and after the treatments with 10(-6) tolerance in 10(3) iterations. Structured property in behavioral changes was accordingly revealed to characterize dynamic processes in movement patterns. Parameters and sequences produced through the HMM training could be a suitable means of monitoring toxic chemicals in environment.,"Times Cited in Web of Science Core Collection:  11     Total Times Cited:  13     Cited Reference Count:  20 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Excluded""}",10.1142/S0217984911026851     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Conference Proceedings Citation Index - Science (CPCI-S),Hidden Markov model;movement behaviors;zebrafish;daphnia;MODELS;BEHAVIOR;IMPLEMENTATION;RECOGNITION;Markov Chains,NA,NA
rayyan-732627275,Integrate transcriptomic and metabolomic analysis reveals the underlying mechanisms of behavioral disorders in zebrafish (<i>Danio rerio</i>) induced by imidacloprid,2023,4,20,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026     J9  - SCI TOTAL ENVIRON     JI  - Sci. Total Environ.""]",870,NA,,"Liu, HL and Fu, RQ and Zhang, YN and Mao, LA and Zhu, LZ and Zhang, L and Liu, XA and Jiang, HY",,English,,"[""Chinese Acad Agr Sci, Inst Plant Protect, State Key Lab Biol Plant Dis & Insect Pests, Beijing 100193, Peoples R China"", ""Chinese Acad Agr Sci, Inst Plant Protect, Beijing 100193, Peoples R China""]","Imidacloprid, a widely used neonicotinoid insecticide, poses a significant threat to aquatic ecosystems. Behavior is a functional indicator of the net sensory, motor, and integrative processes of the nervous system and is presumed to be more sensitive in detecting toxicity. In the present study, we investigated the behavioral effects of imidacloprid at the level of environmental concentrations (1, 10 and 100 mu g/L) for a constant exposure to zebrafish adults, and performed the integrated transcriptomic and metabolomic analysis to analyze the molecular mechanism underlying behavioral effects of imidacloprid. Our results show that imidacloprid exposure significantly induce behavioral disruptions characterized by anxiety, depression, and reduced physiological function including exploratory, decision, social interaction and locomotor activity. Integrated transcriptomic and metabolomic analysis indicate that the disruption of circadian rhythm, metabolic imbalance of arginine and proline, and neurotransmitter disorder are the underlying molecular mechanisms of behavioral impairment induced by imidacloprid. The ""gene-metabolite-disease "" network consisted by 11 metabolites and 15 genes is associated human disease Alzheimer's disease (AD) and schizophrenia. Our results confirm the behavioral impairment induced by imidacloprid at environmental concentrations for constant exposure. The identified genes and metabolites can be used not only to illustrate the underlying mechanisms, but also can be developed as biomarkers in determining the ecological risk of imidacloprid to aquatic organisms even Homo sapiens.","Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  88 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""}",10.1016/j.scitotenv.2023.161541,Anxiety-like behavior;Learning and memory;Social preference;Circadian rhythm;Arginine and proline metabolism;Zebra fish;NEONICOTINOID INSECTICIDES;BIOLOGICAL MECHANISMS;SOCIAL-BEHAVIOR;EXPOSURE;MEMORY;WATER;RISK;PESTICIDES;RAW;Transcriptome;Mental Disorders,NA,NA
rayyan-732627276,Toxicity and chronic effects of deltamethrin exposure on zebrafish (<i>Danio rerio</i>) as a reference model for freshwater fish community,2019,4,30,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"[""0147-6513"", ""1090-2414     J9  - ECOTOX ENVIRON SAFE     JI  - Ecotox. Environ. Safe.""]",171,NA,854-862,"Strungaru, SA and Plavan, G and Ciobica, A and Nicoara, M and Robea, MA and Solcan, C and Petrovici, A",,English,,"[""Alexandru Ioan Cuza Univ, Fac Biol, Dept Res, Bd Carol I 20 A, Iasi 700505, Romania"", ""Alexandru Ioan Cuza Univ, Fac Biol, Dept Biol, Bd Carol I 20 A, Iasi 700505, Romania"", ""Univ Agr Sci & Vet Med Ion Ionescu de la Brad, Fac Vet Med, Dept Mol Biol Histol & Embriol, 8 Mihail Sadoveanu Alley, Iasi 700489, Romania""]","In this study zebrafish specimens were exposed for 15 days to 0.25, 0.5, 1 and 2 mu g L-1 non-lethal concentrations of deltamethrin (DM) knowing that is the active compound in insecticides used on agricultural crops. They were investigated important issues resulted during the chronic exposure with DM: effects on aggressive behavior and swimming performances knowing that is a high neurotoxic compound; toxicity on nervous system investigated on telencephalon, optic tectum and cerebellum; activity of PCNA, p53 and TUNEL as toxicity markers in immunocytochemistry of the histological samples; changes of elements concentrations in the fish body and their role in detoxification of DM. This scenario investigated the harmful effects of this compound for freshwater fish communities. The aggressive behavior significantly increased and remained constant for the concentration 0.5 mu g L-1. They were not evidences in changing of anxiety level and swimming performances. The nervous system suffered significant damage for all studied concentrations and confirmed the changes in the behavior. Selenium concentration in the body decreased and may be involved in the detoxification processes.","Times Cited in Web of Science Core Collection:  35     Total Times Cited:  37     Cited Reference Count:  52 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage",10.1016/j.ecoenv.2019.01.057     WE  - Science Citation Index Expanded (SCI-EXPANDED),Harmful effects;Deltamethrin;Aggressive behavior;Immunocytochemistry;Neurotoxicity;Zebrafish;INDUCED OXIDATIVE STRESS;PYRETHROID INSECTICIDES;CYPRINUS-CARPIO;ADULT ZEBRAFISH;CEREBELLUM;BEHAVIOR;NEUROTOXICITY;INVOLVEMENT;DISORDER;METALS,NA,NA
rayyan-732627277,"Acute exposure of embryo, larvae and adults of <i>Danio rerio</i> to fipronil commercial formulation reveals effects on development and motor control",2022,1,NA,ECOTOXICOLOGY,"[""0963-9292"", ""1573-3017     J9  - ECOTOXICOLOGY     JI  - Ecotoxicology""]",31,1,114-123,"Cuenca, ALR and Simonato, JD and Meletti, PC",,English,,"[""Univ Fed Parana Ctr Politecn, Dept Zool, Programa Posgrad Zool, Setor Ciencias Biol, BR-81530000 Curitiba, Parana, Brazil"", ""Univ Estadual Londrina, Ctr Ciencias Biol, Dept Ciencias Fisiol, BR-86057970 Londrina, Parana, Brazil""]","The insecticide fipronil, one of the main pesticides used in Brazil, is often detected in natural aquatic environments, and causes neuronal hyperexcitation by inhibiting GABAergic neurotransmission, leading to putative alterations in behaviour and development. This work sought to analyse the toxicity of formulated Regent(R) 800WG (80% fipronil) on development (fish embryo toxicity test, FET), morphology, and swimming behaviour of larvae and adults of zebrafish (Danio rerio). FET was performed following OECD236 guidelines at concentrations ranging from 0.002 to 1600 mu g.L-1 of formulated Regent(R) 800WG. Adults were exposed to 0.2, 2 and 20 mu g.L-1 of the product for 24 and 96 h, and were submitted to the light-dark, novel tank and swimming endurance tests No lethal parameters were observed in larvae, but in concentrations above 400 mu g.L-1, there was shortening of the body axis and decreased swimming behavior. In adults, exposure to the pesticide did not lead to changes in free swimming parameters. However, a marked decrease of swimming endurance was observed at all experimental treatments, although probably not in consequence of energetic depletion, since baseline blood glucose levels and condition factor were similar at all conditions. Furthermore, zebrafish adults did not show their natural preference for the dark environment. The pesticide likely has anxiolytic effects on zebrafish, as well as a compromising effect on locomotor control, illustrating that behavioural changes, which could affect activities on the natural environment, such as escape and predation, may occur even in environmentally relevant concentrations of this pollutant.","Times Cited in Web of Science Core Collection:  4     Total Times Cited:  4     Cited Reference Count:  58 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on behaviours assessed",10.1007/s10646-021-02497-0,Swimming behaviour;FET;Regent;Pesticide;BEHAVIORAL-RESPONSES;JUVENILE ZEBRAFISH;TOXICITY;INSECTICIDE;BIOMARKERS;NEUROTOXICITY;CONTAMINANTS;PREFERENCE;NOTOCHORD;MIXTURE,NA,NA
rayyan-732627278,Impacts of Endothall Applications on Largemouth Bass Spawning Behavior and Reproductive Success,2008,12,NA,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,"[""0275-5947"", ""1548-8675     J9  - N AM J FISH MANAGE     JI  - North Am. J. Fish Manage.""]",28,6,1812-1817,"Maceina, MJ and Marshall, MD and Sammons, SM",,English,,"Auburn Univ, Dept Fisheries, Auburn, AL 36849 USA","Aquatic herbicides are commonly used to control excessive and nuisance levels of submersed aquatic vegetation (SAV). At times, these applications tend to be more effective at the onset of fish spawning in spring: however, they can cause conflicts between anglers and lake management personnel assigned to control excessive SAV. We evaluated the direct application of an aquatic herbicide (Aquathol K [dipotassium salt of endothall]) on the nest behavior and fidelity of largemouth bass Micropterus salmoides and measured the subsequent reproductive success of these fish. Endothall was applied to achieve a shoreline concentration of 5 mg/L of water volume in 0.1-ha ponds (3 mg/L whole-pond concentration). It was applied directly on nests in three ponds in March 2005, 2006, and 2007 when largemouth bass initiated spawning; spawning activity was monitored over 14-15 d. Using similar techniques, we applied water to another three ponds where largemouth bass were nesting. For all 3 years, endothall did not affect nest guarding by largemouth bass, and nest fidelity was similar to that for ponds treated with water. Endothall concentrations declined about sevenfold over 21 d but persisted in the water during spawning. Electrofishing of young largemouth bass 2-3 months after spawning showed that their relative abundance and size were similar among the ponds treated with endothall and the control ponds. Similarly, the density and biomass of age-0 largemouth bass did not vary between treatments for fish killed with rotenone in late August each year. Managers can use these results to address angler concerns about endothall application during largemouth bass spawning and thereby lessen conflicts over efforts to control excessive SAV.","Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  26 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on behaviours assessed",10.1577/M08-041.1     WE  - Science Citation Index Expanded (SCI-EXPANDED),AQUATIC VEGETATION;LAKE SEMINOLE;POPULATION CHARACTERISTICS;ANGLER ATTITUDES;HYDRILLA;FISHERY;MANAGEMENT;HERBICIDES;REMOVAL;Reproductive Behavior,NA,NA
rayyan-732627279,METHYL PARATHION REDUCES AGGRESSIVE BEHAVIOUR OF MALE <i>BETTA SPLENDENS</i>,2013,NA,NA,FRESENIUS ENVIRONMENTAL BULLETIN,"[""1018-4619"", ""1610-2304     J9  - FRESEN ENVIRON BULL     JI  - Fresenius Environ. Bull.""]",22,10,3103-3105     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Alyan, S",,English,,"United Arab Emirates Univ, Al Ain, U Arab Emirates","A previous work has indicated that fighting fish behaviour of Betta splendens can be used as a bio-indicator of heavy metal pollution. In this article, the effect of methyl parathion on the fighting behaviour of male Siamese fighting fish was investigated. The frequency and duration of opercular erection were taken as indicators of male aggressiveness towards another male. All male fish were housed in glass jars for 1-2 weeks prior to experiments. Sixteen naive males were randomly assigned to two experimental groups: methyl parathion (5 mg/L) and control. Males were placed in their respective treatment jars for 24 h, and then, each male was paired with another male of matching size in an 30x25x25 cm aquarium. The aquarium had an opaque divider to keep the two males separate for 10 min of acclimation period. The divider was then removed and behavioural measurements were taken for another 10 min. The results showed that fish placed in methyl parathion had significantly lower aggressive behaviour, as indicated by lower frequency and shorter duration of opercular erection. It can be concluded that aggressive behaviour of male Betta splendens is a suitable bio-indicator of organophosphate pollution.","Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  17 | RAYYAN-INCLUSION: {""Shiho""=>""Included"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage",,organophosphate water pollution;Siamese fighting fish;bio-indicator;SIAMESE FIGHTING FISH;DISPLAY BEHAVIOR;POLLUTION;Methyl Parathion;Aggression,NA,NA
rayyan-732627280,"The effects of estrogenic pesticide on reproductive behavior of Cyprinodon variegatus, the sheepshead minnow.",2002,12,NA,INTEGRATIVE AND COMPARATIVE BIOLOGY,1540-7063     J9  - INTEGR COMP BIOL     JI  - Integr. Comp. Biol.,42,6,1196-1196     WE  - Conference Proceedings Citation Index - Science (CPCI-S)     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Beulig, A and Pilonieta, MC",,English,,"New Coll Florida, Sarasota, FL 34243 USA",,"Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  0 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: title seems relevant but no abstract",,Pesticides;Reproductive Behavior,NA,NA
rayyan-732627281,"Acute toxicity of an organophosphorus insecticide monocrotophos and its effects on behaviour of an air-breathing fish, <i>Anabas testudineus</i> (Bloch).",2000,4,NA,JOURNAL OF ENVIRONMENTAL BIOLOGY,0254-8704     J9  - J ENVIRON BIOL     JI  - J.Environ.Biol.,21,2,121-123     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Santhakumar, M and Balaji, M",,English,,"KM Ctr PG Studies, Dept Zool, Pondicherry 605008, India","Acute toxicity of insecticide monocrotophos to the fresh water fish Anabas testudineus was studied using static bioassay method. The 24, 48, 72 and 96 h LC50 were found to be 22.65. 21.2. 19.75 and 19 ppm respectively. The calculated safe concentration of monocrotophos was 0.19 ppm. Decrease in opercular movement, loss of equilibrium. increase in surfacing behaviour, change in body colour, increase in mucus secretion all over the body, irregular swimming activity, increase in nudge, nip and aggressiveness were observed in fish on exposure to monocrotophos.","Times Cited in Web of Science Core Collection:  8     Total Times Cited:  12     Cited Reference Count:  12 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage,not sure on behaviours assessed",,acute toxicity;monocrotophos;behaviour;Anabas testudineus;Insecticides;Respiration,NA,NA
rayyan-732627282,"Long-term exposure to polyethylene microplastics and glyphosate interferes with the behavior, intestinal microbial homeostasis, and metabolites of the common carp (Cyprinus carpio L.)",2022,NA,NA,Science of the Total Environment,00489697 (ISSN),814,NA,,"Chen, J. and Rao, C. and Yuan, R. and Sun, D. and Guo, S. and Li, L. and Yang, S. and Qian, D. and Lu, R. and Cao, X.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122440823&doi=10.1016%2fj.scitotenv.2021.152681&partnerID=40&md5=7360375a777d2b8de0fe776728fea85b,English,Elsevier B.V.,"[""College of Life Science, Henan Normal University, Xinxiang, 453007, China"", ""College of Fisheries, Henan Normal University, Xinxiang, 453007, China""]","Polyethylene microplastics (PE-MPs) and glyphosate (GLY) occur widely and have toxic characteristics, resulting in increased research interest. In this study, common carp were used to assess the individual and combined toxicity of PE-MPs (0, 1.5, or 4.5 mg/L) and GLY (0, 5, or 15 mg/L) on the brain-gut axis. After 60 days of exposure, the developmental toxicity, blood-brain barrier (BBB), locomotor behavior, intestinal barrier (physical barrier, chemical barrier, microbial barrier), and intestinal content metabolism of common carp were evaluated. Results showed that 15 mg/L of GLY exposure significantly reduced the mRNA expression of tight-junction genes (occludin, claudin-2, and ZO-1) in the brain, and acetylcholinesterase (AChE) activity was clearly inhibited by high concentrations of GLY. However, different concentrations of PE-MPs had no significant effect on the activity of AChE. Furthermore, the free-swimming behavior of common carp was distinctly inhibited by treatment with a combination of 15 mg/L GLY and 4.5 mg/L PE-MPs. Histological studies indicated that PE-MPs alone and in combination with GLY could disrupt the physical and chemical intestinal barriers of common carp. Additionally, the abundance and diversity of gut microbiota in common carp were significantly changed when exposed to a combination of PE-MPs and GLY. Metabolomics further revealed that PE-MPs combined with GLY triggered metabolic changes and that differential metabolites were related to amino acid and lipid metabolism. These findings illustrate that exposure to PE-MPs or GLY alone is toxic to fish and results in physiological changes to the brain-gut axis. This work offers a robust analysis to understand the mechanisms underlying GLY and MP-induced aquatic toxicity. © 2021 Elsevier B.V.","Export Date: 01 March 2024; Cited By: 40; Correspondence Address: X. Cao; College of Fisheries, Henan Normal University, Xinxiang, 453007, China; email: hsdcxl@163.com; CODEN: STEVA | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-EXCLUSION-REASONS: juveniles",10.1016/j.scitotenv.2021.152681,"Aquatic toxicity;Behavior;Brain-gut axis;Gut microbiome;Metabolism disorder;Microplastics;Acetylcholinesterase;Animals;Carps;Glycine;Homeostasis;Plastics;Polyethylene;Water Pollutants, Chemical;Biomarkers;Brain;Metabolism;Metabolites;Microplastic;Polyethylene glycols;Polyethylenes;Toxicity;acetylcholinesterase;claudin 2;glyphosate;microplastic;occludin;polyethylene;protein ZO1;glycine;plastic;Common carp;Glyphosates;Intestinal barriers;Long term exposure;Microbiome;behavior;cyprinid;metabolism;metabolite;plastic waste;pollution exposure;toxicity;acceleration;amino acid metabolism;Article;blood brain barrier;brain;carp;concentration (parameter);controlled study;ecotoxicity;environmental impact;enzyme activity;freshwater environment;gene expression;histology;homeostasis;intestinal barrier;intestine content;intestine flora;lipid metabolism;locomotion;long term exposure;microbial community;microbial diversity;microplastic pollution;nerve;neurotoxicity;nonhuman;permeability barrier;population abundance;real time polymerase chain reaction;risk factor;social behavior;social interaction;swimming speed;analysis;animal;water pollutant;Herbicides",NA,NA
rayyan-732627283,Behavioral Impairment in Aquatic Organisms Exposed to Neurotoxic Pollutants,2022,NA,NA,Toxics,23056304 (ISSN),10,5,,"Faria, M. and Barata, C. and Raldúa, D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130384418&doi=10.3390%2ftoxics10050243&partnerID=40&md5=cead6092ac46024682e6cde5002af814,English,MDPI,"Institute for Environmental Assessment and Water Research (IDAEA), CSIC, Jordi Girona 18, Barcelona, 08034, Spain",,"Export Date: 01 March 2024; Cited By: 0; Correspondence Address: D. Raldúa; Institute for Environmental Assessment and Water Research (IDAEA), CSIC, Barcelona, Jordi Girona 18, 08034, Spain; email: drpqam@cid.csic.es | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: title seems relevant but no abstract",10.3390/toxics10050243,abamectin;chlorpyrifos;copper;dopamine;fluoxetine;glyphosate;hexaconazole;pesticide;propafenone;selegiline;serotonin;thymol;antagonistic effect;aquatic environment;aquatic invertebrate;aquatic species;Artemia;Artemia franciscana;avoidance behavior;behavior;behavior change;behavior disorder;biological phenomena and functions concerning the entire organism;conformity (social behavior);Daphnia;Daphnia magna;detoxification;drug effect;ecotoxicology;Editorial;environmental risk;Equisetum arvense;escape behavior;fish;gene expression;habituation;high throughput screening;LC50;light intensity;macromolecule;major depression;Mimosa tenuiflora;mitochondrial respiration;neurotoxicity;nonhuman;Oncorhynchus mykiss;Parkinson disease;pollutant;prediction;predictive model;proof of concept;regulatory mechanism;risk assessment;sublethal concentration;swimming speed;synergistic effect;zebra fish,NA,NA
rayyan-732627284,The effects on brown trout (<i>Salmo trutta fario</i>) of different concentrations of deltamethrin,2019,12,NA,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,"[""1532-0456"", ""1878-1659     J9  - COMP BIOCHEM PHYS C     JI  - Comp. Biochem. Physiol. C-Toxicol. Pharmacol.""]",226,NA,,"Karatas, T and Yildirim, S and Arslan, H and Aggul, AG",,English,,"[""Ibrahim Cecen Univ Agri, Hlth Serv Vocat Sch, TR-04100 Agri, Turkey"", ""Ataturk Univ, Fac Vet Med, Dept Pathol, TR-25240 Erzurum, Turkey"", ""Ataturk Univ, Fac Fisheries, Dept Basic Sci, TR-25240 Erzurum, Turkey"", ""Ibrahim Cecen Univ Agri, Fac Pharm, Dept Biochem, TR-04100 Agri, Turkey""]","Deltamethrin (DMN) exposure causes severe damage to the gill and liver tissues of aquatic organisms, as well as neurotoxic effects and metabolic disorders. The goal of the present study was to assess the impacts of DMN toxicity on blood biochemistry, malondialdehyde (MDA) levels, catalase (CAT) levels, behavior disorder, acetylcholinesterase (AChE) activity, histopathology and 8-hydroxy-2-deoxyguanosine (8 OHdG) of brown trout (Salmo trutta fario). Acute concentrations (1.0 and 2.0 mu g/L) of DMN caused behavioral disorder such as rapid swimming, loss of balance, aggressiveness and increasing in the surface activity and inactivity in brown trout. A significant increase in malondialdehyde (MDA), aspartate aminotransferase (AST), alanine aminotransferase (ALT) levels, and a significant decrease in CAT, AChE, blood albumin, and blood total protein content were observed. Histopathologically, both doses of DMN have caused steatosis, necrosis, and degeneration in hepatocytes and hyperemia in the liver. Also, they led to inflammation, adhesion and fusion depending on severe hyperplasia in secondary lamellae, hyperemia and lamellar edema in gill tissues when compared to control group. Additionally, 8-hydroxy-2-deoxyguanosine (8 OHdG) levels at 2.0 mu g/L dose of DMN in liver tissues were more severe according to 1.0 mu g/L dose of DMN. Finally, different concentrations of DMN led to changes of the histopathology, 8 OHdG, the CAT levels, plasma AChE activity, and the serum metabolites, as well as behavioral disorder in brown trout.","Times Cited in Web of Science Core Collection:  18     Total Times Cited:  18     Cited Reference Count:  66 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on behaviours assessed",10.1016/j.cbpc.2019.108606     WE  - Science Citation Index Expanded (SCI-EXPANDED),Brown trout;Deltamethrin;Oxidative stress;Behavioral;Histopathology and DNA damage;Blood biochemistry;OXIDATIVE STRESS BIOMARKERS;FRESH-WATER FISH;INDIAN MAJOR CARP;RAINBOW-TROUT;HISTOPATHOLOGICAL CHANGES;BIOCHEMICAL PARAMETERS;ACUTE TOXICITY;ACETYLCHOLINESTERASE ACTIVITY;PYRETHROID INSECTICIDES;ONCORHYNCHUS-MYKISS,NA,NA
