key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-732627237,Low concentration effects of endosulfan insecticide on reproductive behaviour in the tropical cichlid fish Sarotherodon mossambicus.,1984,11,1,Bulletin of environmental contamination and toxicology,0007-4861,33,5,575-583,"Matthiessen, P. and Logan, J. W.",,eng,,,,"RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""}",10.1007/BF01625587,"Animals;Endosulfan/*toxicity;Fishes/*physiology;Lethal Dose 50;Reproduction/*drug effects;Sexual Behavior, Animal/drug effects;Testosterone/analogs & derivatives/blood;Time Factors;Water Pollutants, Chemical/toxicity",NA,NA
rayyan-732627238,"Sublethal effects of an organophosphate insecticide on the European eel, Anguilla anguilla.",1997,2,1,Ecotoxicology and environmental safety,0147-6513,36,1,57-65,"Sancho, E. and Ferrando, M. D. and Andreu, E.",,eng,,,"The present communication deals with the effects of fenitrothion (0.02 mg/liter) on the energy metabolism of the European eel, Anguilla anguilla, and its recovery  from intoxication. Various parameters such as glycogen, lactate, proteins, and  glucose levels were measured in different eel tissues after 2, 8, 12, 24, 32, 48,  56, 72, and 96 hr of fenitrothion exposure. Subsequently, the fish were allowed  recovery periods of 8, 12, 24, 48, 72, 96, 144, and 192 hr in clean water, and  the same parameters were evaluated. Liver glycogen content showed no significant  changes during the exposure time, while blood glucose levels increased markedly.  Gill, liver, and blood lactate values increased during pesticide exposure, while  proteins decreased in comparison to unexposed controls. Most of the metabolic  disorders did not persist after eels were allowed to recover in clean water for  less than a week. The observed effects of fenitrothion on fish metabolism are  discussed in relation to a stress syndrome, as are probable reasons for  alterations.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Excluded""}",10.1006/eesa.1996.1488,Analysis of Variance;Anguilla/*metabolism;Animals;Blood Glucose/analysis/metabolism;Blood Proteins/analysis/metabolism;Energy Metabolism/*drug effects;Fenitrothion/administration & dosage/metabolism/*toxicity;Gills/drug effects/metabolism;Glycogen/analysis/metabolism;Insecticides/administration & dosage/metabolism/*toxicity;Lactic Acid/blood/metabolism;Liver/drug effects/metabolism;Tissue Distribution;Organophosphates;Insecticides,NA,NA
rayyan-732627239,Do you smell the danger? Effects of three commonly used pesticides on the olfactory-mediated antipredator response of zebrafish (<i>Danio rerio</i>),2020,2,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298     J9  - CHEMOSPHERE     JI  - Chemosphere""]",241,NA,,"Volz, SN and Hausen, J and Smith, K and Ottermanns, R and Schaeffer, A and Schiwy, S and Hollert, H",,English,,"[""Rhein Westfal TH Aachen, Inst Environm Res, Dept Ecosyst Anal, Worringerweg 1, D-52074 Aachen, Germany"", ""Univ Bonn, Core Unit Bioinformat Data Anal, Venusberg Campus 1, D-53127 Bonn, Germany"", ""Rhein Westfal TH Aachen, Inst Environm Res, Chair Environm Biol & Chemodynam, Worringerweg 1, D-52074 Aachen, Germany"", ""Goethe Univ Frankfurt, Dept Evolutionary Ecol & Environm Toxicol, Max von Laue Str 13, D-60438 Frankfurt, Germany""]","Fish are warned about the presence of predators via an alarm cue released from the skin of injured conspecifics. The detection of this odor inherently initiates an antipredator response, which increases the chance of survival for the individual. In the present study, we assessed the effect of three commonly used pesticides on the antipredator response of zebrafish (Danio rerio). For this, we analyzed the behavioral response of zebrafish to a conspecific skin extract following 24 h of exposure to the respective contaminants. Results demonstrate that fish exposed to 20 mu g/L. of the organophosphate insecticide chlorpyrifos significantly reduced bottom-dwelling and freezing behavior, suggesting an impairment of the antipredator response. For the urea-herbicide linuron and the pyrethroid insecticide permethrin, no statistically significant effects could be detected. However, linuron-exposed fish appeared to respond in an altered manner to the skin extract; some individuals failed to perform the inherent behaviors such as erratic movements and instead merely increased their velocity. Furthermore, we determined whether zebrafish would avoid the pesticides in a choice maze. While fish avoided permethrin, they behaved indifferently to chlorpyrifos and linuron. The study demonstrates that pesticides may alter the olfactory-mediated antipredator response of zebrafish in distinct ways, revealing that particularly fish exposed to chlorpyrifos may be more prone to predation. (C) 2019 Elsevier Ltd. All rights reserved.","Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  86 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: may do other behaviours",10.1016/j.chemosphere.2019.124963     WE  - Science Citation Index Expanded (SCI-EXPANDED),Antipredator response;Behavior;Neurotoxicity;Olfaction;Pesticides;Zebrafish;SALMON ONCORHYNCHUS-TSHAWYTSCHA;CHEMICAL ALARM SIGNALS;JUVENILE COHO SALMON;RAINBOW-TROUT;PHYSIOLOGICAL-RESPONSES;PYRETHROID PESTICIDE;BEHAVIORAL-RESPONSES;FATHEAD MINNOW;CRUCIAN CARP;CHLORPYRIFOS;Smell,NA,NA
rayyan-732627240,Diazinon disrupts antipredator and homing behaviors in chinook salmon (<i>Oncorhynchus tshawytscha</i>),2000,9,NA,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,0706-652X     J9  - CAN J FISH AQUAT SCI     JI  - Can. J. Fish. Aquat. Sci.,57,9,1911-1918,"Scholz, NL and Truelove, NK and French, BL and Berejikian, BA and Quinn, TP and Casillas, E and Collier, TK",,English,,"[""Natl Ctr Marine Res, NOAA, NW Fisheries Sci Ctr, Environm Conservat Div, Seattle, WA 98112 USA"", ""Univ Washington, Sch Fisheries, Seattle, WA 98195 USA""]","Neurotoxic pesticides are known to contaminate surface waters that provide habitat for salmonids, including some listed for protection under the U.S. Endangered Species Act. Despite their widespread use, the impacts of these pesticides on the neurological health of wild salmon are not well understood. Of particular concern are the organophosphate and carbamate insecticides that block synaptic transmission by inhibiting neuronal acetylcholinesterase. Here we assess the effects of diazinon, an organophosphate insecticide, on alarm pheromone induced antipredator responses and homing behavior in chinook salmon (Oncorhynchus tshawytscha). Nominal exposure concentrations (0.1, 1.0, and 10.0 mu g.L-1) were chosen to emulate diazinon pulses in the natural environment. In the antipredator study, diazinon had no effect on swimming behavior or visually guided food capture. However, the pesticide significantly inhibited olfactory-mediated alarm responses at concentrations as low as 1.0 mu g.L-1. Similarly, homing behavior was impaired at 10.0 mu g.L-1. Our results suggest that olfactory-mediated behaviors are sensitive to anticholinesterase neurotoxicity in salmonids and that short-term, sublethal exposures to these insecticides may cause significant behavioral deficits. Such deficits may have negative consequences for survival and reproductive success in these fish.","Times Cited in Web of Science Core Collection:  158     Total Times Cited:  184     Cited Reference Count:  40 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on behaviours assessed",10.1139/cjfas-57-9-1911     WE  - Science Citation Index Expanded (SCI-EXPANDED),CHEMICAL ALARM SIGNALS;RAINBOW-TROUT;CYPRINODON-VARIEGATUS;ENDOCRINE FUNCTION;MOLECULAR-FORMS;ACETYLCHOLINESTERASE;PESTICIDE;PREDATION;TOXICITY;PARR,NA,NA
rayyan-732627241,Effects of chlorpyrifos on reproductive performances of guppy (<i>Poecilia reticulata</i>),2005,3,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298     J9  - CHEMOSPHERE     JI  - Chemosphere""]",58,9,1293-1299,"De Silva, PMCS and Samayawardhena, LA",,English,,"[""Univ Bergen, Dept Biol, N-5020 Bergen, Norway"", ""Univ Ruhuna, Dept Zool, Matara, Sri Lanka""]","Guppy (Poecilia reticulata) was selected to investigate the effects of chlorpyrifos on reproductive performances. Male and female guppy with proven fertility were selected from our own colony and the groups of fish (n = 72/group) were exposed to pre-determined chlorpyrifos concentrations (0.002 mug/l, 2 mug/l) based on the 96-h LC50 for guppy. Mating behavior of males was recorded on the 2nd day of exposure. Offspring were counted and survival recorded on the 14th day. Gonopodial thrusts (8/15 min) in 0.002 mug/l and (4/15 min) in 2 mug/l were significantly different from the control group (11/15 min). Similarly, live birth reduced significantly to 8/female in 2 mug/l compared to 27/female in the control group. Survival of offspring after 14 days was reduced to 47% in the 2 mug/l group compared to 94% of survival in the control. Our findings demonstrate that low soluble concentrations of chlorpyrifos affect mating behavior, number of offspring and offspring survival of guppy. (C) 2004 Elsevier Ltd. All rights reserved.","Times Cited in Web of Science Core Collection:  40     Total Times Cited:  46     Cited Reference Count:  33 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Included""}",10.1016/j.chemosphere.2004.10.030     WE  - Science Citation Index Expanded (SCI-EXPANDED),guppy;chlorpyrifos;mating behavior;gonopodial thrusts;offspring survival;DIFFERENTIAL COURTSHIP ACTIVITY;TRINIDADIAN GUPPIES;AQUATIC POLLUTANTS;SPERM PRODUCTION;MATING TACTICS;BEHAVIOR;PISCES;PREDATION;INDICATOR;TOXICITY,NA,NA
rayyan-732627242,"Developmental, behavioral, and reproductive effects experienced by Japanese medaka (<i>Oryzias latipes</i>) in response to short-term exposure to endosulfan",2003,3,NA,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,0147-6513     J9  - ECOTOX ENVIRON SAFE     JI  - Ecotox. Environ. Safe.,54,3,330-338,"Gormley, KL and Teather, KL",,English,,"Univ Prince Edward Isl, Dept Biol, Charlottetown, PE C1A 4P3, Canada","Japanese medaka (Oryzias latipes) were exposed to concentrations of 0.01, 0.10, and 1.0 mug/L of the pesticide endosulfan for 24 h beginning either 4-6 h postfertilization or 4-6 h posthatch to determine effects on hatching time, growth, mobility, foraging ability, and reproduction. Eggs exposed to endosulfan took longer to hatch, and the resulting fry were smaller at 1 week of age and had decreased mobility at 2 weeks of age. Upon reaching sexual maturity, these individuals also produced fewer eggs, and these eggs took significantly longer to hatch. Medaka exposed to endosulfan shortly after hatching did not differ in early mobility or foraging ability. Interestingly, upon reaching sexual maturity, these individuals produced more eggs than did unexposed females. The observed effects were not dose-dependent, with medaka exposed to intermediate concentrations of endosulfan (0.10 mug/L) exhibiting the greatest response. These results suggest that short-term exposure to environmentally relevant concentrations of a common pesticide may have long-term effects on growth, behavior, and reproduction in fish. (C) 2002 Elsevier Science (USA). All rights reserved.","Times Cited in Web of Science Core Collection:  53     Total Times Cited:  65     Cited Reference Count:  42 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not adult fish,not sure on behaviours assessed | RAYYAN-EXCLUSION-REASONS: wrong population",10.1016/S0147-6513(02)00005-2     WE  - Science Citation Index Expanded (SCI-EXPANDED),endosulfan;insecticide;behavior;Japanese medaka;fish;reproduction;mobility;growth;ZEBRAFISH DANIO-RERIO;SWIMMING BEHAVIOR;TOXICITY;GROWTH;FISH;SUCCESS;CARBOFURAN;CHEMICALS;GOLDFISH;IMPACTS,NA,NA
rayyan-732627243,Movement analysis of medaka (<i>Oryzias latipes</i>) for an insecticide using decision tree,2005,NA,NA,"DISCOVERY SCIENCE, PROCEEDINGS","[""0302-9743"", ""1611-3349"", ""3-540-29230-6     J9  - LECT NOTES COMPUT SC""]",3735,NA,150-162     WE  - Conference Proceedings Citation Index - Science (CPCI-S)     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Lee, ST and Kim, J and Baek, JY and Han, MW and Ji, CW and Chon, TS",,English,,"[""Pusan Natl Univ, Sch Elect Engn, Pusan, South Korea"", ""Korea Minjok Leadership Acad, Gangwon Do 225823, South Korea"", ""Pusan Natl Univ, Div Biol Sci, Pusan 609735, South Korea""]","Behavioral sequences of the medaka (Oryzias latipes) were continuously investigated through an automatic image recognition system in response to medaka treated with the insecticide and medaka not treated with the insecticide, diazinon (0.1 mg/l) during a 1 hour period. The observation of behavior through the movement tracking program showed many patterns of the medaka, After much observation, behavioral patterns were divided into four basic patterns: active-smooth, active-shaking, inactive-smooth, and inactive-shaking. The ""smooth"" and ""shaking"" patterns were shown as normal movement behavior. However, the ""shaking"" pattern was more frequently observed than the ""smooth"" pattern in medaka specimens that were treated with insecticide. Each pattern was classified using a devised decision tree after the feature choice. It provides a natural way to incorporate prior knowledge from human experts in fish behavior and contains the information in a logical expression tree. The main focus of this study was to determine whether the decision tree could be useful for interpreting and classifying behavior patterns of the medaka.","Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  34 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""}",,LONG-TERM EXPLORATION;AMERICAN COCKROACH;SEX-PHEROMONE;ORIENTATION;BEHAVIOR;DYNAMICS;DIAZINON;SEARCH;RAT;Decision Trees;Insecticides;Trees,NA,NA
rayyan-732627244,Pattern recognition of the movement tracks of medaka (<i>Oryzias latipes</i>) in response to sub-lethal treatments of an insecticide by using artificial neural networks,2002,NA,NA,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424     J9  - ENVIRON POLLUT     JI  - Environ. Pollut.""]",120,3,671-681,"Kwak, IS and Chon, TS and Kang, HM and Chung, NI and Kim, JS and Koh, SC and Lee, SK and Kim, YS",,English,,"[""Pusan Natl Univ, Div Biol Sci, Pusan 609735, South Korea"", ""Pusan Natl Univ, Dept Elect Engn, Pusan 609735, South Korea"", ""Kyungpook Natl Univ, Dept Anim Sci & Biotechnol, Taegu 702701, South Korea"", ""Korea Maritime Univ, Div Civil & Environm Syst Engn, Pusan 606791, South Korea"", ""Korea Res Inst Chem Technol, Toxicol Res Ctr, Taejon 305600, South Korea""]","Specimens of medaka (Oryzias latipes) were observed continuously through an automatic image recognition system before and after treatments of an anti-cholinesterase insecticide, diazinon (0.1 mg/l), for 4 days in semi-natural conditions (2 days before treatment and 2 days after treatment). The ""smooth"" pattern was typically shown as a normal movement behavior, while the ""shaking"" pattern was frequently observed after treatments of diazinon. These smooth and shaking patterns were selected for training with an artificial neural network. Parameters characterizing the movement tracks, such as speed, degree of backward movements, stop duration, turning rate, meander, and maximum distance movements in the y-axis of 1-min duration, were given as input (six nodes) to a multi-layer perceptron with the backpropagation algorithm. Binary information for the smooth and shaking patterns was separately given as the matching output (one node), while eight nodes were assigned to a single hidden layer. As new input data were given to the trained network, it was possible to recognize the smooth and shaking patterns of the new input data. Average recognition rates of the smooth pattern decreased significantly while those for the shaking pattern increased to a higher degree after treatments of diazinon. The trained network was able to reveal the difference in the shaking pattern in different light phases before treatments of diazinon. This study demonstrated that artificial neural networks could be useful for detecting the presence of toxic chemicals in the environment by serving as in-situ behavioral monitoring tools. (C) 2002 Elsevier Science Ltd. All rights reserved.","Times Cited in Web of Science Core Collection:  39     Total Times Cited:  43     Cited Reference Count:  52 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on behaviours assessed",10.1016/S0269-7491(02)00183-5     WE  - Science Citation Index Expanded (SCI-EXPANDED),behavioral monitoring;artificial neural network;pattern recognition;medaka;diazinon;LONG-TERM EXPLORATION;SEX-PHEROMONE;BRAIN ACETYLCHOLINESTERASE;AMERICAN COCKROACH;LOCAL SEARCH;ORIENTATION;BEHAVIOR;RAT;AZAMETHIPHOS;DYNAMICS;Neural Networks (Computer);Nerve Net;Insecticides,NA,NA
rayyan-732627245,Chronic exposure to environmentally realistic levels of diuron impacts the behaviour of adult marine medaka (<i>Oryzias melastigma</i>),2021,9,1,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",238,NA,,"Zhou, YX and Han, X and Bao, YY and Zhu, ZH and Huang, JL and Yang, CY and He, CY and Zuo, ZH",,English,,"[""Xiamen Univ, Sch Life Sci, Key Lab, Minist Educ Coastal & Wetland Ecosyst, Xiamen 361102, Fujian, Peoples R China"", ""Xiamen Univ, State Key Lab Marine Environm Sci, Xiamen 361102, Fujian, Peoples R China""]","Diuron, a commonly used herbicide and antifouling biocide, has been frequently detected in seawater. The effects of diuron on fish behaviour are currently poorly understood. Herein, the marine medaka (Oryzias melastigma) was continuously exposed to environmentally realistic levels of diuron from the fertilised egg stage to the adult stage. Behavioural evaluation of adult marine medaka indicated that exposure to diuron increased anxiety in the light-dark test and increased predator avoidance. In addition, diumn exposure significantly reduced aggression, social interaction, shoaling, and learning and memory ability. However, only negligible variations in foraging behaviour and in behaviour in the novel tank test were observed. Marine medaka chronically exposed to diuron also showed decreased levels of dopamine in the brain, and changes were observed in the transcription of genes related to dopamine synthesis, degradation and receptors. Exposure to 5000 ng/L diumn caused significant downregulation of the expression of the genes of tyrosine hydroxylase and monoamine oxidase and significantly upregulated the expression of the genes of the D-5 dopaminergic receptor. The relative expression of the D-4 dopaminergic receptor was significantly upregulated in the 50, 500 and 5000 ng/L diuron-treated groups. These findings highlight the significant neumtoxic effects of diumn and the extent to which this may involve the dopaminergic system of the brain. More broadly, this study reveals the ecological risk associated with environmentally realistic levels of diuron in marine animals.","Times Cited in Web of Science Core Collection:  8     Total Times Cited:  9     Cited Reference Count:  77 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not adult fish,chronic exposure since embryo but behavioru was measured during adult | RAYYAN-EXCLUSION-REASONS: wrong population",10.1016/j.aquatox.2021.105917,Pesticide;Long-term exposure;Neurotoxicity;Dopamine;Ecotoxicity;ANTIFOULING BOOSTER BIOCIDES;RISK-ASSESSMENT;COASTAL WATERS;ZEBRAFISH;RESPONSES;FISH;DOPAMINE;METABOLITES;PESTICIDES;STRESS;Environmental Exposure;Military Personnel,NA,NA
rayyan-732627246,Comparison of social behavior responses of Japanese medaka (<i>Oryzias latipes</i>) to lethal and sublethal chlorpyrifos concentrations at different exposure times,2017,11,NA,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"[""0147-6513"", ""1090-2414     J9  - ECOTOX ENVIRON SAFE     JI  - Ecotox. Environ. Safe.""]",145,NA,78-82,"Khalil, F and Qiu, XC and Kang, IJ and Abo-Ghanema, I and Shimasaki, Y and Oshima, Y",,English,,"[""Kyushu Univ, Lab Marine Environm Sci, Fac Agr, Higashi Ku, Hakozaki 6-10-1, Fukuoka 8128581, Japan"", ""Kyushu Univ, Fac Agr, Higashi Ku, Hakozaki 6-10-1, Fukuoka 8128581, Japan"", ""Damanhour Univ, Dept Physiol, Fac Vet Med, Damanhour, Egypt"", ""Beni Suef Univ, Dept Hyg Management & Zoonoses, Fac Vet Med, Bani Suwayf, Egypt""]","Chlorpyrifos (CPF) is one of the most widely used insecticides and has been found in both urban and rural water bodies. In this study, we studied variations in the social behavioral patterns, swimming behavior, and brain acetylcholinesterase (AChE) activity of Japanese medaka exposed to lethal (0.12 mg/L) and sublethal (0.012 mg/L) concentrations of CPF after different exposure times. Group behavior performance (schooling, shoaling, and solitary) was determined on day 4 of lethal exposure and on days 4, 8, and 12 of sublethal exposure. Swimming speed and brain AChE activity were measured on days 4, 8, 12, 16, and 20 of sublethal CPF exposure. We observed significant decreases in social behavior and swimming speed (i.e., hypoactivity) in fish exposed to lethal CPF concentrations for 4 days. At the sublethal concentration, there was increased schooling duration and hyperactivity of fish on day 8 but not on day 4. In contrast, 12 days of sublethal CPF exposure resulted in social behavior responses similar to those after 4 days' lethal exposure, i.e., significant decreases in schooling frequency and duration with a notable increase in duration of solitary behavior. Brain AChE activity was inhibited in a time-dependent manner. Altered fish behavior in response to organophosphorus pesticides such as CPF may be mediated by more than AChE inhibition alone.","Times Cited in Web of Science Core Collection:  21     Total Times Cited:  23     Cited Reference Count:  48 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Included""}",10.1016/j.ecoenv.2017.07.007     WE  - Science Citation Index Expanded (SCI-EXPANDED),Chlorpyrifos;Fish;Social behavior;Hypoactivity;Hyperactivity;Acetylcholinesterase;ACETYLCHOLINESTERASE INHIBITION;ZEBRAFISH;COPPER;WATER;ECOTOXICOLOGY;NEUROTOXICITY;CONTAMINANTS;IMPAIRMENT;INDICATORS;DIAZINON;Social Behavior,NA,NA
rayyan-732627247,Alterations in social behavior of Japanese medaka (<i>Oryzias latipes</i>) in response to sublethal chlorpyrifos exposure,2013,6,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298     J9  - CHEMOSPHERE     JI  - Chemosphere""]",92,1,125-130,"Khalil, F and Kang, IJ and Undap, S and Tasmin, R and Qiu, XC and Shimasaki, Y and Oshima, Y",,English,,"[""Kyushu Univ, Lab Marine Environm Sci, Fac Agr, Higashi Ku, Fukuoka 8128581, Japan"", ""Beni Suef Univ, Dept Anim & Poultry Behav & Management, Fac Vet Med, Bani Suwayf, Egypt"", ""Kyushu Univ, Fac Agr, Higashi Ku, Fukuoka 8128581, Japan""]","The behavioral and biochemical responses of Japanese medaka (Oryzias latipes) to acute and subacute (sublethal) levels of chlorpyrifos were studied. In the acute exposure test, medaka were exposed to 0.018, 0.055, 0.166, or 0.500 mg L-1 chlorpyrifos for 4 d. As a result, fish showed hypoactivity compared to the control (at 0.018, 0.055, and 0.166 mg L-1, swimming speeds were 55.6%, 39.0%, and 27.3% those of the control), Brain acetylcholinesterase activity and swimming speed were significantly correlated. In the subacute toxicity test, medaka were exposed to 0.012 mg L-1 chlorpyrifos (10% of LC50) for 8 d. On day 4, there were no significant differences in behavioral and biochemical endpoints in exposed fish as compared to the control. On day 8, exposed fish became hyperactive, and the swimming speed of the social group increased to 2 times that of the control, whereas acetylcholinesterase activity was decreased to 68% that of the control. In addition, fish exhibited significant alterations in social behavior (schooling duration increased to 2.6 times and solitary duration decreased to 28% that of the control). Our findings clearly demonstrate a subacute effect of chlorpyrifos on the social behavior of medaka, which may pose a risk at population level because of the disturbance of social behavior. In addition, the recorded behavioral alterations may provide a useful tool for assessing the toxicity of organophosphorous pesticides to aquatic organisms. (C) 2013 Elsevier Ltd. All rights reserved.","Times Cited in Web of Science Core Collection:  41     Total Times Cited:  48     Cited Reference Count:  48 | RAYYAN-INCLUSION: {""Shiho""=>""Included"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage",10.1016/j.chemosphere.2013.02.042     WE  - Science Citation Index Expanded (SCI-EXPANDED),Fish;Schooling;Behavior;Chlorpyrifos;Pesticides;Acetylcholinesterase;LOCOMOTOR BEHAVIOR;MOVEMENT ANALYSIS;MOSQUITO FISH;PESTICIDE;STRESS;IMPAIRMENT;CARBOFURAN;BIOMARKERS;TOXICITY;MYKISS;Social Behavior,NA,NA
rayyan-732627248,Stage-dependent effects of chlorpyrifos on medaka (<i>Oryzias latipes</i>) swimming behavior using a miniaturized swim flume,2018,7,NA,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",200,NA,37-49,"Sastre, S and Torija, CF and Pertusa, IA and Beltrán, EM and Pablos, MV and González-Doncel, M",,English,,"Natl Inst Agr & Food Res & Technol, Lab Ecotoxicol, Dept Environm, A-6,Km 7-5, E-28040 Madrid, Spain","By considering chlorpyrifos (CPF), an organophosphorus pesticide with known mechanisms of action that affect neurobehavioral development, we assessed the validity and sensitivity of a miniaturized swim flume by investigating the effects of the insecticide on swimming behavior in medaka (Oryzias latipes) fish growing stages. Medaka in three developmental periods, namely 0, 20 and 40 day-old post-hatch (i.e. time points 0, 20 and 40, respectively), were exposed to CPF (12.5, 25, 50 and 100 mu g/L) for 48 h under semi-static conditions. The CPF half-lives during exposures were evaluated and the swimming patterns in a flume section (arena) were presented on two-dimensional gradient maps of forced movement of fish against water current. A comparative numerical analysis of fish residence times between each time point control and the corresponding CPF groups was performed by dividing arenas into 15 proportional areas. The time point 0 control group gradient map showed a noticeably different swim pattern from those of the >= 12.5 mu g CPF/L groups, which was statistically supported by the differences for residence times seen in >= 12 corresponding areas. The control group gradient maps for time points 20 and 40 differed from those of the respective >= 12.5 mu g CPF/L groups. The comparative analysis of the residence times in the corresponding 15 areas revealed differences in >= 5 areas for time point 20 and in >= 3 areas for time point 40. The integrative analysis of the gradient maps and the numerical statistics revealed stage-specific effects and a concentration-response relationship between CPF and alterations on forced medaka swimming despite the dissipation of CPF from the water column. These results indicate the validity of the miniaturized swim flume toward a more environmentally realistic scenario for the evaluation of neurodevelopmental and behavioral toxicity in small fish models.","Times Cited in Web of Science Core Collection:  9     Total Times Cited:  10     Cited Reference Count:  52 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not adult fish,not sure on behaviours assessed",10.1016/j.aquatox.2018.04.008     WE  - Science Citation Index Expanded (SCI-EXPANDED),Chlorpyrifos;Forced swimming;Locomotor analysis;Small fish models;Swimming behavior;Swim flume;SOCIAL-BEHAVIOR;DANIO-RERIO;ZEBRAFISH;TOXICITY;EXPOSURE;BIOMARKERS;FISH;RESPONSES;NEUROTOXICITY;FENITROTHION,NA,NA
rayyan-732627249,Computational analysis of movement behaviors of medaka (<i>Orydas latipes</i>) after the treatments of copper by using fractal dimension and artificial neural networks,2006,NA,NA,ENVIRONMENTAL TOXICOLOGY,"[""1743-3525"", ""1-84564-045-4     J9  - WIT TR BIOMED HEALTH     JI  - WIT Tr. Biomed. Health""]",10,NA,93-+,"Ji, CW and Lee, SH and Kwak, IS and Cha, EY and Lee, SK and Chon, TS",,English,,"Pusan Natl Univ, Div Biol Sci, Pusan 609735, South Korea","Response behaviors of medaka were computationally analyzed before and after the treatments of copper at low concentration (1.0 mg/L). Parameters (e.g., speed, stop time, turning rate, etc) of the movement patterns were used as input for training the Multi-Layer Perceptron. Detection rates of the movement patterns such as 'Slow movement' and 'No movement' increased after the treatments. However, a higher degree of variation was observed in detection rates. Fractal dimension calculated from the movement data of individual specimens decreased consistently after the treatments. Higher consistency in fractal dimension was further achieved by using the data for collective rearing. Feasibility of behavioral monitoring was discussed in assessing toxic chemicals in environment.","Times Cited in Web of Science Core Collection:  11     Total Times Cited:  11     Cited Reference Count:  32 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not pesticide",10.2495/ETOX060101     WE  - Conference Proceedings Citation Index - Science (CPCI-S),response behavior;medaka;copper;fractal dimension;Artificial Neural Network;behavioral monitoring;ORYZIAS-LATIPES;PATTERN-RECOGNITION;IMPLEMENTATION;INSECTICIDE;DIAZINON;STRESS;Neural Networks (Computer);Fractals;Nerve Net,NA,NA
