key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-732627202,New evidence for neurobehavioral toxicity of deltamethrin at environmentally relevant levels in zebrafish.,2022,5,20,The Science of the total environment,1879-1026 0048-9697,822,NA,153623,"Lei, Lei and Zhu, Biran and Qiao, Kun and Zhou, Yuxi and Chen, Xiangping and Men, Jun and Yang, Lihua and Wang, Qidong and Han, Jian and Zhou, Bingsheng",,eng,,,"Deltamethrin, a widely used type II pyrethroid insecticide, was reported with neurotoxicity to aquatic organisms, such as fish. However, the effects and  potential mechanisms on the central nervous system remain largely unknown,  especially under environmental concentrations. Therefore, we exposed adult female  zebrafish to environmentally relevant levels of deltamethrin (30, 100, and 333  ng/L) for 21 days to assess neurobehavioral changes related to the central  nervous system and explore the modes of action. Behavioral assays revealed  significant increases in the swimming speeds, residence time near other fish and  the shoaling cohesion in exposed fish. Transcriptomic results enriched the  disrupted neural functions involving the glutamatergic and dopaminergic synapses  in the brain. The qRT-PCR confirmed the upregulation of the factors for promoting  the glutamate release. The measurement of neurotransmitters showed significantly  increased content of the excitatory neurotransmitter glutamate in the brain.  Taken together, deltamethrin exposure increased the glutamate level and promoted  the release of such an excitatory neurotransmitter between the glutamatergic  synapses in the brain, which eventually led to hyperactivity of social behaviors  in adult zebrafish.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Rhiannon""=>""Maybe""}",10.1016/j.scitotenv.2022.153623,*Pyrethrins/toxicity;*Zebrafish/physiology;Animals;Central nervous system;Deltamethrin;Female;Glutamate;Hyperactivity;Nitriles/toxicity;Social behavior;Swimming;Zebrafish,NA,NA
rayyan-732627203,"Impact, recovery and carryover effect of Roundup® on predator recognition in common spiny loach, Lepidocephalichthys thermalis.",2019,3,1,"Ecotoxicology (London, England)",1573-3017 0963-9292,28,2,189-200,"Tapkir, Sandip D. and Kharat, Sanjay S. and Kumkar, Pradeep and Gosavi, Sachin M.",,eng,,,"Understanding the negative impact of a variety of environmental contaminants on aquatic animals is essential to curb biodiversity loss and stop degradation of  ecological functions. Excessive and unrestricted use of pesticides is the most  serious threat to aquatic animals including amphibians and fishes. Among the  known pesticides, glyphosate based formulations have been shown to have lethal  effects on many aquatic organisms. However, negative effects of pesticides on  crucial ecological interactions such as prey-predator interactions are relatively  unknown from tropics. In many aquatic organisms, recognition of predators is  based on odor signatures; and therefore any anthropogenic alteration in water  chemistry has the potential to impair recognition and learning of predators.  Through a series of behavioral experiments we evaluated the effect of glyphosate  based herbicide (Roundup®) on the antipredator behavior of common spiny loach,  Lepidocephalichthys thermalis to understand the effects of pesticide-exposure on  recognition of conspecific alarm cues, and associative learning to avoid  predation. We exposed common spiny loach (for 3 h or 15 days) to sub-lethal  concentration (0.5 mg a.e./L) of Roundup® and subsequently with conspecific alarm  cues, signaling the proximity of a predator. Unexposed prey fish showed a  significant reduction in activity level in response to conspecific alarm cues.  Whereas such alarm response was not observed in prey fish that were exposed to  Roundup® either for 3 h or 15 days. Such lack of response could be associated  with alteration of olfactory function in prey individuals. However, this  inability to detect the conspecific alarm cues was found to be transient and  exposed fish recovered within 2 days. In subsequent experiments, we showed that  Roundup® deactivates the conspecific alarm cues thus making them unavailable for  prey to evoke the response. Furthermore, Roundup® mediated degradation of  conspecific alarm cues and diminished the associative learning necessary for  detection of the invasive/unknown/novel predators. Overall, due to the worldwide  occurrence of glyphosate in water bodies, glyphosate mediated behavioral  suppression exposes the prey animals to a considerable risk of predation, both by  native and non-native predators.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Rhiannon""=>""Maybe""}",10.1007/s10646-018-02011-z,"Animals;Association Learning/*drug effects;Chemical cues;Cues;Cypriniformes/*physiology;Food Chain;Glycine/adverse effects/*analogs & derivatives;Glyphosate;Herbicides/*adverse effects;Learning;Olfactory Perception/*drug effects;Pesticides;Recognition, Psychology/*drug effects;Sub-lethal;Tilapia;Time Factors;Prednisolone",NA,NA
rayyan-732627204,Propiconazole induces abnormal behavior and oxidative stress in zebrafish.,2019,9,1,Environmental science and pollution research international,1614-7499 0944-1344,26,27,27808-27815,"Valadas, Jéssica and Mocelin, Ricieri and Sachett, Adrieli and Marcon, Matheus and Zanette, Régis A. and Dallegrave, Eliane and Herrmann, Ana P. and Piato, Angelo",,eng,,,"The use of pesticides has been growing along with the demand for agricultural products. These compounds, however, are not restricted to the field, spreading  easily through the soil, contaminating groundwater and reaching urban centers.  Propiconazole is a triazole fungicide that has been increasingly used in  agriculture. However, there are few data about its effects on non-target  organisms. This study aimed to evaluate the effects of propiconazole in  zebrafish. The animals were exposed for 96 h to different concentrations of  propiconazole (425, 850, 1700, 8500 ng/L), then submitted to the novel tank test  for behavioral analyses. The brains were collected for evaluation of oxidative  stress parameters. Exposure to propiconazole (1700 and 8500 ng/L) decreased the  number of crossings, entries, and time spent in the top, and increased the time  spent in the bottom area of the tank. We also observed an increase in the  activities of superoxide dismutase and catalase in zebrafish brain exposed to  propiconazole at 425, 850, and 1700 ng/L. We conclude that propiconazole alters  normal fish behavior and disrupts oxidative status. More studies are necessary to  elucidate the exact mechanism underlying the effects of propiconazole on  non-target-organisms.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults?""]}",10.1007/s11356-019-05977-3,"Agriculture;Animals;Catalase/*chemistry;Environmental contaminant;Fungicide;Fungicides, Industrial/*analysis/chemistry;Groundwater;Oxidative Stress/*drug effects;Pesticide;Pesticides/analysis/chemistry;Soil;Superoxide Dismutase/*chemistry;Toxicology;Triazole;Triazoles/*analysis/chemistry;Zebrafish;Oxidative Stress",NA,NA
rayyan-732627205,Chronic exposure to environmentally realistic levels of diuron impacts the behaviour of adult marine medaka (Oryzias melastigma).,2021,7,18,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 0166-445X,238,NA,105917,"Zhou, Yixi and Han, Xue and Bao, Yuanyuan and Zhu, Zihan and Huang, Jiali and Yang, Chunyan and He, Chengyong and Zuo, Zhenghong",,eng,,,"Diuron, a commonly used herbicide and antifouling biocide, has been frequently detected in seawater. The effects of diuron on fish behaviour are currently  poorly understood. Herein, the marine medaka (Oryzias melastigma) was  continuously exposed to environmentally realistic levels of diuron from the  fertilised egg stage to the adult stage. Behavioural evaluation of adult marine  medaka indicated that exposure to diuron increased anxiety in the light-dark test  and increased predator avoidance. In addition, diuron exposure significantly  reduced aggression, social interaction, shoaling, and learning and memory  ability. However, only negligible variations in foraging behaviour and in  behaviour in the novel tank test were observed. Marine medaka chronically exposed  to diuron also showed decreased levels of dopamine in the brain, and changes were  observed in the transcription of genes related to dopamine synthesis, degradation  and receptors. Exposure to 5000 ng/L diuron caused significant downregulation of  the expression of the genes of tyrosine hydroxylase and monoamine oxidase and  significantly upregulated the expression of the genes of the D(5) dopaminergic  receptor. The relative expression of the D(4) dopaminergic receptor was  significantly upregulated in the 50, 500 and 5000 ng/L diuron-treated groups.  These findings highlight the significant neurotoxic effects of diuron and the  extent to which this may involve the dopaminergic system of the brain. More  broadly, this study reveals the ecological risk associated with environmentally  realistic levels of diuron in marine animals.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""control?""]}",10.1016/j.aquatox.2021.105917,Dopamine;Ecotoxicity;Long-term exposure;Neurotoxicity;Pesticide;Environmental Exposure;Military Personnel,NA,NA
rayyan-732627206,The Possible Role of Bifidobacterium longum BB536 and Lactobacillus rhamnosus HN001 on Locomotor Activity and Oxidative Stress in a Rotenone-Induced Zebrafish  Model of Parkinson's Disease.,2021,NA,NA,Oxidative medicine and cellular longevity,1942-0994 1942-0900,2021,NA,9629102,"Ilie, Ovidiu-Dumitru and Paduraru, Emanuela and Robea, Madalina-Andreea and Balmus, Ioana-Miruna and Jijie, Roxana and Nicoara, Mircea and Ciobica, Alin and Nita, Ilinca-Bianca and Dobrin, Romeo and Doroftei, Bogdan",,eng,,,"BACKGROUND: As every organ within the body, the brain is also extremely susceptible to a plethora of noxious agents that change its chemistry. One  component frequently found in current products against harmful species to crops  is rotenone whose effect under prolonged exposure has been demonstrated to cause  neurodegenerative disorders such as Parkinson's disease. The latest reports have  indeed revealed that rotenone promotes Parkinson's in humans, but studies aiming  to show congruent effects in zebrafish (Danio rerio) are lacking. Material and  Methods. In this context, the aim of the present study was to demonstrate how  chronic administration of rotenone for 3 weeks impairs the locomotor activity and  sociability and induces oxidative stress in zebrafish. RESULTS: There were no  statistically significant differences following the analysis of their social  interaction and locomotor tests (p > 0.05). However, several exceptions have been  noted in the control, rotenone, and probiotics groups when we compared their  locomotor activity during the pretreatment and treatment interval (p < 0.05). We  further assessed the role of rotenone in disturbing the detoxifying system as  represented by three enzymes known as superoxide dismutase (SOD), glutathione  peroxidase (GPx), and malondialdehyde (MDA). Despite the fact that there were no  statistically significant changes within SOD and GPx levels between the control  group and rotenone, probiotics, and rotenone + probiotics (p > 0.05), relevant  changes have been observed between the analyzed groups (p < 0.05 and p < 0.005,  respectively). On the other hand, significant differences (p < 0.05) have been  observed for MDA when we analyzed the data between the control group and the  other three groups. CONCLUSIONS: Our results suggest that rotenone can be  successfully used to trigger Parkinson's disease-related symptomatology in  zebrafish.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""}",10.1155/2021/9629102,"Animals;Bifidobacterium longum/*metabolism;Disease Models, Animal;Humans;Lacticaseibacillus rhamnosus/*metabolism;Locomotion/*drug effects;Oxidative Stress/*physiology;Parkinson Disease/*etiology/*microbiology;Rotenone/*adverse effects;Zebrafish;Oxidative Stress;Parkinson Disease;Motor Activity",NA,NA
rayyan-732627207,Alarm substance recognition and predator avoidance by chinook salmon (Oncorhynchus tschawytscha) following exposure to an organophosphate pesticide.,2010,5,1,Environmental toxicology and chemistry,0730-7268,29,5,1113-1122,"Palm, Roger C. Jr and Powell, David B.",,eng,,,"The sense of smell in fish is thought to be important for behaviors associated with alarm scent recognition and predator avoidance. Olfactory function of  juvenile chinook salmon was evaluated in two separate experiments following 2-h  immersion exposures to 0, 1, 10, or 100 microg diazinon/L. In the first test  system, groups of 10 salmon were transferred to the prechoice zone of a Y-maze  fluviarium with parallel streams of water. A dilute alarm scent composed of  either chinook skin extract or L-serine was pumped into the water supply of one  arm. Fish were allowed to choose either upstream arm by raising a containment  screen for 10 min, then their positions were photographed and the screen lowered.  In the second test system the relationship of diazinon exposure to predation  susceptibility was directly examined by transferring groups of 20 salmon (10  diazinon-exposed, 10 control) to troughs containing a protective cover. These  salmon were given two olfactory warnings by delivering conspecific skin extract  to both their transfer container and the predation tank they entered. After a  2-min prey acclimation period, larger predator rainbow trout were allowed access  to the downstream section of the tank containing the test salmon. The combined  fish were observed until approximately 50% of the prey fish had been consumed.  Statistical comparisons indicated that although the salmon did avoid the water  streams containing alarm scents, none of the diazinon exposure levels resulted in  significantly different outcomes from the controls (alpha=0.05) in either the  two-choice maze study or the predation study. Possible environmental and  population implications are discussed in light of related olfaction and diazinon  studies.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1002/etc.142,"Animals;Behavior, Animal/*drug effects;Diazinon/chemistry/pharmacology/*toxicity;Dose-Response Relationship, Drug;Oncorhynchus mykiss/physiology;Organophosphates/chemistry/pharmacology/*toxicity;Salmon/*physiology;Serine;Pesticides;Prednisolone;Organophosphates",NA,NA
rayyan-732627208,Adult exposure to insecticides causes persistent behavioral and neurochemical alterations in zebrafish.,2020,3,4,Neurotoxicology and teratology,1872-9738 0892-0362,78,NA,106853,"Hawkey, Andrew B. and Glazer, Lilah and Dean, Cassandra and Wells, Corinne N. and Odamah, Kathryn-Ann and Slotkin, Theodore A. and Seidler, Frederic J. and Levin, Edward D.",,eng,,,"Farmers are often chronically exposed to insecticides, which may present health risks including increased risk of neurobehavioral impairment during adulthood and  across aging. Experimental animal studies complement epidemiological studies to  help determine the cause-and-effect relationship between chronic adult  insecticide exposure and behavioral dysfunction. With the zebrafish model, we  examined short and long-term neurobehavioral effects of exposure to either an  organochlorine insecticide, dichlorodiphenyltrichloroethane (DDT) or an  organophosphate insecticide chlorpyrifos (CPF). Adult fish were exposed  continuously for either two or 5 weeks (10-30 nM DDT, 0.3-3 μM CPF), with short-  and long-term effects assessed at 1-week post-exposure and at 14 months of age  respectively. The behavioral test battery included tests of locomotor activity,  tap startle, social behavior, anxiety, predator avoidance and learning. Long-term  effects on neurochemical indices of cholinergic function were also assessed. Two  weeks of DDT exposure had only slight effects on locomotor activity, while a  longer five-week exposure led to hypoactivity and increased anxiety-like diving  responses and predator avoidance at 1-week post-exposure. When tested at  14 months of age, these fish showed hypoactivity and increased startle responses.  Cholinergic function was not found to be significantly altered by DDT. The  two-week CPF exposure led to reductions in anxiety-like diving and increases in  shoaling responses at the 1-week time point, but these effects did not persist  through 14 months of age. Nevertheless, there were persistent decrements in  cholinergic presynaptic activity. A five-week CPF exposure led to long-term  effects including locomotor hyperactivity and impaired predator avoidance at  14 months of age, although no effects were apparent at the 1-week time point.  These studies documented neurobehavioral effects of adult exposure to chronic  doses of either organochlorine or organophosphate pesticides that can be  characterized in zebrafish. Zebrafish provide a low-cost model that has a variety  of advantages for mechanistic studies and may be used to expand our understanding  of neurobehavioral toxicity in adulthood, including the potential for such  toxicity to influence behavior and development during aging.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""control?""]}",10.1016/j.ntt.2019.106853,"Acetylcholinesterase/metabolism;Aging;Animals;Anxiety-related behavior;Behavior, Animal/*drug effects;Brain Chemistry/*drug effects;Brain/*drug effects/metabolism;Chlorpyrifos/*toxicity;DDT;DDT/*toxicity;Female;Insecticides/*toxicity;Male;Membrane Transport Proteins/metabolism;Neurobehavioral toxicology;Zebrafish;Adult",NA,NA
rayyan-732627209,The effects on brown trout (Salmo trutta fario) of different concentrations of deltamethrin.,2019,12,1,Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,1532-0456,226,NA,108606,"Karatas, Tayfun and Yildirim, Serkan and Arslan, Harun and Aggul, Ahmet Gökhan",,eng,,,"Deltamethrin (DMN) exposure causes severe damage to the gill and liver tissues of aquatic organisms, as well as neurotoxic effects and metabolic disorders. The  goal of the present study was to assess the impacts of DMN toxicity on blood  biochemistry, malondialdehyde (MDA) levels, catalase (CAT) levels, behavior  disorder, acetylcholinesterase (AChE) activity, histopathology and  8-hydroxy-2-deoxyguanosine (8 OHdG) of brown trout (Salmo trutta fario). Acute  concentrations (1.0 and 2.0μg/L) of DMN caused behavioral disorder such as rapid  swimming, loss of balance, aggressiveness and increasing in the surface activity  and inactivity in brown trout. A significant increase in malondialdehyde (MDA),  aspartate aminotransferase (AST), alanine aminotransferase (ALT) levels, and a  significant decrease in CAT, AChE, blood albumin, and blood total protein content  were observed. Histopathologically, both doses of DMN have caused steatosis,  necrosis, and degeneration in hepatocytes and hyperemia in the liver. Also, they  led to inflammation, adhesion and fusion depending on severe hyperplasia in  secondary lamellae, hyperemia and lamellar edema in gill tissues when compared to  control group. Additionally, 8-hydroxy-2-deoxyguanosine (8 OHdG) levels at  2.0 μg/L dose of DMN in liver tissues were more severe according to 1.0 μg/L dose  of DMN. Finally, different concentrations of DMN led to changes of the  histopathology, 8OHdG, the CAT levels, plasma AChE activity, and the serum  metabolites, as well as behavioral disorder in brown trout.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""}",10.1016/j.cbpc.2019.108606,"Acetylcholinesterase/blood;Animals;Behavioral;Blood biochemistry;Brown trout;Catalase/blood;Deltamethrin;Gills/*metabolism;Histopathology and DNA damage;Liver/*metabolism;Malondialdehyde/blood;Nitriles/*toxicity;Oxidative stress;Oxidative Stress;Pyrethrins/*toxicity;Trout/*metabolism;Water Pollutants, Chemical/*toxicity",NA,NA
rayyan-732627210,"Neurobehavioral, physiological and inflammatory impairments in response to bifenthrin intoxication in Oreochromis niloticus fish: Role of dietary  supplementation with Petroselinum crispum essential oil.",2021,2,1,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 0166-445X,231,NA,105715,"Farag, Mayada R. and Mahmoud, Hemat K. and El-Sayed, Sabry A. A. and Ahmed, Sarah Y. A. and Alagawany, Mahmoud and Abou-Zeid, Shimaa M.",,eng,,,"This study was conceptualized in order to assess the 96-h LC(50) of bifenthrin (BF) in O. niloticus and also to measure the biochemical, behavioral, and  molecular responses of the fish suchronically exposed to a sub-lethal  concentration of the insecticide. The role of Petroselinum crispum essential oil  (PEO) supplementation in mitigating the resulted neurotoxic insult was also  investigated. The acute toxicity study revealed that the 96-h LC(50) of BF is  6.81 μg/L, and varying degrees of behavioral changes were recorded in a  dose-dependent manner. The subchronic study revealed reduction of dissolved  oxygen and increased ammonia in aquaria of BF-exposed fish. Clinical signs  revealed high degree of discomfort and aggressiveness together with reductions in  survival rate and body weight gain. The levels of monoamines in brain, and GABA  and amino acids in serum were reduced, together with decreased activities of  Na(+)/K(+)-ATPase and acetylcholine esterases (AchE). The activities of  antioxidant enzymes were also diminshed in the brain while oxdative damage and  DNA breaks were elevated. Myeloperoxidase (MPO) activity in serum increased with  overexpression of the pro-inflammatory cytokines in the brain tissue. BF also  upregulated the expression of brain-stress related genes HSP70, Caspase-3 and  P53. Supplemention of PEO to BF markedly abrogated the toxic impacts of the  insecticide, specially at the high level. These findings demonstrate  neuroprotective, antioxidant, genoprotective, anti-inflammatory and antiapoptic  effects of PEO in BF-intoxicated fish. Based on these mechanistic insights of  PEO, we recommend its use as an invaluable supplement in the fish feed.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults? conspecific interactions?""]}",10.1016/j.aquatox.2020.105715,"*Dietary Supplements;Acetylcholinesterase/metabolism;Amino Acids/metabolism;Animals;Antioxidants/metabolism;Behavior, Animal;Bifenthrin;Biomarkers/metabolism;Brain/drug effects/*pathology;Cichlids/growth & development/*physiology;Cytokines/metabolism;DNA Damage;gamma-Aminobutyric Acid/metabolism;Gene Expression Regulation/drug effects;Inflammation/*pathology;Insecticides/metabolism;Lethal Dose 50;Neurobehavioral toxicity;Neurotoxins/toxicity;Neurotransmitter Agents/metabolism;Oils, Volatile/*pharmacology;Oreochromis niloticus;Oxidative Stress/drug effects;Petroselinum crispum;Petroselinum/*chemistry;Pyrethrins/*toxicity;Sodium-Potassium-Exchanging ATPase/metabolism;Survival Analysis;Water Pollutants, Chemical/toxicity;Water Quality;Dietary Supplements;Oils, Volatile",NA,NA
rayyan-732627211,Toxicity and chronic effects of deltamethrin exposure on zebrafish (Danio rerio) as a reference model for freshwater fish community.,2019,4,30,Ecotoxicology and environmental safety,1090-2414 0147-6513,171,NA,854-862,"Strungaru, Stefan-Adrian and Plavan, Gabriel and Ciobica, Alin and Nicoara, Mircea and Robea, Madalina Andreea and Solcan, Carmen and Petrovici, Adriana",,eng,,,"In this study zebrafish specimens were exposed for 15 days to 0.25, 0.5, 1 and 2 μg L(-1) non-lethal concentrations of deltamethrin (DM) knowing that is the  active compound in insecticides used on agricultural crops. They were  investigated important issues resulted during the chronic exposure with DM:  effects on aggressive behavior and swimming performances knowing that is a high  neurotoxic compound; toxicity on nervous system investigated on telencephalon,  optic tectum and cerebellum; activity of PCNA, p53 and TUNEL as toxicity markers  in immunocytochemistry of the histological samples; changes of elements  concentrations in the fish body and their role in detoxification of DM. This  scenario investigated the harmful effects of this compound for freshwater fish  communities. The aggressive behavior significantly increased and remained  constant for the concentration 0.5 μg L(-1). They were not evidences in changing  of anxiety level and swimming performances. The nervous system suffered  significant damage for all studied concentrations and confirmed the changes in  the behavior. Selenium concentration in the body decreased and may be involved in  the detoxification processes.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults?""]}",10.1016/j.ecoenv.2019.01.057,"Aggression/drug effects;Aggressive behavior;Animals;Deltamethrin;Fresh Water;Harmful effects;Immunocytochemistry;Insecticides/*toxicity;Models, Biological;Nervous System/drug effects/pathology;Neurotoxicity;Nitriles/*toxicity;Pyrethrins/*toxicity;Swimming;Water Pollutants, Chemical/*toxicity;Zebrafish;Zebrafish/anatomy & histology/physiology",NA,NA
rayyan-732627212,Alterations in social behavior of Japanese medaka (Oryzias latipes) in response to sublethal chlorpyrifos exposure.,2013,6,1,Chemosphere,1879-1298 0045-6535,92,1,125-130,"Khalil, Fatma and Kang, Ik Joon and Undap, Suzanne and Tasmin, Rumana and Qiu, Xuchun and Shimasaki, Yohei and Oshima, Yuji",,eng,,,"The behavioral and biochemical responses of Japanese medaka (Oryzias latipes) to acute and subacute (sublethal) levels of chlorpyrifos were studied. In the acute  exposure test, medaka were exposed to 0.018, 0.055, 0.166, or 0.500 mg L(-1)  chlorpyrifos for 4 d. As a result, fish showed hypoactivity compared to the  control (at 0.018, 0.055, and 0.166 mg L(-1), swimming speeds were 55.6%, 39.0%,  and 27.3% those of the control), Brain acetylcholinesterase activity and swimming  speed were significantly correlated. In the subacute toxicity test, medaka were  exposed to 0.012 mg L(-1) chlorpyrifos (10% of LC(50)) for 8 d. On day 4, there  were no significant differences in behavioral and biochemical endpoints in  exposed fish as compared to the control. On day 8, exposed fish became  hyperactive, and the swimming speed of the social group increased to 2 times that  of the control, whereas acetylcholinesterase activity was decreased to 68% that  of the control. In addition, fish exhibited significant alterations in social  behavior (schooling duration increased to 2.6 times and solitary duration  decreased to 28% that of the control). Our findings clearly demonstrate a  subacute effect of chlorpyrifos on the social behavior of medaka, which may pose  a risk at population level because of the disturbance of social behavior. In  addition, the recorded behavioral alterations may provide a useful tool for  assessing the toxicity of organophosphorous pesticides to aquatic organisms.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults?""]}",10.1016/j.chemosphere.2013.02.042,"Acetylcholinesterase/metabolism;Animals;Behavior, Animal/*drug effects;Brain/enzymology;Chlorpyrifos/chemistry/*toxicity;Insecticides/chemistry/*toxicity;Japan;Oryzias/*physiology;Swimming;Water Pollutants, Chemical/chemistry/*toxicity;Social Behavior",NA,NA
rayyan-732627213,Behavioral responses to atrazine and diuron in goldfish.,1998,10,1,Archives of environmental contamination and toxicology,0090-4341,35,3,484-491,"Saglio, P. and Trijasse, S.",,eng,,,"Experiments were performed in goldfish to determine the effects of a short-term exposure (24 h) to atrazine or diuron (0.5, 5, 50 microgram/L) on some behavior  endpoints related to swimming and social activities. Observations were also made  to assess the influence of such exposure on the behavioral responses of fish to  the flow of a crude skin extract solution from conspecifics, active in social  chemocommunication and producing alarm behaviors. Additive tests were run to  check the behavioral responses of previously unexposed goldfish to the flow of a  solution of atrazine- or diuron-contaminated water, at three concentrations (0.1,  1, 10 mg/L). Significant burst swimming reactions appeared in response to a 24-h  exposure to atrazine, at the lowest concentration tested (0.5 microgram/L). A  24-h exposure to 5 microgram/L atrazine or diuron was found to induce various  significant behavioral alterations in fish. At this concentration, both  herbicides decreased grouping behavior and atrazine also increased surfacing  activity. Herbicide-exposed fish showed a decreased grouping behavior during the  flow of the skin extract solution. Sheltering was also decreased during the flow  of the biological solution in fish exposed to atrazine. Moreover, fish exposed to  diuron clearly displayed attraction responses to the flow of the skin solution.  Previously unexposed fish showed a significant increase in burst swimming  reactions in response to the flow of a solution of atrazine- or  diuron-contaminated water, at all concentrations tested (0.1, 1, 10 mg/L).  Furthermore, the diuron-contaminated flow was found to be significantly  attractive at the highest concentration. These results indicate that a short-term  exposure to a relatively low concentration (5 microgram/L) of atrazine or diuron  can affect various behaviors of fish not only directly but also indirectly by  altering the chemical perception of natural substances of eco-ethological  importance. In consideration of the basic role of olfaction in fish behavior,  these results also emphasize the need for further developments on the possible  effects of aquatic toxicants on olfactory-mediated behaviors.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults? control?""]}",10.1007/s002449900406,"Animals;Atrazine/*toxicity;Behavior, Animal/*drug effects;Diuron/*toxicity;Epidermis/metabolism;Goldfish/*physiology;Herbicides/*toxicity;Smell/drug effects;Water Pollutants, Chemical/*toxicity",NA,NA
rayyan-732627214,Household based-pyrethroids on adult zebrafish (Danio rerio) exert behavioral and cholinergic changes in different brain regions.,2023,5,NA,Neurotoxicology,1872-9711 0161-813X,96,NA,19-27,"Tamagno, Wagner Antonio and Alves, Carla and Pompermaier, Aline and Amaral, Francieli Ubirajara Índia and Freddo, Natália and Soares, Suelen Mendonça and Gonçalves, Tayllana Schwanke and Siqueira, Lisiane and Fortuna, Milena and Dos Santos, Hévilin Corrêa and Gorrosterrazú, Amanda and Reolon, Gustavo Kellermann and Barcellos, Leonardo José Gil",,eng,,,"Pyrethroid-based insecticides are largely used for mosquito control. These compounds have household and agricultural applications with different  formulations. Two important compounds used as household insecticides are  prallethrin and transfluthrin, both from the pyrethroid chemical group. With the  mode of action centered on sodium channels, pyrethroids keep the ionic sodium  channels open for a long time causing the death of the insect by nervous  hyperexcitability. Given the increased use of household insecticides by humans  and the incidence of disease outbreaks with unknown etiology such as autism  spectrum disease, schizophrenia, and Parkinson's disease we investigate some  physiological inputs of these compounds on zebrafish. In this study, we evaluated  the social interaction, shoaling formation, and anxiety-like behavior of  zebrafish exposed chronically to transfluthrin- and prallthrin-based insecticides  (T-BI and P-BI). In addition, we quantified the activity of the enzyme  acetylcholinesterase (AChE) in different brain regions. We observed that both  compounds caused anxiolytic behavior and reduced shoaling formation and social  interaction. Their behavioral biomarkers indicated a harmful ecological effect on  the specie as well as a possible impact of these compounds on autism spectrum  disorder (ASD) and schizophrenia (SZP). In addition, the AChE activity would  change its activity in different brain regions modulating the anxiety-like  behavior and social behavior in zebrafish. We conclude that P-BI and T-BI make us  alert about the relationship of these compounds with nervous diseases related to  cholinergic signaling.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""control?""]}",10.1016/j.neuro.2023.02.011,*Autism Spectrum Disorder;*Insecticides/toxicity;*Pyrethrins/pharmacology;Acetylcholinesterase;Acetylcholinesterase/metabolism;Adult;Animals;Behavior;Brain/metabolism;Cholinergic Agents;Household insecticide;Humans;Prallethrin;Sodium Channels;Transfluthrin;Zebrafish/metabolism;Brain,NA,NA
