key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1227192454,Generation of reactive oxygen species by a novel anthraquinone derivative in the cyanobacterium <i>Planktothrix perornat</i>a (Skuja),2005,3,NA,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,"[""0048-3575"", ""1095-9939     J9  - PESTIC BIOCHEM PHYS     JI  - Pest. Biochem. Physiol.""]",81,3,198-207,"Schrader, KK and Dayan, FE and Nanayakkara, NPD",,English,,"[""USDA ARS, Nat Prod Utilizat Res Unit, Natl Ctr Nat Prod Res, University, MS 38677 USA"", ""Univ Mississippi, Natl Ctr Nat Prod Res, University, MS 38677 USA""]","A water-soluble anthraquinone derivative (2-[methylamino-N-(1'-methylethyl)]-9,10-anthraquinone monophosphate), previously found to be selectively toxic towards Planktothrix perornata at submicromolar concentrations, was studied to determine its toxic mode of action towards this cyanobacterium. Chlorophyll fluorescence was monitored as an indicator of photosynthetic efficiency, and measurement of reactive oxygen species (ROS) was performed using the ROS-sensitive probe 2',7'-dichlorodihydrofluorescein diacetate. The effects of the herbicide paraquat (a ROS generator) as well as ascorbate and of.-tocopherol (ROS scavengers) on ROS formation by P. perornata were studied. Also, the effects of different concentrations of ascorbate, alpha-tocopherol, and the herbicide diuron on reducing the toxicity of the water-soluble anthraquinone derivative towards P. perornata were determined. Our results indicate that the water-soluble anthraquinone derivative does not inhibit photosynthetic electron transport directly, but does generate ROS at levels that may cause toxicity towards P. perornata, (C) 2004 Elsevier Inc. All rights reserved.",Times Cited in Web of Science Core Collection:  14     Total Times Cited:  15     Cited Reference Count:  21,10.1016/j.pestbp.2004.11.004     WE  - Science Citation Index Expanded (SCI-EXPANDED),"anthraquinone;catfish;cyanobacteria;2-methylisoborneol;reactive oxygen species;OFF-FLAVOR;OSCILLATORIA;9,10-ANTHRAQUINONE;INVOLVEMENT;ALGICIDES;CHALYBEA;Reactive Oxygen Species;Oxygenators",NA,NA,generation of reactive oxygen species by a novel anthraquinone derivative in the cyanobacterium <i>planktothrix perornat<i>a skuja
rayyan-1227192455,Adhesion Molecule L1 Agonist Mimetics Protect Against the Pesticide Paraquat-Induced Locomotor Deficits and Biochemical Alterations in Zebrafish,2020,5,28,FRONTIERS IN NEUROSCIENCE,1662-453X     J9  - FRONT NEUROSCI-SWITZ     JI  - Front. Neurosci.,14,NA,,"Joseph, TP and Jagadeesan, N and Sai, LY and Lin, SL and Sahu, S and Schachner, M",,English,,"[""Shantou Univ, Ctr Neurosci, Coll Med, Shantou, Peoples R China"", ""Shantou Univ, Dept Cell Biol, Coll Med, Shantou, Peoples R China"", ""Shantou Univ, Guangdong Prov Key Lab Breast Canc Diag & Treatme, Coll Med, Shantou, Peoples R China"", ""Rutgers State Univ, Sch Arts & Sci, Dept Cell Biol & Neurosci, Keck Ctr Collaborat Neurosci, Piscataway, NJ 08854 USA""]","Besides several endogenous elements, exogenous factors, including exposure to pesticides, have been recognized as putative factors contributing to the onset and development of neurodegenerative diseases, including Parkinson's disease (PD). Considering the availability, success rate, and limitations associated with the current arsenals to fight PD, there is an unmet need for novel therapeutic interventions. Therefore, based on the previously reported beneficial functions of the L1 cell adhesion molecule, we hypothesized that L1 mimetic compounds may serve to neutralize neurotoxicity triggered by the pesticide paraquat (PQ). In this study, we attempt to use PQ for inducing PD-like pathology and the L1 mimetic compounds phenelzine sulfate (PS) and tacrine (TC) as potential candidates for the amelioration of PD symptoms using zebrafish as a model system. Administration of PQ together with the L1 mimetic compounds PS or TC (250 nM) improved survival of zebrafish larvae, protected them from locomotor deficits, and increased their sensorimotor reflexes. Moreover, application of PQ together with PS (500 nM) or TC (1000 nM) in adult zebrafish counteracted PQ-induced toxicity, maintaining normal locomotor functions and spatial memory in an open field and T-maze task, respectively. Both L1 mimetic compounds prevented reduction in tyrosine hydroxylase and dopamine levels, reduced reactive oxygen species (ROS) generation, protected against impairment of mitochondrial viability, improved the antioxidant enzyme system, and prevented a decrease in ATP levels. Altogether, our findings highlight the beneficial functions of the agonistic L1 mimetics PS and TC by improving several vital cell functions against PQ-triggered neurotoxicity.",Times Cited in Web of Science Core Collection:  16     Total Times Cited:  17     Cited Reference Count:  141,10.3389/fnins.2020.00458     WE  - Science Citation Index Expanded (SCI-EXPANDED),pesticide;paraquat;zebrafish;Parkinson's disease-like pathology;L1 cell adhesion molecule;phenelzine sulfate;tacrine;OXYGEN SPECIES PRODUCTION;SPINAL-CORD REGENERATION;PARKINSONS-DISEASE;OXIDATIVE STRESS;MITOCHONDRIAL DYSFUNCTION;RECOGNITION MOLECULES;ALPHA-SYNUCLEIN;RAT-BRAIN;IMMUNOGLOBULIN SUPERFAMILY;FUNCTIONAL RECOVERY;Pesticides,NA,NA,adhesion molecule l1 agonist mimetics protect against the pesticide paraquatinduced locomotor deficits and biochemical alterations in zebrafish
rayyan-1227192458,"Molecular characterization, expression and functional analysis of peptidoglycan recognition protein-SC2 from rock bream, <i>Oplegnathus fasciatus</i>",2018,6,NA,FISH & SHELLFISH IMMUNOLOGY,"[""1050-4648"", ""1095-9947     J9  - FISH SHELLFISH IMMUN     JI  - Fish Shellfish Immunol.""]",77,NA,286-293,"Choi, KM and Joo, MS and Cho, DH and Bae, JS and Jeong, JM and Woo, WS and Han, HJ and Lee, DC and Cho, MY and Jung, SH and Kim, DH and Park, CI",,English,,"[""Gyeongsang Natl Univ, Coll Marine Sci, Dept Marine Biol & Aquaculture, 455 Tongyeong, Jinju 650160, South Korea"", ""Natl Inst Fisheries Sci, Pathol Res Div, 408-1 Sirang Ri, Busan 46083, South Korea"", ""Pukyong Natl Univ, Coll Fisheries Sci, Dept Aquat Life Med, 45 Yongso Ro, Busan, South Korea""]","Peptidoglycan recognition proteins are members of the family of pattern recognition receptors (PRRs), that play important roles in the recognition of peptidoglycan and various biological processes. In this study, we have characterized peptidoglycan recognition protein-SC2 (PGRP-SC2) in rock bream (Oplegnathus fasciatus) (RbPGRP SC2) and analysed its expression in various tissues after pathogen challenge. A sequence alignment revealed that the residues essential to zinc binding of the deduced protein were highly conserved among all the organisms. Phylogenetic analysis revealed that RbPGRP-SC2 is most closely related to the large yellow croaker PGRP-SC2. RbPGRP-SC2 was ubiquitously expressed in all tissues analysed, predominantly distributed in muscle and skin. After challenge with microbial pathogens (Edwardsiella piscicida), Streptococcus iniae or red seabream iridovirus [RSIN]), RbPGRP-SC2 was up-regulated in all the tissues examined, especially in liver. We produced recombinant RbPGRP-SC2 (rRbPGRP-SC2) using an Escherichia coli expression system. The rRbPGRP-SC2 had agglutination activity towards both Gram-negative (E. piscicida) and Gram-positive bacteria (S. iniae). In addition, rRbPGRP-SC2 induced leukocyte apoptosis and promoted leukocyte phagocytosis. These results suggest that the RbPGRP-SC2 plays an important role in the immune system and in maintaining cellular homeostasis of rock bream.",Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  35,10.1016/j.fsi.2018.04.006     WE  - Science Citation Index Expanded (SCI-EXPANDED),Innate immunity;Peptidoglycan recognition protein-SC2;Oplegnathus fasciatus;Apoptosis;Phagocytosis;INNATE IMMUNE-RESPONSE;BACTERIAL;PGRP-SC2;FAMILY;PHOSPHATIDYLSERINE;PHAGOCYTOSIS;INFECTION;APOPTOSIS;PATTERN;FISH,NA,NA,molecular characterization expression and functional analysis of peptidoglycan recognition proteinsc2 from rock bream <i>oplegnathus fasciatus<i>
rayyan-1227192459,PCB levels in European eel (<i>Anguilla anguilla</i>) from two coastal lagoons of the Mediterranean,2006,6,NA,ENVIRONMENTAL MONITORING AND ASSESSMENT,0167-6369     J9  - ENVIRON MONIT ASSESS     JI  - Environ. Monit. Assess.,117,1,519-528,"Mariottini, M and Corsi, I and Focardi, S",,English,,"Univ Siena, Dept Environm Sci G Sarfatti, I-53100 Siena, Italy","Eels are exposed to pollutants due to their unusual life cycle and are vulnerable to contamination associated with sediment due to their diet, feeding habits and territoriality. Since the 1980s, a decline in American and European eel populations has been recorded. The causes of this decline still are unknown but pollution from domestic and industrial effluents is known to be involved. Since little data is available on PCB contamination in eels from Italian waters, PCBs were measured in muscle of Anguilla anguilla captured in 2001 in two brackish ecosystems of the Mediterranean: the lagoons of Orbetello and Santa Giusta (Italy). PCBs were higher in samples from Orbetello lagoon than in those detected from Santa Giusta lagoon (P < 0.05). Congener and isomer analyses indicated Aroclor 1260 as a likely source of PCBs in the Orbetello and Santa Giusta samples. Only the toxic equivalents (TEQs) of mono-ortho PCBs were calculated.",Times Cited in Web of Science Core Collection:  15     Total Times Cited:  15     Cited Reference Count:  28,10.1007/s10661-006-2767-9     WE  - Science Citation Index Expanded (SCI-EXPANDED),Anguilla anguilla;biomonitoring;Mediterranean lagoons;PCBs;risk assessment;DIBENZO-P-DIOXINS;POLYCHLORINATED-BIPHENYLS;ORGANOCHLORINE PESTICIDES;RESPONSES;WATERS;FISH;TUNA,NA,NA,pcb levels in european eel <i>anguilla anguilla<i> from two coastal lagoons of the mediterranean
rayyan-1227192460,"The stress effect of atrazine on the inducible defense traits of <i>Daphnia pulex</i> in response to fish predation risk: Evidences from morphology, life history traits, and expression of the defense-related genes",2023,10,15,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424     J9  - ENVIRON POLLUT     JI  - Environ. Pollut.""]",311,NA,,"Qin, SS and Yang, TT and Yu, B and Zhang, L and Gu, L and Sun, YF and Yang, Z",,English,,"Nanjing Normal Univ, Sch Biol Sci, Jiangsu Key Lab Biodivers & Biotechnol, 1 Wenyuan Rd, Nanjing 210023, Peoples R China","Herbicide pollution is persistent, which not only has a negative impact on individual organisms, but also may endanger the interspecific relationship between predators and prey. Cladocerans, i.e. zooplankton that plays an important role in the energy flow and material circulation in freshwater ecosystem, usually develop induced defense in response to predation risk. We used atrazine, one of the most used herbicides in the world, and Daphnia pulex, a representative cladocerans, to test the possible interference effect of herbicides on the induced defensive traits of cladocerans in response to predator fish (Rhodeus ocellatus) kairomone, including morphological defense, life history strategies, and the expression of defense-related genes. Atrazine reduced the body size, spine size, growth rate, total offspring, and the relative reproductive output of D. pulex, which further affected the response strength of the morphological and life history defenses, i.e., atrazine significantly reduced the spine size, relative spine size, and fecundity of D. pulex in response to R. ocellatus kairomone. Exposure to atrazine affected the expression of defense-related genes, and we speculated that atrazine affected the signaling process in the induced anti-predation defense of cladocerans. Specially, fish kairomone attenuated the negative effects of high concentrations of atrazine on the life history traits of D. pulex. Our results will help to accurately assess the potential risk of artificial compounds in freshwater ecosystems from the perspective of interspecific relationships, and help to understand the impact of environmental changes on the inducible anti-predator defense of prey in aquatic ecosystems.",Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  92,10.1016/j.envpol.2022.119965     WE  - Science Citation Index Expanded (SCI-EXPANDED),Atrazine;Daphnia pulexy;Fish kairomone;Inducible defense;Vitellogenin;PHENOTYPIC PLASTICITY;CHITIN;ANTIPREDATOR;ZOOPLANKTON;INDUCTION;KAIROMONE;GALEATA;ECOLOGY;ENZYMES;MAGNA;Prednisolone,NA,NA,the stress effect of atrazine on the inducible defense traits of <i>daphnia pulex<i> in response to fish predation risk evidences from morphology life history traits and expression of the defenserelated genes
rayyan-1227192461,"Metal accumulation and oxidative stress responses in, cultured and wild, white seabream from Northwest Atlantic",2008,12,15,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026     J9  - SCI TOTAL ENVIRON     JI  - Sci. Total Environ.""]",407,1,638-646,"Ferreira, M and Caetano, M and Costa, J and Pousao-Ferreira, P and Vale, C and Reis-Henriques, MA",,English,,"[""Univ Porto, Ctr Interdisciplinary Invest Marinha & Ambiental, CIMAR CIIMAR, Lab Toxicol Ambiental, P-4050123 Oporto, Portugal"", ""IPIMAR, INRB, P-1449006 Lisbon, Portugal"", ""INRB IPIMAR SUL, P-8700305 Olhao, Portugal"", ""Univ Porto, ICBAS, P-4099003 Oporto, Portugal""]","Metals are environmentally ubiquitous and can be found at high concentrations in seawater and subsequently in marine organisms. Metals with high redox potential can trigger oxidative stress mechanisms with damaging effects in biological tissues. In aquatic species, oxidative stress has been evaluated by assessing antioxidant enzymes activities and oxidative damages in tissues. The purpose of this study was to evaluate oxidative stress biomarkers and metal residues in white seabream (Diplodus sargus), a species entering aquaculture production in Portugal. Metal residues (Cu, Cd, As and Pb), in liver and muscle, as well as oxidative stress biomarkers were assessed at different stages in the life cycle of white seabream under culture conditions and in wild specimens, of a marketable size. Metal concentrations in tissues were low, and below the established limits. However, wild white seabream showed higher accumulation than cultured ones. Antioxidant enzymes, namely catalase (CAT) and superoxide dismutase (SOD), were correlated with metal accumulation. Oxidative damages to tissues were low, with wild white seabream showing lower levels than cultured fish. This study showed that white seabream has a good antioxidant defense system, capable of reducing oxidative damages in tissues resulting from the presence of metals. (C) 2008 Elsevier B.V. All rights reserved.",Times Cited in Web of Science Core Collection:  41     Total Times Cited:  45     Cited Reference Count:  54,10.1016/j.scitotenv.2008.07.058     WE  - Science Citation Index Expanded (SCI-EXPANDED),Oxidative stress biomarkers;Metals;White seabream;Farmed;Wild specimens;BREAM DIPLODUS-SARGUS;MULLET MUGIL-CEPHALUS;SEA BASS;DICENTRARCHUS-LABRAX;ORGANOCHLORINE PESTICIDES;MEDITERRANEAN FISH;PROTEIN CARBONYLS;LAKE KASUMIGAURA;DOURO ESTUARY;BIOMARKERS;Oxidative Stress;Northwestern United States;European Continental Ancestry Group,NA,NA,metal accumulation and oxidative stress responses in cultured and wild white seabream from northwest atlantic
rayyan-1227192462,"Effects of the 2,4-D herbicide on gills epithelia and liver of the fish <i>Poecilia vivipara</i>",2014,6,NA,PESQUISA VETERINARIA BRASILEIRA,"[""0100-736X"", ""1678-5150     J9  - PESQUI VET BRASIL     JI  - Pesqui. Vet. Bras.""]",34,6,523-528,"Vigário, AF and Sabóia-Morais, SMT",,Portuguese,,"[""Univ Fed Goias, Dept Ciencias Biol, BR-75704020 Catalao, Go, Brazil"", ""Univ Fed Goias, ICB, Dept Morfol, Lab Comportmento Celular, BR-74001970 Goiania, Go, Brazil""]","The 2,4-dichlorophenoxyacetic acid, usually named 2,4-D is one of the most widely used herbicides in the world. Acute toxicity of 2,4-D herbicide was investigated through its effects on guppies (Poecilia vivipara Bloch et Schneider 1801). Fish were exposed to the herbicide at concentrations of 10,20 and 40 mu l per liter of water for 24 hours to determine its effects on gills and liver epithelia. The estimated LC50 was 34.64 mu l of 2,4-D per liter of water. Histochemical analyses and Feulgen's reaction were conducted to detect glycoconjugates and DNA, respectively, in gills and liver epithelia. Histochemistry revealed qualitative variations of glycoconjugates present on mucous cells and granules. The four types of mucous cells contained neutral granules, acids, or both. Increasing amounts of syalomucins were observed from the control group to the group exposed to the highest concentration of 2,4-D, suggesting increased mucous viscosity and the formation of plaques that could inhibit gas exchange and osmoregulation. Lamellar fusion observed in the group exposed to 40 mu l of 2,4-D suggests a defense mechanism. Hepatocytes showed vacuolization in the 10 and 20 mu l/L groups. The 40 mu l/L group showed normal hepatocytes as well as changed ones, many Ito cells, micronuclei, and nuclear swelling. These effects may be associated with toxicity or adaptative processes to cellular stress. The data from this study indicates the importance of assessing similar risks to aquatic species and suggests that Poecilia vivipara is an adequate biological model for analysis of environmental contamination.",Times Cited in Web of Science Core Collection:  18     Total Times Cited:  22     Cited Reference Count:  29,10.1590/S0100-736X2014000600005     WE  - Science Citation Index Expanded (SCI-EXPANDED),"2,4-D herbicide;gill;fish;Poecilia vivipara;histopathology;glycoconjugates;xenobiotics;genotoxic potential;MICRONUCLEUS TEST;ACUTE TOXICITY;ENVIRONMENTS;BIOMARKERS;POLLUTION;STRESS;PISCES;Liver",NA,NA,effects of the 24d herbicide on gills epithelia and liver of the fish <i>poecilia vivipara<i>
rayyan-1227192463,Magnetic relaxation switching immunoassay for chlorpyrifos using enzyme-mediated Fe<SUP>2+</SUP>/Fe<SUP>3+</SUP> conversion and magnetic separation,2022,9,22,ANALYTICA CHIMICA ACTA,"[""0003-2670"", ""1873-4324     J9  - ANAL CHIM ACTA     JI  - Anal. Chim. Acta""]",1227,NA,,"Wu, L and Zeng, W and Hu, B and Wu, T and Zhou, M and Xie, WH",,English,,"[""Hainan Univ, Sch Food Sci & Engn, Key Lab Trop & Vegetables Qual & Safety State Mark, Haikou 570228, Peoples R China"", ""Hubei Univ Technol, Coll Bioengn & Food, Key Lab Fermentat Engn, Minist Educ, Wuhan 430068, Peoples R China"", ""Dalian Minzu Univ, Sch Life Sci, Key Lab Biotechnol Bioresources Utilizat, Minist Educ, Dalian 116600, Peoples R China"", ""Hainan Univ, Coll Food Sci & Engn, 58Renmin Ave, Haikou 570228, Hainan, Peoples R China""]","Since pesticide residues in food have attracted increasing concern worldwide, it is crucial to develop rapid and sensitive analytical methods to detect pesticide residues and ensure food safety. In this work, via the biotin-streptavidin (SA) recognition system, we constructed a magnetic relaxation switching (MRS) immunosensor for sensitive detection of chlorpyrifos (CPF). With a competitive immunoassay mode, H2O2 and Fe2+ were firstly optimized as the reaction substrates. Wherein, horseradish peroxidase (HRP) acted as enzyme label to catalyze H2O2 and mediated the conversion of Fe2+/Fe3+. By introducing Fe2+/Fe3+ interconversion as MRS signal output, CPF was detected by the immunoreaction induced variations of the transverse relaxation time (Delta T-2). The proposed MRS immunosensor exhibited a detection linear range from 0.01 to 1000 ng mL(-1) (R-2 = 0.9916), with the limit of detection (LOD) of 6 pg mL(-1) (3S/M, n = 3). As a proof-of-concept, CPF was easily detected among five different pesticides at a low concentration level (0.1 ng mL(-1)), as well as in real samples (apple, tea, and lettuce) with recoveries of 80.70-115.30%. Besides, the sensor can realize one step of ""separation and detection"" towards CPF with the aid of magnetic nanoparticles, which demonstrate its promising potential for pesticide residue detection in food samples and environment.",Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  38,10.1016/j.aca.2022.340311,Fe2+/Fe3+ conversion;Magnetic sensing;Pesticide residues;Immunoassay;Food safety;MOLECULARLY IMPRINTED POLYMER;WATER;RIVER;FISH,NA,NA,magnetic relaxation switching immunoassay for chlorpyrifos using enzymemediated fe<sup>2+<sup>fe<sup>3+<sup> conversion and magnetic separation
rayyan-1227192465,Polybrominated diphenyl ethers in thirteen shark species from offshore and coastal waters of Korea,2015,6,15,MARINE POLLUTION BULLETIN,"[""0025-326X"", ""1879-3363     J9  - MAR POLLUT BULL     JI  - Mar. Pollut. Bull.""]",95,1,374-379,"Lee, HK and Kim, SJ and Jeong, Y and Lee, S and Jeong, W and Lee, WC and Choy, EJ and Kang, CK and Moon, HB",,English,,"[""Hanyang Univ, Coll Sci & Technol, Dept Marine Sci & Convergent Technol, Ansan 426791, South Korea"", ""Natl Fishery Prod Qual Management Serv, Busan 606080, South Korea"", ""NFRDI, Busan 619705, South Korea"", ""Korea Inst Ocean Sci & Technol, Korea Polar Res Inst, Inchon 406840, South Korea"", ""GIST, Sch Environm Sci & Engn, Gwangju 500712, South Korea""]","Limited reports are available on polybrominated diphenyl ethers (PBDEs) in sharks. In this study, PBDEs were measured in dorsal muscles (n = 105) from 13 shark species collected from offshore and coastal waters of Korea. The PBDE concentrations varied greatly not only among species but also within species of sharks. The major PBDE congeners detected in our samples were BDEs 47, 28, 99, 153, 100, and 154. Concentrations of PBDEs in sharks in this study were lower than those reported for previous studies. The high PBDE concentrations were found for aggressive shark species. Inter-species differences in the concentrations and accumulation profiles of PBDEs are explained by differences in feeding habits and sampling locations. Several contributing factors such as growth velocity, trophic level, and local contamination may affect the bioaccumulation of PBDEs in sharks. The present study provides baselines for the occurrence and accumulation status of PBDEs in various shark species. (C) 2015 Elsevier Ltd. All rights reserved.",Times Cited in Web of Science Core Collection:  9     Total Times Cited:  10     Cited Reference Count:  33,10.1016/j.marpolbul.2015.04.018     WE  - Science Citation Index Expanded (SCI-EXPANDED),PBDE;Bioaccumulation;Growth velocity;Feeding habit;Inter-species;PERSISTENT ORGANIC POLLUTANTS;BROMINATED FLAME RETARDANTS;POLYCHLORINATED-BIPHENYLS;ORGANOCHLORINE PESTICIDES;SOMNIOSUS-MICROCEPHALUS;SEAFOOD CONSUMPTION;GREENLAND;PBDES;RESIDUES;EXPOSURE;Korea;Ethers;Ether,NA,NA,polybrominated diphenyl ethers in thirteen shark species from offshore and coastal waters of korea
rayyan-1227192466,"Occurrence, spatio-temporal distribution, and human health risk assessment of pesticides in fish along the Ayuquila-Armeria River, Mexico",2022,12,2,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES,"[""0360-1234"", ""1532-4109     J9  - J ENVIRON SCI HEAL B     JI  - J. Environ. Sci. Health Part B-Pestic. Contam. Agric. Wastes""]",57,12,970-979,"Rodríguez-Aguilar, BA and Martínez-Rivera, LM and Muñiz-Valencia, R and Mercado-Silva, N and Iñiguez-Dávalos, LI and Peregrina-Lucano, AA",,English,,"[""Univ Colima, Fac Ciencias Quim, Carretera Colima Coquimatlan Km 9, Colima 28400, Mexico"", ""Univ Guadalajara, Dept Ecol & Recursos Nat, Ctr Univ Costa Sur, Autlan De Navarro, Jalisco, Mexico"", ""Univ Bernardo OHiggins, Ctr Invest Recursos Nat & Sustentabilidad, Fabr 1990, Santiago, Chile"", ""Univ Autonoma Estado Morelos, Ctr Invest Biodiversidad & Conservac, Cuernavaca, Morelos, Mexico"", ""Univ Guadalajara, Dept Farmacobiol, Ctr Univ Ciencias Exactas & Ingn, Guadalajara, Jalisco, Mexico""]","Pesticide usage has contributed to increasing food production; it has also caused them to be found in ecosystems inducing adverse effects on biota. Fish are the most abundant and diverse vertebrates in the world and are of great importance both economically and ecologically. Some fishes are indicators of the environmental quality of aquatic ecosystems and provide insight as to how pollutants might influence public health. The tilapias species can be considered biomonitors because they present little displacement representing the contamination level of a site. This study aimed at three goals: (1) to determine the concentration of 20 pesticides in tilapia muscle in the Ayuquila-Armeria basin, (2) to describe the spatiotemporal variation of analytes and (3) to evaluate the risk of consuming contaminated fish. The presence of 11 pesticides was determined. Ametrine, glyphosate and malathion concentrations showed significant differences by season. The risk assessment showed that the consumption of tilapia muscle from the Ayuquila-Armeria basin does not represent a risk for the population. Diazinon concentrations were relatively low compared to the other pesticides concentrations, but its toxic characteristics were the ones that most negatively influenced the risk assessment. The results obtained are relevant from the social and economic points of view.",Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  46,10.1080/03601234.2022.2153539,Pesticide pollution;bioindicator;food contaminant;resident fish;risk assessment;PERSISTENT ORGANIC POLLUTANTS;ORGANOCHLORINE PESTICIDES;WATER;BIOACCUMULATION;TILAPIA;SEDIMENTS;POLLUTION;SOILS;Humanities;Humanism;Humans;Risk Assessment;Pesticides;Mexico,NA,NA,occurrence spatiotemporal distribution and human health risk assessment of pesticides in fish along the ayuquilaarmeria river mexico
rayyan-1227192467,Glutathione S-transferases as antioxidant defence agents confer pyrethroid resistance in <i>Nilaparvata lugens</i>,2001,7,1,BIOCHEMICAL JOURNAL,0264-6021     J9  - BIOCHEM J     JI  - Biochem. J.,357,NA,65-72,"Vontas, JG and Small, GJ and Hemingway, J",,English,,"Univ Wales Coll Cardiff, Main Coll, Sch Biosci, Cardiff CF10 3TL, S Glam, Wales","Selection of a laboratory colony of the brown planthopper Nilaparvata lugens with the pyrethroids permethrin and lambda -cyhalothrin increased its resistance to both insecticides. Biochemical analysis and synergistic studies with metabolic inhibitors indicated that elevated glutathione S-transferases (GSTs) with a predominant peroxidase activity conferred resistance to both pyrethroids, whereas esterases conferred part of the resistance to permethrin. Purified esterases hydrolysed permethrin at a slow rate, but incubation of either pyrethroid or their primary metabolites with partially purified GSTs had no effect on the metabolic profile. Although GSTs were sensitive to inhibition by both pyrethroids, they did not serve as binding proteins, as previously hypothesized [Grant and Matsumura (1988) Insect Biochem. 18, 615-622]. We demonstrate that pyrethroids, in addition to their neurotoxic effect, induce oxidative stress and lipid peroxidation in insects. Pyrethroid exposure induced lipid peroxides, protein oxidation and depleted reduced glutathione. Elevated GSTs in the resistant strains attenuated the pyrethroid-induced lipid peroxidation and reduced mortality, whereas their in vivo inhibition eliminated their protective role. We therefore hypothesize that the main role of elevated GSTs in conferring resistance in N. lugens is through protecting tissues from oxidative damage. Our study extends the GSTs range of efficacy to pyrethroid insecticides and possibly explains the role of elevated GSTs in other pyrethroid-resistant insects.",Times Cited in Web of Science Core Collection:  443     Total Times Cited:  524     Cited Reference Count:  50,10.1042/0264-6021:3570065     WE  - Science Citation Index Expanded (SCI-EXPANDED),insecticide;lambda-cyhalothrin;permethrin;planthopper;INSECTICIDE RESISTANCE;LIPID-PEROXIDATION;ANOPHELES-GAMBIAE;BROWN PLANTHOPPER;OXIDATIVE STRESS;PLACENTAL MITOCHONDRIA;CYPRINUS-CARPIO;MUSCA-DOMESTICA;FREE-RADICALS;STAL;Glutathione Transferase;Glutathione;Antioxidants,NA,NA,glutathione stransferases as antioxidant defence agents confer pyrethroid resistance in <i>nilaparvata lugens<i>
rayyan-1227192468,First description of behavior and immune system relationship in fish,2018,1,16,SCIENTIFIC REPORTS,2045-2322     J9  - SCI REP-UK     JI  - Sci Rep,8,NA,,"Kirsten, K and Fior, D and Kreutz, LC and Barcellos, LJG",,English,,"[""Univ Fed Santa Maria, Programa Posgrad Farmacol, Ave Roraima,1000,Cidade Univ, BR-97105900 Santa Maria, RS, Brazil"", ""Univ Passo Fundo, Programa Posgrad Bioexperimentacao, Lab Microbiol & Imunol Avancada, BR 285, BR-99052900 Passo Fundo, RS, Brazil"", ""Univ Passo Fundo, Programa Posgrad Ciencias Ambientais, BR 285, BR-99052900 Passo Fundo, RS, Brazil"", ""Univ Passo Fundo, Programa Posgrad Bioexperimentacao, BR 285, BR-99052900 Passo Fundo, RS, Brazil""]","Considering the intriguing relationship between immune system and behavior recently described in mammals, and the lack of information of this relationship in fish, here we describe for the first time the interaction between the immune system and social and exploratory behavior in zebrafish. Fish high responders to novelty (HRN) presented a proinflammatory profile, with increased IL-1 beta and reduced IL-10 expression compared to fish low responders to novelty (LRN). Likewise, fish less responsive to social stimuli have a reduced expression of INF-gamma We show that fish with different behavior patterns have differences in the immune response. Our findings indicate that the interplay between immune system and behavior in zebrafish is similar to that found in mammalian models and that zebrafish should be considered as a potential model organism to study the relationship between immune system and behavior.",Times Cited in Web of Science Core Collection:  31     Total Times Cited:  33     Cited Reference Count:  38,10.1038/s41598-018-19276-3     WE  - Science Citation Index Expanded (SCI-EXPANDED),ZEBRAFISH DANIO-RERIO;ANXIETY-LIKE BEHAVIOR;SICKNESS BEHAVIOR;SOCIAL-STATUS;BRAIN;MEMORY;MODEL;DEPRESSION;ATRAZINE;DISORDERS;Immune System,NA,NA,first description of behavior and immune system relationship in fish
