key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1227193855,Three non-toxic insect traps useful in trapping wasps enemies of honey bees,2006,NA,NA,Bulletin of Insectology,17218861 (ISSN),59,2,135-145,"Bacandritsos, N. and Papanastasiou, I. and Saitanis, C. and Roinioti, E.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952148102&partnerID=40&md5=77ffa3e340c38da27f968ad37f0a0ac3,English,,"[""National Agricultural Research Foundation, Institute of Veterinary Research of Athens, 153 10, Athens, Neapoleos 25, Ag. Paraskevi, Greece"", ""Agricultural University of Athens, Laboratory of Ecology and Environmental Sciences, Votanikos, 11855 Athens, Iera Odos 75, Greece""]","The insects Vespa orientalis L. and Vespula germanica (F.) are social wasps (Hymenoptera Vespinae) that can cause intense damages in apiaries, places where they can find the best combination of proteins from animal origin (bees and larvae) and carbohydrates (nectar and honey). The purpose of the present study was to compare three improvised types of traps (wood-glue, plastic bottle, double chamber) in combination with two different animal baits (fish and meat), free of insecticides, in order to control the populations of the wasps in apiaries. The experiments were conducted during the summers from 2001 to 2004. The traps were placed in three apiaries located in the Attica region of Greece. Trapped wasps were collected and the bait was replaced three times per week. The three types of traps are considered environmental friendly because they do not include insecticides that might pollute the environment, or result in the total destruction of wasp colonies and/or the death of non-target organisms, especially honey bees. The results showed that the use of the wood-glue trap in combination with the fish as a bait was a reliable solution for controlling the wasps in apiaries. Special attention should be paid to the time the fresh bait is placed because the performance of the traps is the best early in the day. Also the baits should be changed regularly (every 1-2 days) because the decomposition reduces the total number of wasps captured.","Export Date: 01 March 2024; Cited By: 14; Correspondence Address: N. Bacandritsos; National Agricultural Research Foundation, Institute of Veterinary Research of Athens, 153 10, Athens, Neapoleos 25, Ag. Paraskevi, Greece; email: bac.ivra@nagref.gr",,Fish;Glue;Greece;Meat;Trap;Vespa orientalis;Vespula germanica;Animalia;Apis mellifera;Apoidea;Hexapoda;Hymenoptera;Vespinae,NA,NA,three nontoxic insect traps useful in trapping wasps enemies of honey bees
rayyan-1227193856,"Chiral separation of beta-adrenergic antagonists, profen non-steroidal anti-inflammatory drugs and chlorophenoxypropionic acid herbicides using teicoplanin as the chiral selector in capillary liquid chromatography",2005,NA,NA,Journal of Chromatography A,00219673 (ISSN),1088,1,82-93,"Kafková, B. and Bosáková, Z. and Tesařová, E. and Coufal, P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044468338&doi=10.1016%2fj.chroma.2005.02.027&partnerID=40&md5=ed010aa6640cc29f2c72c4470e97040a,English,,"[""Department of Analytical Chemistry, Faculty of Science, Charles University, 128 40 Prague 2, Albertov 2030, Czech Republic"", ""Department of Physical and Macromolecular Chemistry, Faculty of Science, Charles University, 128 40 Prague 2, Albertov 2030, Czech Republic""]","Three groups of structurally diverse chiral compounds were used to study the interaction mechanism responsible for stereoselective recognition with teicoplanin as chiral selector in capillary liquid chromatography. Teicoplanin-based chiral stationary phase (CSP) was used. The effect of the variation of mobile phase composition on retention and enantioselective separation was studied. The mobile phase composition suitable for enantioresolution of the various chiral compounds differed according to the interaction forces needed for chiral recognition. Mobile phases with high buffer portion (70-90 vol.%) were preferred for separation of enantiomers of profen non-steroidal anti-inflammatory drugs and chlorophenoxypropionic acid herbicides that require hydrophobic interactions, inclusion and π-π interactions for stereoselective recognition with teicoplanin. Higher concentration triethylamine in the buffer (0.5-1.0%) increased resolution of these acids. On the other hand, H-bonding and electrostatic interactions are important in stereoselective interaction mechanism of β-adrenergic antagonists with teicoplanin. These interaction types predominate in the reversed phase separation mode with high organic modifier content (95% methanol) and in polar organic mobile phases. For this reason β-adrenergic antagonists were best enantioresolved in the polar organic mode. The mobile phase composed of methanol/acetic acid/triethylamine, 100/0.01/0.01 (v/v/v), provided enantioresolution values of all the studied β-adrenergic antagonists in the range 1.1-1.9. Addition of teicoplanin to the mobile phase, which was suitable for enantioseparation of certain compounds on the CSP, was also investigated. This system was used to dispose of nonstereoselective interactions of analytes with silica gel support that often participate in the interaction with CSPs. Very low concentration of teicoplanin in the mobile phase (0.1 mM) resulted in enantioselective separation of 2,2- and 2,4-chlorophenoxypropionic acids. © 2005 Elsevier B.V. All rights reserved.","Export Date: 01 March 2024; Cited By: 39; Correspondence Address: Z. Bosáková; Department of Analytical Chemistry, Faculty of Science, Charles University, 128 40 Prague 2, Albertov 2030, Czech Republic; email: bosakova@natur.cuni.cz; CODEN: JCRAE",10.1016/j.chroma.2005.02.027,"β-Adrenergic antagonists;Chiral stationary phases;Chlorophenoxypropionic acids;Enantiomer separation;LC;Profen NSAIDs;Teicoplanin;Adrenergic beta-Antagonists;Anti-Inflammatory Agents, Non-Steroidal;Chromatography, Liquid;Electrostatics;Herbicides;Hydrogen Bonding;Spectrophotometry, Ultraviolet;Stereoisomerism;Acetic acid;Amines;Concentration (process);Hydrophobic chromatography;Liquid chromatography;Methanol;Organic acids;Separation;Silica gel;2,2 chlorophenoxypropionic acid;2,4 chlorophenoxypropionic acid;acebutolol;acetic acid;acid;alprenolol;atenolol;beta adrenergic receptor blocking agent;buffer;carprofen;fenoprofen;flobufen;flurbiprofen;herbicide;hydrogen;ibuprofen;indoprofen;ketoprofen;methanol;nonsteroid antiinflammatory agent;oxprenolol;pindolol;propionic acid derivative;propranolol;silica gel;suprofen;teicoplanin;triethylamine;unclassified drug;capillary chromatography;chemical composition;chemical interaction;chiral chromatography;chirality;chromatography;concentration (parameters);conference paper;drug structure;electricity;enantiomer;force;hydrogen bond;hydrophobicity;liquid chromatography;molecular interaction;priority journal;separation technique;stereochemistry;Chiral compounds;Chiral recognition;Chiral stationary phase (CSP);Drug products",NA,NA,chiral separation of betaadrenergic antagonists profen nonsteroidal antiinflammatory drugs and chlorophenoxypropionic acid herbicides using teicoplanin as the chiral selector in capillary liquid chromatography
rayyan-1227193857,Cloning and characterization of a plant defensin VaD1 from azuki bean,2005,NA,NA,Journal of Agricultural and Food Chemistry,00218561 (ISSN),53,4,982-988,"Chen, G.-H. and Hsu, M.-P. and Tan, C.-H. and Sung, H.-Y. and Kuo, C.G. and Fan, M.-J. and Chen, H.-M. and Chen, S. and Chen, C.-S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-13944256518&doi=10.1021%2fjf0402227&partnerID=40&md5=481f65a9eefed43ab08d8b593959bf8a,English,,"[""Inst. of Microbiol. and Biochemistry, National Taiwan University, Taipei 106, Taiwan"", ""Department of Agricultural Chemistry, National Taiwan University, Taipei 106, Taiwan"", ""Institute of Botany, Academia Sinica, Nankang, Taipei 115, Taiwan"", ""Crop Genetic Resources Laboratory, Taiwan Agric. Research Institute, Wu-Feng, Taichung 413, Taiwan"", ""Asian Veg. Res. and Devmt. Center, Shanhua, Tainan 741, Taiwan""]","A recombinant mungbean defensin VrD1 was previously shown to exhibit antifungal and bruchid-resistant activity. To study the function and regulation of VrD1, genomic DNAs of plant defensins were isolated from Vigna radiata VC6089A and azuki bean Vigna angularis Kao Hsiung No. 6. The azuki bean defensin genomic DNA VaD1 was sequenced and converted to VaD1 cDNA. VaD1 defensin was purified from Vigna angularis Kao Hsiung No. 6 to apparent homogeneity. The complete amino acid sequence of the purified VaD1 was determined and was found to be exactly the same as the sequence deduced from VaD1 cDNA. VaD1 is a basic protein containing 46 amino acids with four conserved disulfide bonds and shares high sequence homology (78.3%) with VrD1. VaD1 inhibited the growth of Fusarium oxysporum, Fusarium oxysporum f. sp. pisi, Staphylococcus epidermidis, and Salmonella typhimurium. VaD1 also inhibited in vitro protein synthesis and bruchid larval development, but was less active than the recombinant VrD1.","Export Date: 01 March 2024; Cited By: 47; Correspondence Address: C.-S. Chen; Institute of Botany, Academia Sinica, Nankang, Taipei 115, Taiwan; email: chingsan@gate.sinica.edu.tw; CODEN: JAFCA",10.1021/jf0402227,"Antimicrobial activity;Azuki bean (Vigna angularis);Bruchid resistance;Defensin;Protein synthesis inhibition;Amino Acid Sequence;Anti-Bacterial Agents;Base Sequence;Cloning, Molecular;Defensins;DNA, Complementary;DNA, Plant;Fabaceae;Fungicides, Industrial;Molecular Sequence Data;Recombinant Proteins;Seeds;Bruchinae;Fusarium oxysporum f. sp. pisi;Fusarium sp.;Phaseolus (angiosperm);Salmonella typhimurium;Staphylococcus epidermidis;Typhimurium;Vigna angularis;Vigna radiata;Vigna radiata var. radiata;complementary DNA;defensin;defensin VaD1;unclassified drug;amino acid sequence;antifungal activity;article;bean;Fusarium oxysporum;gene sequence;genome;in vitro study;larva;molecular cloning;mung bean;nonhuman;plant;protein analysis;protein function;protein synthesis;sequence homology",NA,NA,cloning and characterization of a plant defensin vad1 from azuki bean
rayyan-1227193858,Toxicological effects of oxyfluorfen on oxidative stress enzymes in tilapia Oreochromis niloticus,2006,NA,NA,Pesticide Biochemistry and Physiology,10959939 (ISSN),85,2,91-96,"Peixoto, F. and Alves-Fernandes, D. and Santos, D. and Fontaínhas-Fernandes, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646485512&doi=10.1016%2fj.pestbp.2005.10.007&partnerID=40&md5=4bac93b56e58b0c02280c05aa1acd0f5,English,,"[""UTAD-Universidade de Trás-os-Montes e Alto Douro, 5000-911 Vila Real, Apartado 1013, Portugal"", ""CECAV-Centro de Estudos de Ciência Animal e Veterinária, 5000-911 Vila Real, Apartado 1013, Portugal"", ""CETAV-Centro de Estudos Tecnológicos, do Ambiente e da Vida, 5000-911 Vila Real, Apartado 1013, Portugal""]","Several environmental pollutants enhance the intracellular formation of reactive oxygen species, and can lead to the damage of macromolecules and a decrease in oxidant defences levels in fish. The effects of the herbicide oxyfluorfen on the activities of antioxidant enzymes such as catalase, superoxide dismutase, glutathione reductase, and glutathione S-transferase were evaluated in freshwater fish Oreochromis niloticus. These were determined in tilapia liver exposed to sublethal concentrations (0.3 and 0.6 mg/L at 7, 14, and 21 days of exposure. This study also analyzed the effects of oxyfluorfen on the total fatty acid profile. The results showed that CAT activity was higher in tilapia exposed to oxyfluorfen at the sampling days, except at the highest concentration after 21 days. Similarly, the enhancing effect of the herbicide was observed on the GR activity. However, its effect was moderate at the highest dose. On the contrary, fish treated with oxyfluorfen at both doses displayed a decrease in the SOD activity. After 7 days of treatment at both concentrations tilapia showed a significant increase in GST levels, although the enzymatic activity decreased at 14 and 21 days of exposition when compared with the control. The major saturated fatty acids measured in tilapia liver were the palmitic acid (C16:0; 17.9%) and stearic acid (C18:0; 8.7%). The exposure to oxyfluorfen caused a significant increase of the oleic acid (C18:1), whereas the amount of nervonic acid (C24:1) increased at all sampling data. The results of the present study should be taken in account when using tilapia as an environmental indicator species in studies of xenobiotic biotransformation and biomarker response, as well as in monitoring programmes. © 2005 Elsevier Inc. All rights reserved.","Export Date: 01 March 2024; Cited By: 115; Correspondence Address: F. Peixoto; UTAD-Universidade de Trás-os-Montes e Alto Douro, 5000-911 Vila Real, Apartado 1013, Portugal; email: fpeixoto@utad.pt; CODEN: PCBPB",10.1016/j.pestbp.2005.10.007,Antioxidant;Enzyme;Herbicide;Oxidative stress;Oxyfluorfen;Tilapia;Oreochromis niloticus;Oxidative Stress,NA,NA,toxicological effects of oxyfluorfen on oxidative stress enzymes in tilapia oreochromis niloticus
rayyan-1227193859,Our war with the insects : Analysis of lost battles,2005,NA,NA,Entomology at the Land Grant University: Perspectives from the Texas A&M University Department Centenary,1585444328 (ISBN); 978-158544432-8 (ISBN),NA,NA,207-223,"Johnson, M.W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897275387&partnerID=40&md5=b39214d7ed73e5750153d7fe84b225df,English,Texas A&M University Press,"UC Kearney Agricultural Center, University of California-Riverside, United States","Military metaphors are often used to describe our attempts to suppress or manage arthropod populations. Titles of both lay and scientific articles relating to arthropod suppression often include military terms such as battle (Bueckert, 1992), campaign (Daniel, 1990), defense (Anonymous, 1991), enemy (Hoffman, 1992), and war (Stevens, 1993). L. O. Howard was probably the best-known entomologist to commonly use military metaphors (Russell III, 1999). Recently, in the book titled Nature Wars: People vs. Pests, Winston (1997) stated that pest ""management has become a modern war against nature, but it is time to reconsider the terms of engagement."" However, no obvious attempts were made in that publication or others to use ancient or current military strategies (Sun-tzu, 1993; Hart, 1967; von Clausewitz, 1976) in developing Integrated Pest Management (IPM) programs. Although entomologists have borrowed specific ideas or products from the military for use in pest management, such as sequential sampling (Wald, 1943, 1945; Waters, 1955), toxins used in pesticides (Ware, 1994), aerial pesticide applications (Akesson and Yates, 1974), radar (Wolf, 1979; Dunnigan and Nofi, 1994; Devereux, 1991), and global positioning systems (GPS) (Herring, 1996), perhaps we have truly neglected a gold mine of information in the form of strategy and tactics that could be applied to solve many challenges we face. This has been employed in other endeavors such as business (Musashi, 1982; Luecke, 1994; Krause, 1995) and medicine (Hartman, 1993) to enhance efficiency and productivity. Copyright © by Kevin M. Heinz, Raymond E. Frisbie, and Carlos E. Bográn Manufactured in the United States of America. All rights reserved.",Export Date: 01 March 2024; Cited By: 2,,War,NA,NA,our war with the insects analysis of lost battles
rayyan-1227193860,"Emerging contaminants - Pesticides, PPCPs, microbial degradation products and natural substances as inhibitors of multixenobiotic defense in aquatic organisms",2004,NA,NA,Mutation Research - Fundamental and Molecular Mechanisms of Mutagenesis,00275107 (ISSN),552,1,101-117,"Smital, T. and Luckenbach, T. and Sauerborn, R. and Hamdoun, A.M. and Vega, R.L. and Epel, D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843094824&doi=10.1016%2fj.mrfmmm.2004.06.006&partnerID=40&md5=f88b3dc2031efa16ee9f6038c5dc90b5,English,,"[""Dept. for Mar. and Environ. Research, Rudjer Boskovic Institute, Bijenicka 54, P.O. Box 180, 10002, Zagreb, Croatia"", ""Hopkins Mar. Stn. of Stanford Univ., Pacific Grove, CA, United States""]","The environmental presence of chemosensitizers or inhibitors of the multixenobiotic resistance (MXR) defense system in aquatic organisms could cause increase in intracellular accumulation and toxic effects of other xenobiotics normally effluxed by MXR transport proteins (P-glycoprotein (P-gps), MRPs). MXR inhibition with concomitant detrimental effects has been shown in several studies with aquatic organisms exposed to both model MXR inhibitors and environmental pollutants. The presence of MXR inhibitors has been demonstrated in environmental samples from polluted locations at concentrations that could abolish P-gp transport activity. However, it is not clear whether the inhibition observed after exposure to environmental samples is a result of saturation of MXR transport proteins by numerous substrates present in polluted waters or results from the presence of powerful MXR inhibitors. And are potent environmental MXR inhibitors natural or man-made chemicals? As a consequence of these uncertainties, no official action has been taken to monitor and control the release and presence of MXR inhibitors into aquatic environments. In this paper we present our new results addressing these critical questions. Ecotoxicological significance of MXR inhibition was supported in in vivo studies that demonstrated an increase in the production of mutagenic metabolites by mussels and an increase in the number of sea urchin embryos with apoptotic cells after exposure to model MXR inhibitors. We also demonstrated that MXR inhibitors are present among both conventional and emerging man-made pollutants: some pesticides and synthetic musk fragrances show extremely high MXR inhibitory potential at environmentally relevant concentrations. In addition, we emphasized the biological transformation of crude oil hydrocarbons into MXR inhibitors by oil-degrading bacteria, and the risk potentially caused by powerful natural MXR inhibitors produced by invasive species. © 2004 Elsevier B.V. All rights reserved.","Export Date: 01 March 2024; Cited By: 175; Correspondence Address: T. Smital; Dept. for Mar. and Environ. Research, Rudjer Boskovic Institute, Bijenicka 54, P.O. Box 180, 10002, Zagreb, Croatia; email: smital@rudjer.irb.hr; CODEN: MRFME",10.1016/j.mrfmmm.2004.06.006,"Environmental pollutants;Multixenobiotic resistance (MXR);MXR inhibitors;Pesticides;PPCPs;Synthetic musk fragrances;Animals;Bacteria;Drug Resistance, Multiple;Fishes;Mollusca;Petroleum;Water Pollutants, Chemical;Xenobiotics;Echinoidea;carrier protein;chloroquine;colchicine;cyclosporin A;cytochalasin D;dimethoate;dimpylate;emetine;endosulfan;etoposide;fenoxycarb;glycoprotein P;gyrase inhibitor;malathion;mitomycin C;pesticide;petroleum;phosalone;pirimicarb;protein inhibitor;quinidine;rhodamine B;thiamazole;verapamil;vinblastine;xenobiotic agent;apoptosis;aquatic environment;aquatic fauna;concentration (parameters);ecotoxicology;environmental exposure;human;microbial degradation;mussel;nonhuman;phenotype;pollutant;pollution;priority journal;protein transport;review;sea urchin;water contamination;water pollution",NA,NA,emerging contaminants pesticides ppcps microbial degradation products and natural substances as inhibitors of multixenobiotic defense in aquatic organisms
rayyan-1227193861,"Effects of the benzoxazoid DIMBOA, selected degradation products, and structure-related pesticides on soil organisms",2006,NA,NA,Ecotoxicology and Environmental Safety,10902414 (ISSN),65,1,Jan-13,"Idinger, J. and Coja, T. and Blümel, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746494539&doi=10.1016%2fj.ecoenv.2005.03.006&partnerID=40&md5=52bfb1a0496120a4122e94b149b74102,English,,"Austrian Agency for Health and Food Safety, Institute for Plant Health, A-1226 Vienna, Spargelfeldstrasse 191, Austria","Both lethal and sublethal effects of the benzoxazoid 2,4-dihydroxy-7-methoxy-(2H)-1,4-benzoxazin-3(4H)-one (DIMBOA), the degradation products 6-methoxy-benzoxazolin-2(3H)-one (MBOA), 2-amino-7-methoxy-(3H)-phenoxazin-3-one (AMPO), and 2-acetylamino-7-methoxy-3(H)-phenoxazin-3-one (AAMPO) and the structure-related compounds 2-methoxy-N-(2-oxo-1,3-oxazolidin-3yl)acet-2′=6′-xylidide (oxadixyl), and O,O-diethyl S-[6-chloro-2-oxobenzoxazolin-3-yl)methyl]phosphorodithioate (phosalone) on the collembola Folsomia candida and on the carabid beetle Poecilus cupreus (except phosalone) were determined. Validated laboratory standard methods including reference and control treatments were applied in compliance with prescribed validity criteria. A risk assessment according to the EPPO risk assessment scheme for plant protection products (2003) was carried out. DIMBOA, MBOA, AMPO, AAMPO, and oxadixyl were classified as low-risk compounds for both test organisms. The reference compounds methyl-m-hydroxy-carbanilate-methyl-carbanilate (phenmedipham) and O,O-dimethyl S-[2-(methylamino)-2-oxoethyl]phosphoro-dithioate (dimethoate) were of low and medium risk respectively, to F. candida, but final assessment of the risk to P. cupreus requires further testing. Phosalone was of high risk to F. candida. The results obtained suggest that neither DIMBOA nor the tested degradation products pose a risk to either nontarget soil organism in the field. © 2005 Elsevier Inc. All rights reserved.","Export Date: 01 March 2024; Cited By: 9; Correspondence Address: S. Blümel; Austrian Agency for Health and Food Safety, Institute for Plant Health, A-1226 Vienna, Spargelfeldstrasse 191, Austria; email: sylvia.bluemel@ages.at; CODEN: EESAD",10.1016/j.ecoenv.2005.03.006,"2,4-dihydroxy-7-methoxy-(2(H)-b4-benzoxazin-3(4H)-one;2-acetylamino-7-methoxy-(3(H)-phenoxazin-3-one;2-amino-7-methoxy-(3H)-phenoxazin-3-one;6-methoxy-benzoxazolin-2(3H)-one;Benzoxazinone;Folsomia candida;Laboratory testing;Poecilus cupreus;Side effects;Animals;Arthropods;Benzoxazines;Benzoxazoles;Biodegradation, Environmental;Oxazines;Pesticides;Risk Assessment;Soil;Carabidae;Coleoptera;Collembola;2 benzoxazolone derivative;2,4 dihydroxy 7 methoxy 1,4 benzoxazin 3 one;acaricide;anilide;benzoxazinone derivative;dimethoate;fungicide;herbicide;organophosphate insecticide;pesticide;phenmedipham;phosalone;beetle;chemical compound;degradation;laboratory method;microorganism;reference sample;risk assessment;soil;article;laboratory test;lethality;nonhuman;plant defense;validity",NA,NA,effects of the benzoxazoid dimboa selected degradation products and structurerelated pesticides on soil organisms
rayyan-1227193862,The use of zebrafish (Danio rerio) as a model system in neurobehavioral toxicology,2004,NA,NA,Neurotoxicology and Teratology,08920362 (ISSN),26,6,707-708,"Scalzo, F.M. and Levin, E.D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644237724&doi=10.1016%2fj.ntt.2004.06.008&partnerID=40&md5=dc812755f999d610a67dd8b63aecce90,English,Elsevier Inc.,"[""Psychology Program, Bard College, Annandale-on-Hudson, New York, U. S., United States"", ""Dept. of Psychiat. and Behav. Sci., Duke University Medical Center, Durham, NC 27710, United States, United States""]",,Export Date: 01 March 2024; Cited By: 19; CODEN: NETEE,10.1016/j.ntt.2004.06.008,Danio;Danio rerio;chlorpyrifos;dizocilpine;organophosphate pesticide;behavior;conference paper;cost benefit analysis;development;disease model;experiment;fluorescence;gene sequence;genome;genome analysis;immunohistochemistry;laboratory;molecular mechanics;motor control;nerve cell differentiation;nervous system;neurotoxicity;nonhuman;organization;priority journal;sample size;sequence analysis;social interaction;teratology;zebra fish,NA,NA,the use of zebrafish danio rerio as a model system in neurobehavioral toxicology
rayyan-1227193864,Altered menstrual cycles in women with a high dietary intake of persistent organochlorine compounds,2004,NA,NA,Chemosphere,00456535 (ISSN),56,8,813-819,"Axmon, A. and Rylander, L. and Strömberg, U. and Hagmar, L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042834113&doi=10.1016%2fj.chemosphere.2004.03.002&partnerID=40&md5=f2695faf49c70505798e3c878019d8f8,English,Elsevier Ltd,"Dept. of Occup. and Environ. Med., University Hospital, SE-221 85 Lund, Sweden","Dietary exposure to persistent organochlorine compounds (POCs) has been found to affect the menstrual cycle in both animals and humans. In Sweden, the major exposure route for POCs is the consumption of fatty fish from the Baltic Sea. Thus, women who eat relatively large amounts of this fish constitute a suitable study group when investigating a possible association between dietary exposure to POC and menstrual cycle disruption. Questionnaires were sent to the exposed women, as well as to a socioeconomically similar cohort of controls, and information was collected on their menstrual cycles. Since the exposed women tended to smoke more than the controls, all results were adjusted for smoking habits. A cohort comparison found that the exposed women on average had 0.46 (95% confidence interval: 0.03, 0.89) days shorter menstrual cycles than controls. However, within the exposed cohort no effects were found of the proxy variables early life exposure and high consumption of Baltic Sea fatty fish. The results give some support to previous results from studies on women with similar exposure, but are not conclusive with respect to whether there is a causal association between POC exposure and menstrual cycle disruption. © 2004 Elsevier Ltd. All rights reserved.","Export Date: 01 March 2024; Cited By: 34; Correspondence Address: A. Axmon; Dept. of Occup. and Environ. Med., University Hospital, SE-221 85 Lund, Sweden; email: anna.axmon@ymed.lu.se; CODEN: CMSHA",10.1016/j.chemosphere.2004.03.002,Biological markers;Environmental exposure;Fertility;Polychlorinated biphenyls;Reproduction;Animalia;Chlorine compounds;Data acquisition;Economic and social effects;Nutrition;organochlorine derivative;Menstrual cycles;Persistent organochlorine compounds (POC);organochlorine;PCB;pollution exposure;reproduction;article;cohort analysis;dietary intake;female;fish;food intake;human;menstrual cycle;menstrual irregularity;nonhuman;Sweden;Organometallics;Menstrual Cycle,NA,NA,altered menstrual cycles in women with a high dietary intake of persistent organochlorine compounds
rayyan-1227193866,Characterisation of microbial community composition of a Siberian tundra soil by fluorescence in situ hybridisation,2004,NA,NA,FEMS Microbiology Ecology,01686496 (ISSN),50,1,13-23,"Kobabe, S. and Wagner, D. and Pfeiffer, E.-M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644325724&doi=10.1016%2fj.femsec.2004.05.003&partnerID=40&md5=8c4844d2c9561f6d1ad3f4524363aa65,English,,"[""Alfred Wegener Inst. Polar Mar. Res., Telegrafenberg A45, Potsdam, Germany"", ""Institute of Soil Science, University of Hamburg, Allende-Platz 2, 20146, Hamburg, Germany""]","The bacterial community composition of the active layer (0-45 cm) of a permafrost-affected tundra soil was analysed by fluorescence in situ hybridisation (FISH). Arctic tundra soils contain large amounts of organic carbon, accumulated in thick soil layers and are known as a major sink of atmospheric CO2. These soils are totally frozen throughout the year and only a thin active layer is unfrozen and shows biological activity during the short summer. To improve the understanding of how the carbon fluxes in the active layer are controlled, detailed analysis of composition, functionality and interaction of soil microorganisms was done. The FISH analyses of the active layer showed large variations in absolute cell numbers and in the composition of the active microbial community between the different horizons, which is caused by the different environmental conditions (e.g., soil temperature, amount of organic matter, aeration) in this vertically structured ecosystem. Universal protein stain 5-(4,6-dichlorotriazin-2-yl)aminofluorescein (DTAF) showed an exponential decrease of total cell counts from the top to the bottom of the active layer (2.3×109-1.2×108 cells per gram dry soil). Using FISH, up to 59% of the DTAF-detected cells could be detected in the surface horizon, and up to 84% of these FISH-detected cells could be affiliated to a known phylogenetic group. The amount of FISH-detectable cells decreased with increasing depth and so did the diversity of ascertained phylogenetic groups. © 2004 Federation of European Microbiological Societies. Published by Elsevier B.V. All rights reserved.","Export Date: 01 March 2024; Cited By: 85; Correspondence Address: S. Kobabe; Alfred Wegener Inst. Polar Mar. Res., Telegrafenberg A45, Potsdam, Germany; email: skobabe@awi-potsdam.de; CODEN: FMECE",10.1016/j.femsec.2004.05.003,"Active layer;Community composition;Fluorescence in situ hybridisation;Arctic Regions;Bacteria;Colony Count, Microbial;Fluoresceins;Fluorescent Dyes;In Situ Hybridization, Fluorescence;Siberia;Soil Microbiology;Staining and Labeling;Eurasia;Bacteria (microorganisms);carbon dioxide;fluorescein derivative;organic carbon;organic matter;active layer;community composition;fluorescence;microbial community;soil microorganism;tundra;aeration;article;bacterial cell;bacterial flora;bacterium detection;cell count;controlled study;ecosystem;environmental factor;fluorescence in situ hybridization;microbial diversity;nonhuman;phylogeny;priority journal;soil;staining;summer;temperature",NA,NA,characterisation of microbial community composition of a siberian tundra soil by fluorescence in situ hybridisation
