key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1227193277,Global discovery of small RNAs in the fish pathogen <i>Edwardsiella piscicida</i>: key regulator of adversity and pathogenicity,2018,12,11,VETERINARY RESEARCH,"[""0928-4249"", ""1297-9716     J9  - VET RES     JI  - Vet. Res.""]",49,NA,,"Du, HH and Zhou, HZ and Tang, P and Huang, HQ and Liu, M and Hu, YH",,English,,"[""Chinese Acad Trop Agr Sci, Inst Trop Biosci & Biotechnol, Key Lab Biol & Genet Resources Trop Crops, Minist Agr, Haikou 571101, Hainan, Peoples R China"", ""Qingdao Natl Lab Marine Sci & Technol, Lab Marine Biol & Biotechnol, Qingdao, Peoples R China"", ""Hainan Prov Key Lab Funct Components Res & Utiliz, Haikou 571101, Hainan, Peoples R China"", ""Chinese Acad Sci, Inst Oceanol, Key Lab Expt Marine Biol, Qingdao 266071, Peoples R China"", ""Univ Chinese Acad Sci, Beijing 100049, Peoples R China"", ""Yunnan Agr Univ, Kunming 650200, Yunnan, Peoples R China""]","Recently, bacterial small RNA (sRNA) has been shown to be involved as a key regulator in stress responses. sRNAs of Edwardsiella piscicida, an important aquatic pathogen, are not well characterized to date. In this study, using RNA-seq technology, we globally found and identified sRNA candidates expressed from E. piscicida grown in normal LB medium, acid pressure, iron deficiency stress, and oxidation pressure. A total of 148 sRNAs were found, including 19 previously annotated sRNAs and 129 novel sRNA candidates by searching against the Rfam database. Compared in normal condition, the expression of 103 sRNAs (DEsRNA, differentially expressed sRNA) and 1615 mRNAs (DEmRNAs, differentially expressed mRNA) showed significant differences in three stress sample. Based on the prediction by IntaRNA and relational analysis between DEsRNAs and DEmRNAs, 103 DEsRNAs were predicted to regulate 769 target mRNAs. Pleiotropic function of target DEmRNAs indicated that sRNAs extensively participated in a variety of physiological processes, including response to adversity and pathogenicity, the latter was further confirmed by infection experiment. A large number transcription factors appeared in target genes of sRNAs, which suggested that sRNAs likely deeply interlaced within complex gene regulatory networks of E. piscicida. Moreover, 49 Hfq-associated sRNAs were also identified in this study. In summary, we globally discovered sRNAs for the first time in pathogenic bacteria of fish, and our findings indicated that sRNAs in E. piscicida have important roles in adaptation to environmental stress and pathogenicity. These results also provide clues for deciphering regulation mechanism of gene expression related to physiological response and pathogenicity.",Times Cited in Web of Science Core Collection:  9     Total Times Cited:  10     Cited Reference Count:  60,10.1186/s13567-018-0613-z     WE  - Science Citation Index Expanded (SCI-EXPANDED),"BACTERIAL SMALL RNAS;OXIDATIVE STRESS;NONCODING RNAS;HFQ;RESISTANCE;IMPACT;IRON;RECOGNITION;ACTIVATION;MECHANISMS;Social Control, Informal;Social Control, Formal",NA,NA,global discovery of small rnas in the fish pathogen <i>edwardsiella piscicida<i> key regulator of adversity and pathogenicity
rayyan-1227193278,EFFECTS OF ORGANOCHLORINE CHEMICALS ON THE REPRODUCTIVE OUTCOME OF HUMANS WHO CONSUMED CONTAMINATED GREAT-LAKES FISH - AN EPIDEMIOLOGIC CONSIDERATION,1991,NA,NA,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH,0098-4108     J9  - J TOXICOL ENV HEALTH     JI  - J. Toxicol. Environ. Health,33,4,587-639,"SWAIN, WR",,English,,,"Three sets of studies of the impacts of human exposure to PCB contaminated fish from the Great Lakes basin-the Michigan Sports Fisherman Cohort, the Michigan Maternal/Infant Cohort, and the Wisconsin Maternal/Infant Cohort-were evaluated using the epidemiologic criteria of Susser (1986).  The studies were compared against each other, and against comparable data from other geographic locales.  A total of seven major categories of exposure sequelae were evaluated.  These ranged from the effects of primary exposure to contaminants upon maternal health status, to effects from secondary intrauterine fetal exposure, including alterations in birth size and gestational age, changes in neonatal health status, and effects persisting into early infancy.  Results of the evaluations suggest that the causal hypothesis may be strongly affirmed for the relationship between PCB exposure and transplacental passage of PCB molecules.  The relationship between PCB exposure and alterations in both neonatal health status and in health status in early infancy may be affirmed with reasonable certainty.  While the evidence from the Michigan Maternal/Infant Cohort related to maternal exposure to PCB and infant size at birth and gestational age affirms the causal hypothesis, studies from other geographic locales tend only to be supportive.  Analytic differences are likely responsible for this variation, but epidemiologically, the composite rating must be regarded as indeterminate.  The relationship with observed alterations in maternal health status, composite activity ranking, and McCarthy Memory Scale deficits were also classified as indeterminate.  No evidences of obvious negation were seen, although one portion of a study was disqualified because of incoherence.     PU  - TAYLOR & FRANCIS     PI  - BRISTOL     PA  - 1900 FROST ROAD, SUITE 101, BRISTOL, PA 19007-1598",Times Cited in Web of Science Core Collection:  61     Total Times Cited:  63     Cited Reference Count:  88,10.1080/15287399109531541     WE  - Conference Proceedings Citation Index - Science (CPCI-S)     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),"POLYCHLORINATED-BIPHENYLS PCBS;UPSTATE NEW-YORK;HUMAN-MILK;BEHAVIORAL-DEVELOPMENT;RECOGNITION MEMORY;PRENATAL EXPOSURE;YOUNG-CHILDREN;COPLANAR PCBS;2,3,7,8-TCDD;INDUCTION;Humanities;Humanism;Humans",NA,NA,effects of organochlorine chemicals on the reproductive outcome of humans who consumed contaminated greatlakes fish an epidemiologic consideration
rayyan-1227193279,"Biology and Conservation of the Taiwanese Humpback Dolphin, <i>Sousa</i> <i>chinensis</i> <i>taiwanensis</i>",2016,NA,NA,"HUMPBACK DOLPHINS (SOUSA SPP.): CURRENT STATUS AND CONSERVATION, PT 2","[""0065-2881"", ""978-0-12-803602-0     J9  - ADV MAR BIOL     JI  - Adv. Mar. Biol.""]",73,NA,91-117,"Wang, JY and Riehl, KN and Klein, MN and Javdan, S and Hoffman, JM and Dungan, SZ and Dares, LE and Araújo-Wang, C",,English,,"[""CetAsia Res Grp, Thornhill, ON, Canada"", ""Trent Univ, Dept Biol, Peterborough, ON, Canada"", ""Natl Museum Marine Biol & Aquarium, Checheng, Pingtung County, Taiwan"", ""Trent Univ, Dept Environm & Life Sci, Peterborough, ON, Canada"", ""Univ Toronto, Dept Ecol & Evolutionary Biol, Toronto, ON, Canada"", ""Botos Cerrado Pesquisas Ambientais, Goiania, Go, Brazil""]","The humpback dolphins of the eastern Taiwan Strait were first discovered scientifically in 2002 and since then have received much research attention. We reviewed all information published in peer-reviewed scientific journals on these dolphins and where appropriate and available, peer-reviewed scientific workshop reports and graduate theses were also examined. Recent evidence demonstrated that this population warranted recognition as a subspecies, Sousa chinensis taiwanensis. It is found in a highly restricted and linear strip of coastal waters along central western Taiwan. Numbering fewer than 80 individuals and declining, five main threats (fisheries interactions, habitat loss and degradation, loss of freshwater to estuaries within their habitat, air and water pollution, and noise) threaten the future existence of this subspecies. These dolphins have cultural and religious importance and boast the highest level of legal protection for wildlife in Taiwan. However, despite enormous efforts by local and international non-governmental groups urging immediate conservation actions, there have been no real government efforts to mitigate any existing threats; instead, some of these threats have worsened. Based on recent studies, we suggest the IUCN Red List status be revised to Critically Endangered CR 2a(ii); D for the subspecies.",Times Cited in Web of Science Core Collection:  25     Total Times Cited:  28     Cited Reference Count:  84,10.1016/bs.amb.2015.07.005     WE  - Conference Proceedings Citation Index - Science (CPCI-S)     WE  - Science Citation Index Expanded (SCI-EXPANDED),INDO-PACIFIC HUMPBACK;PEARL RIVER ESTUARY;EASTERN TAIWAN;STRAIT POPULATION;HONG-KONG;WESTERN TAIWAN;HARBOR SEALS;WATERS;AUSTRALIA;ORGANOCHLORINE,NA,NA,biology and conservation of the taiwanese humpback dolphin <i>sousa<i> <i>chinensis<i> <i>taiwanensis<i>
rayyan-1227193280,Progress in Research on Genetically Modified Sugarcane in South Africa and Associated Regulatory Requirements,2013,NA,NA,II GENETICALLY MODIFIED ORGANISMS IN HORTICULTURE SYMPOSIUM,"[""0567-7572"", ""2406-6168"", ""978-90-66050-97-6     J9  - ACTA HORTIC""]",974,NA,43-50,"Meyer, GM and Snyman, SJ",,English,,"South African Sugarcane Res Inst, Private Bag X02, ZA-4300 Mt Edgecombe, South Africa     PU  - INT SOC HORTICULTURAL SCIENCE     PI  - LEUVEN 1     PA  - PO BOX 500, 3001 LEUVEN 1, BELGIUM","Research on improvement of sugarcane by genetic engineering has been undertaken by the South African Sugarcane Research Institute (SASRI) for the last 18 years. Modifications include tolerance to herbicides (glyphosate and glufosinate ammonium) and the lepidopteran stalk borer Eldana saccharina via cry1A(b) gene insertion as well as perturbations to enzymes involved in sucrose metabolism (e. g., up-and/or down-regulation of phosphofructokinase and neutral invertase). Sugarcane containing these traits has been evaluated in confined field trials at SASRI. Field-grown transgenic material is subjected to agronomic characterization and molecular analysis to determine stability and heritability of the inserted characteristic over successive growing seasons/harvest cycles. Although no genetically modified (GM) sugarcane is grown commercially in South Africa, activities involving research and both trial and commercial release of GM crops in the country are regulated by the GMO Act (Act 15, 1997) which is administered by the Directorate Plant Genetic Resources of the Department of Agriculture, Forestry and Fisheries. Field trials can be conducted on receipt of a Trial Release Permit (i.e., intentional introduction to the environment) once a transgenic line has undergone preliminary molecular screening. Permit conditions stipulate activities such as regular field inspections, submission of annual reports, appropriate monitoring and record-keeping and destruction of test material on termination of the trial. To release commercial GM sugarcane, a General Release Permit would be required but such applications are in abeyance while issues such as intellectual property and market-related issues are under scrutiny.",Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  26,10.17660/ActaHortic.2013.974.4     WE  - Conference Proceedings Citation Index - Science (CPCI-S),herbicide tolerance;sucrose metabolism;Sugarcane mosaic virus;GENE-EXPRESSION;DOWN-REGULATION;RESISTANCE;PLANTS;Genetic Research;South Africa,NA,NA,progress in research on genetically modified sugarcane in south africa and associated regulatory requirements
rayyan-1227193281,Induction of oxidative stress by chlorothalonil in the estuarine polychaete <i>Laeonereis acuta</i>,2018,3,NA,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",196,NA,01-Aug,"Barreto, JD and Tarouco, FD and de Godoi, FGA and Geihs, MA and Abreu, FEL and Fillmann, G and Sandrini, JZ and da Rosa, CE",,English,,"[""Univ Fed Rio Grande FURG, ICB, Rio Grande, RS, Brazil"", ""Fundacao Univ Fed Rio Grande, Programa Posgrad Ciencias Fisiol, Rio Grande, RS, Brazil"", ""Univ Fed Rio Grande FURG, IO, Rio Grande, RS, Brazil"", ""Fundacao Univ Fed Rio Grande, IO, PPGOFQG, Rio Grande, RS, Brazil""]","Chlorothalonil is an active biocide applied in antifouling paints, and also used as fungicide in agricultural activities with the purpose to protect plants from foliar and seed diseases. Thus, the aim of this study was to evaluate the effects of chlorothalonil exposure on biochemical biomarkers of oxidative metabolism as well as on cholinesterases in the estuarine polychaete Laeonereis acuta. Animals were exposed for 24 and 96 h to the following nominal concentrations of chlorothalonil: 0.1, 10.0 and 100.0 mu g/L. The antioxidant capacity against peroxyl radicals (ACAP) and the activity of the enzymes catalase (CAT), superoxide dismutase (SOD), glutathione S-transferase (GST), glutamate cysteine ligase (GCL), acetylcholinesterase (AChE) and propionylcholinesterase (PChE) were evaluated in whole-body tissue. In addition, the levels of reduced glutathione (GSH), lipid peroxidation (LPO), glycogen and lactate levels were also analyzed. A reduction in ACAP levels was observed in animals exposed to the higher chlorothalonil concentration, concomitantly with an induction of GST activity as well as diminution in GSH content in these animals. This disturbance in the redox state of animal tissues leads to an oxidative stress situation, resulting in an induction in LPO levels. It was also demonstrated that chlorothalonil exposure causes alteration in AChE activity, possibly related to damage to membrane lipids. These results demonstrated that chlorothalonil possesses harmful effects to estuarine animals and its use as antifouling biocide has to be carefully reconsidered in risk analysis studies.",Times Cited in Web of Science Core Collection:  40     Total Times Cited:  40     Cited Reference Count:  55,10.1016/j.aquatox.2017.12.004     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Antioxidant defense system;Biocide;Annelida;Biomarkers;ZEBRAFISH DANIO-RERIO;FUNGICIDE CHLOROTHALONIL;ANTIFOULING BIOCIDES;BIOLOGICAL-SYSTEMS;AQUATIC ORGANISMS;CADMIUM EXPOSURE;GLUTATHIONE;2,4,5,6-TETRACHLOROISOPHTHALONITRILE;ACETYLCHOLINESTERASE;BIOTRANSFORMATION;Oxidative Stress",NA,NA,induction of oxidative stress by chlorothalonil in the estuarine polychaete <i>laeonereis acuta<i>
rayyan-1227193282,Bioremediation of nitroexplosive wastewater by an yeast isolate <i>Pichia sydowiorum</i> MCM Y-3 in fixed film bioreactor,2009,2,NA,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,"[""1367-5435"", ""1476-5535     J9  - J IND MICROBIOL BIOT     JI  - J. Ind. Microbiol. Biotechnol.""]",36,2,253-260,"Kanekar, SP and Kanekar, PP and Sarnaik, SS and Gujrathi, NP and Shede, PN and Kedargol, MR and Reardon, KF",,English,,"[""Agharkar Res Inst, Microbial Sci Div, Pune 411004, Maharashtra, India"", ""Colorado State Univ, Coll Biol Engn, Ft Collins, CO 80523 USA""]","Nitroexplosives are essential for security and defense of the nation and hence their production continues. Their residues and transformed products, released in the environment are toxic to both terrestrial and aquatic life. This necessitates remediation of wastewaters containing such hazardous chemicals to reduce threat to human health and environment. Bioremediation technologies using microorganisms become the present day choice. High Melting Explosive (HMX) is one of the nitroexplosives produced by nitration of hexamine using ammonium nitrate and acetic anhydride and hence the wastewater bears high concentration of nitrate and acetate. The present investigation describes potential of a soil isolate of yeast Pichia sydowiorum MCM Y-3, for remediation of HMX wastewater in fixed film bioreactor (FFBR). The flask culture studies showed appreciable growth of the organism in HMX wastewater under shake culture condition within 5-6 days of incubation at ambient temperature (28 +/- A 2A degrees C). The FFBR process operated in both batch and continuous mode, with Hydraulic Retention Time (HRT) of 1 week resulted in 50-55% removal in nitrate, 70-88% in acetate, 50-66% in COD, and 28-50% in HMX content. Continuous operation of the reactor showed better removal of nitrate as compared to that in the batch operation, while removal of acetate and COD was comparable in both the modes of operation of the reactor. Insertion of baffles in the reactor increased efficiency of the reactor. Thus, FFBR developed with baffles and operated in continuous mode will be beneficial for bioremediation of high nitrate and acetate containing wastewater using the culture of P. sydowiorum.",Times Cited in Web of Science Core Collection:  8     Total Times Cited:  8     Cited Reference Count:  33,10.1007/s10295-008-0493-8     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Bioremediation;Pichia sydowiorum;Fixed film bioreactor;Nitrate;Nitroexplosive;MARINE SEDIMENT;BIODEGRADATION;OCTAHYDRO-1,3,5,7-TETRANITRO-1,3,5,7-TETRAZOCINE;EXPLOSIVES;BACTERIA;HMX;HEXAHYDRO-1,3,5-TRINITRO-1,3,5-TRIAZINE;REMEDIATION;DEGRADATION;METABOLISM;Yeasts",NA,NA,bioremediation of nitroexplosive wastewater by an yeast isolate <i>pichia sydowiorum<i> mcm y3 in fixed film bioreactor
rayyan-1227193284,Antioxidant responses to azinphos methyl and carbaryl during the embryonic development of the toad <i>Rhinella</i> (<i>Bufo</i>) <i>arenarum</i> Hensel,2009,6,4,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",93,1,37-44,"Ferrari, A and Lascano, CI and Anguiano, OL and de D'Angelo, AMP and Venturino, A",,English,,"Univ Nacl Comahue, CONICET, Unidad Ejecutora Neuquen, LIBIQUIMA, RA-1400 Buenos Aires, Neuquen, Argentina","Amphibian embryos are naturally exposed to prooxidant conditions throughout their development. Environmental exposure to contaminants may affect their capacity to respond to challenging conditions, to progress in a normal ontogenesis, and finally to survive and succeed in completing metamorphosis. We studied the effects of the exposure to two anticholinesterase agents, the carbamate carbaryl and the organophosphate azinphos methyl, on the antioxidant defenses of developing embryos of the toad Rhinella (Bufo) arenarum. Reduced glutathione (GSH) levels were increased early by carbaryl, but were decreased by both pesticides at the end of embryonic development. The GSH-dependent enzymes glutathione reductase and glutathione peroxidases showed oscillating activity patterns that could be attributed to an induction of activity in response to oxidative stress and inactivation by excess of reactive oxygen species. Glutathione-S-transferases, which may participate in the conjugation of lipid peroxide products in addition to pesticide detoxification, showed an increase of activity at the beginning and at the end of development. Catalase also showed variations in the activity suggesting, successively, induction and inactivation in response to pesticide exposure-induced oxidative stress. Superoxide dismutase activity was increased by carbaryl and transiently decreased by azinphos methyl exposure. judging from the depletion in GSH levels and glutathione reductase inhibition at the end of embryonic development, the oxidative stress caused by azinphos methyl seemed to be greater than that caused by carbaryl, which might be in turn related with a higher number of developmental alterations caused by the organophosphate. GSH content is a good biomarker of oxidative stress in the developing embryos exposed to pesticides. The antioxidant enzymes are in turn revealing the balance between their protective capacity and the oxidative damage to the enzyme molecules, decreasing their activity. (C) 2009 Elsevier B.V. All rights reserved.",Times Cited in Web of Science Core Collection:  35     Total Times Cited:  37     Cited Reference Count:  64,10.1016/j.aquatox.2009.03.003     WE  - Science Citation Index Expanded (SCI-EXPANDED),Amphibian development;Oxidative stress;Organophosphates;Carbamates;Glutathione;OXIDATIVE STRESS BIOMARKERS;GENE-EXPRESSION;GLUTATHIONE-PEROXIDASE;OREOCHROMIS-NILOTICUS;ONCORHYNCHUS-MYKISS;MULTIPLE STRESSORS;LIPID-PEROXIDATION;XENOPUS-LAEVIS;LIFE STAGES;DNA-DAMAGE;Antioxidants,NA,NA,antioxidant responses to azinphos methyl and carbaryl during the embryonic development of the toad <i>rhinella<i> <i>bufo<i> <i>arenarum<i> hensel
rayyan-1227193285,"Dexamethasone modulates expression of genes involved in the innate immune system, growth and stress and increases susceptibility to bacterial disease in Senegalese sole (<i>Solea senegalensis</i> Kaup, 1858)",2012,5,NA,FISH & SHELLFISH IMMUNOLOGY,"[""1050-4648"", ""1095-9947     J9  - FISH SHELLFISH IMMUN     JI  - Fish Shellfish Immunol.""]",32,5,769-778,"Salas-Leiton, E and Coste, O and Asensio, E and Infante, C and Cañavate, JP and Manchado, M",,English,,"IFAPA Ctr El Toruno, Junta de Andalucia Mol Biol Lab, Cadiz 11500, Spain     FU  - project AQUAGENET [S0E2/P1/E287]; program INTERREG IVB SUDOE [AGR-3216]     FX  - This study has been co-funded by project AQUAGENET (S0E2/P1/E287) program INTERREG IVB SUDOE, project AGR-3216 ""Proyectos de excelencia. Consejeria de Innovacion, Ciencia y Empresa"" from the ""Junta de Andalucia"" and JACUMAR.     PU  - ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD     PI  - LONDON     PA  - 24-28 OVAL RD, LONDON NW1 7DX, ENGLAND","Cortisol, the main glucocorticoid in fish, undertakes pleiotropic biological effects in response to stressors to maintain homeostasis. It can exert several actions on the immune system, growth and cellular metabolism, establishing a fine-tune regulation stress response and cross-talk interactions with other regulatory pathways. In this study, we investigated a causal relationship between high levels of glucocorticoids and susceptibility to pathogens and modification of gene expression profiles in Senegalese sole. For this purpose, we carried out two experiments using post-metamorphic individuals (21 days after hatching) that were exposed to dexamethasone (DXM), a potent glucocorticoid, in order to mimic cortisol effects. We quantified transcript levels of a wide set of genes involved in innate immune system (g-type lysozyme and hepcidin (hamp1)), HPI axis (crf, crfbp, pomc alpha, pomc beta, gr1 and gr2), HPT axis (tgb), cellular stress defense system (hsp70 and hsp90a), GH/IGF axis (igf-I and igf-Ir) and the neuropeptide trh. Short-term exposure to 0.1, 1 and 10 ppm DXM provoked a reduction of pomc beta transcripts and an increase of crfbp mRNAs in a dose-dependent manner at 48 and 72 h after treatment. Moreover, g-type lysozyme transcript levels decreased significantly at 72 h whereas ham p I mRNA levels increased at 48 h after exposure. Long-term DXM treatment (10 ppm DXM) affected negatively weight of soles (similar to 20% lower than controls). Moreover, reduced mRNA levels were observed for pomcg after 1 week and igf-I and hampl after 2 weeks. In contrast, crfbp and crf increased mRNA levels after 2 weeks. hsp70 exhibited a dual response increasing transcript levels at 1 week after treatment and reducing thereafter. No significant changes in gene expression were observed at any time during this study for tgb, trh, hsp90a, pomca, gr1 and gr2. Finally, a challenge experiment using the pathogen Photobacterium damselae subsp piscicida confirmed earlier and higher mortalities in DXM-treated animals. Taken together, these data indicate that a prolonged exposure to DXM increases the susceptibility to pathogens and reduces growth. Moreover, DXM can trigger a wide cellular response modulating the expression of genes involved in the innate immune system, HPI and GH/IGF axes as well as cellular stress defense. These results are highly valuable to evaluate responses associated to aquaculture stressful conditions and discriminate specific glucocorticoid-mediated effects. (C) 2012 Elsevier Ltd. All rights reserved.",Times Cited in Web of Science Core Collection:  44     Total Times Cited:  49     Cited Reference Count:  121,10.1016/j.fsi.2012.01.030     WE  - Science Citation Index Expanded (SCI-EXPANDED),Senegalese sole;Innate immune system;Dexamethasone;Photobacterium damselae subsp piscicida;Gene expression;CORTICOTROPIN-RELEASING-FACTOR;MESSENGER-RNA EXPRESSION;SEABREAM SPARUS-AURATA;MULTIPLE CORTICOSTEROID RECEPTORS;ONCORHYNCHUS-MYKISS WALBAUM;PITUITARY-INTERRENAL AXIS;POMC-DERIVED PEPTIDES;RAINBOW-TROUT;GLUCOCORTICOID-RECEPTOR;FACTOR-I;Gene Expression,NA,NA,dexamethasone modulates expression of genes involved in the innate immune system growth and stress and increases susceptibility to bacterial disease in senegalese sole <i>solea senegalensis<i> kaup 1858
rayyan-1227193286,Yeast DEL assay detects clastogens,2005,4,4,MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS,"[""1383-5718"", ""1879-3592     J9  - MUTAT RES-GEN TOX EN     JI  - Mutat. Res. Genet. Toxicol. Environ. Mutagen.""]",582,1,116-134,"Kirpnick, Z and Homiski, M and Rubitski, E and Repnevskaya, M and Howlett, N and Aubrecht, J and Schiestl, RH",,English,,"[""Univ Calif Los Angeles, Geffen Sch Med, Dept Pathol Environm Hlth & Radiat Oncol, Los Angeles, CA 90095 USA"", ""Univ Calif Los Angeles, Sch Publ Hlth, Dept Pathol Environm Hlth & Radiat Oncol, Los Angeles, CA 90095 USA"", ""Pfizer Inc, Groton, CT 06355 USA"", ""Univ Michigan, Dept Human Genet, Ann Arbor, MI 48109 USA""]","Chromosomal rearrangements, including DNA deletions are involved in carcinogenesis. The deletion (DEL) assay scoring for DNA deletions in the yeast Saccharomyces cerevisiae is able to detect a wide range of carcinogens. Among approximately 60 compounds of known carcinogenic activity, the DEL assay detected 86% correctly whereas the Ames Salmonella assay detected only 30% correctly [R.J. Brennan, R.H. Schiestl, Detecting carcinogens with the yeast DEL assay, Methods Mol. Biol. 262 (2004) 111- 124]. Since the DEL assay is highly inducible by DNA double strand breaks, this study examined the utility of the DEL assay for detecting clastogens. Ten model compounds, with varied mechanisms of genotoxicity, were examined for their effect on the frequency of DNA deletions with the DEL assay. The compounds tested were: actinomycin D, camptothecin, methotrexate and 5-fluorodeoxyuridine, which are anticancer agents, noscapine and furosemide are therapeutics, acridine, methyl acrylate and resorcinol are industrial chemicals and diazinon is an insecticide. The in vitro micronucleus assay (IVMN) in CHO cells, a commonly used tool for detection of clastogens, was performed on the same compounds and the results of the two assays were compared. The results of our study show that there is 70% concordance in the presence of metabolic activation (rat liver S9) and 80% concordance in the absence of metabolic activation between the DEL assay and the standard in vitro micronucleus assay. The lack of cytotoxicity observed for four of the ten compounds examined indicates limited diffusion of lipophilic compounds across the yeast cell wall. Thus, the development of a more permeable yeast tester strain is expected to greatly improve concordance of the DEL assay with the IVMN assay. The yeast DEL assay is inexpensive, amenable to automation and requires less expertise to perform than the IVMN. Thus, it has a strong potential as a robust, fast and economical screen for detecting clastogens in vitro. (c) 2005 Elsevier B.V. All rights reserved.",Times Cited in Web of Science Core Collection:  41     Total Times Cited:  48     Cited Reference Count:  68,10.1016/j.mrgentox.2005.01.005     WE  - Science Citation Index Expanded (SCI-EXPANDED),DNA deletions;clastogens;short-term assay;genotoxicity;INDUCE INTRACHROMOSOMAL RECOMBINATION;VITRO MICRONUCLEUS TEST;DNA DOUBLE-STRAND;PERIPHERAL-BLOOD LYMPHOCYTES;IN-VITRO;MAMMALIAN-CELLS;SALMONELLA-TYPHIMURIUM;REGULATORY SUBMISSIONS;CHROMOSOME-ABERRATIONS;DIFFERENT MECHANISMS;Yeasts,NA,NA,yeast del assay detects clastogens
rayyan-1227193287,A COMPARATIVE STUDY ON METALS AND PARASITES IN SHELLFISH OF FRESHWATER AND MARINE ECOSYSTEMS,2021,12,NA,JOURNAL OF SHELLFISH RESEARCH,"[""0730-8000"", ""1943-6319     J9  - J SHELLFISH RES     JI  - J. Shellfish Res.""]",40,3,565-588,"Urdes, L and Alcivar-Warren, A",,English,,"[""Univ Agr Sci & Vet Med Bucharest, Marasti Bvld 59,Dist 1,POB 011494, Bucharest, Romania"", ""Environm Genom Inc, ONE HEALTH Epigen Educ Initiat, POB 196, Southborough, MA 01772 USA"", ""Fdn Conservac Biodiversidad Acuat & Terr Ecuador, San Miguel de Anagaes E17-300, Quito 170150, Ecuador""]","Little has been published about the interactions of metals and parasites in economically important aquaculture species, particularly shellfish. Metal bioaccumulation and parasitic diseases could vary in different species depending on temperature changes and other environmental factors. Most studies conducted on endoparasites, such as acanthocephalans, cestodes, nematodes, and trematodes, indicate that only cestodes and acanthocephalans could absorb heavy metals successfully in their hosts, and that only adult worms could be used as indicators of environmental pollution. In Artemia parthenogenetica, cestodes increased resistance to arsenic (As) pollution and temperature changes; and infection was associated with improved antioxidant defense system without oxidative damage. The most serious parasite of Penaeus spp. is Enterocytozoon hepatopenaei (Microsporidia: Enterocytozoonidae). Apostome ciliates are negatively impacting Pandalus borealis of the northeastern United States (Synophrya sp. that causes ""white eggs"" or Black Spot Gill Syndrome) and Penaeus spp. from the South Atlantic and Gulf of Mexico (Hyalophysa lynni that causes shrimp black gill). In freshwater fish, the larvae of the nematode Eustrongylides spp. Jagerskiold, 1909 (Nematoda: Dioctophymidae) absorbed lead (Pb), mercury, and cadmium, when the metal levels were close to zero in water and sediment. The concentration of Pb in the larvae was approximately 17 times higher than in the fish. Like the antioxidant defense reactions in the parasitized A. parthenogenetica exposed to As, an improved antioxidant defense system may be available in parasitized fish, limiting oxidative damage caused by metals. This study presents baseline concentrations of 30 metals in wild Penaeus vannamei Boone, 1931 from Ecuador and other species, as well as the current taxonomy for selected shellfish species and their parasites. Research is needed to assess the relationship of metals in parasites and host tissues, and oxidative stress in shellfish. The tools of One Health including molecular ecology, population genomics, proteomics, and epigenetic epidemiology should be used to detect parasites and environmental pollution indicators that could threaten aquatic species from freshwater and marine ecosystems, particularly considering climate change and pollution threats.",Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  203,10.2983/035.040.0313     WE  - Science Citation Index Expanded (SCI-EXPANDED),parasites;metals;Eustrongylides spp. larvae;Penaeus spp.;Pandalus borealis;Crassostrea virginica;Crassostrea gigas;shrimp black gill;Hyalophysa lynni;black spot gill syndrome;Synophrya sp.;Enterocytozoon hepatopenaei;Haplosporidium nelsoni;Perkinsus marinus;pollution indicators;GLYPHOSATE-BASED HERBICIDE;HEAVY-METALS;HEMATODINIUM-PEREZI;BLACK GILL;HISTOPATHOLOGICAL SURVEY;POMPHORHYNCHUS-LAEVIS;RISK-ASSESSMENT;SHRIMP;FISH;CADMIUM;Military Personnel,NA,NA,a comparative study on metals and parasites in shellfish of freshwater and marine ecosystems
