key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1227191323,Chronic toxicity of pesticides to the mRNA expression levels of metallothioneins and cytochrome P450 1A genes in rainbow trout.,2012,3,1,Toxicology and industrial health,1477-0393 0748-2337,28,2,162-169,"Ceyhun, Saltuk Bugrahan and Aksakal, Ercüment and Kirim, Birsen and Atabeyoglu, Kübra and Erdogan, Orhan",,eng,,,"The hazardous effects of pesticides on various metabolic pathways are a great problem for environmental health and should be well determined. In the present  study, the authors treated rainbow trout with 0.6 μg/L deltamethrin for 28 days  and 1.6 mg/L 2,2-dichlorovinyl dimethyl phosphate for 21 days. After this time  period, the authors observed alterations in mRNA expression levels of MT-A, MT-B  and CYP-1A. Chronic exposure to low levels of pesticides may have a more  significant effect on fish populations than acute poisoning. While both  pesticides caused a significant increase on mRNA levels of MT-A and CYP-1A, MT-B  mRNA levels were increased significantly only upon deltamethin administration.  The significant increase in mRNA levels of the corresponding genes may be  considered as a defence mechanism in addition to the antioxidants against  oxidative stress, as well as a detoxification mechanism against adverse effects  of pesticides.",,10.1177/0748233711409482,"Animals;Cytochrome P-450 CYP1A1/*genetics/metabolism;Dichlorvos/toxicity;Gene Expression Profiling;Gene Expression/drug effects;Insecticides/*toxicity;Metallothionein/*genetics/metabolism;Nitriles/toxicity;Oncorhynchus mykiss/genetics/*metabolism;Pyrethrins/toxicity;Real-Time Polymerase Chain Reaction;RNA, Messenger/*biosynthesis/genetics;Toxicity Tests, Chronic;Pesticides;Cytochrome P-450 Enzyme System",NA,NA,chronic toxicity of pesticides to the mrna expression levels of metallothioneins and cytochrome p450 1a genes in rainbow trout
rayyan-1227191324,"Influence of environmentally relevant concentrations of vinclozolin on quality, DNA integrity, and antioxidant responses of sterlet Acipenser ruthenus  spermatozoa.",2013,4,25,Chemico-biological interactions,1872-7786 0009-2797,203,2,377-385,"Gazo, Ievgeniia and Linhartova, Pavla and Shaliutina, Anna and Hulak, Martin",,eng,,,"The effects of vinclozolin (VIN), an anti-androgenic fungicide, on quality, oxidative stress, DNA integrity, and ATP level of sterlet (Acipenser ruthenus)  spermatozoa were investigated in vitro. Fish spermatozoa were incubated with  different concentrations of vinclozolin (0.5, 2, 10, 15, 20 and 50 μg/l) for 2 h.  A dose-dependent reduction in spermatozoa motility and velocity was observed at  concentrations of 2-50 μg/l. A dramatic increase in DNA fragmentation was  recorded at concentrations 10 μg/l and above. After 2 h exposure at higher test  concentrations (10-50 μg/l), oxidative stress was apparent, as reflected by  significantly higher levels of protein and lipid oxidation and significantly  greater superoxide dismutase activity. Intracellular ATP content of spermatozoa  decreased with increasing concentrations of VIN. The results demonstrated that  VIN can induce reactive oxygen species stress in fish spermatozoa, which could  impair the sperm quality, DNA integrity, ATP content, and the antioxidant defense  system.",,10.1016/j.cbi.2013.01.004,"*Environment;Adenosine Triphosphate/metabolism;Animals;Antioxidants/*metabolism;DNA Fragmentation/drug effects;DNA/*genetics;Dose-Response Relationship, Drug;Fishes/*genetics/*metabolism;Fungicides, Industrial/adverse effects;Male;Oxazoles/*adverse effects;Oxidative Stress/drug effects;Sperm Motility/drug effects;Spermatozoa/cytology/*drug effects/metabolism;Water Pollutants, Chemical/adverse effects;DNA (Cytosine-5-)-Methyltransferase;DNA-(Apurinic or Apyrimidinic Site) Lyase;DNA, B-Form;DNA, A-Form;Antioxidants;DNA",NA,NA,influence of environmentally relevant concentrations of vinclozolin on quality dna integrity and antioxidant responses of sterlet acipenser ruthenus spermatozoa
rayyan-1227191325,"Identification and characterization of SnrA, an inducible oxygen-insensitive nitroreductase in Salmonella enterica serovar Typhimurium TA1535.",2002,10,31,Mutation research,0027-5107,508,1,59-70,"Nokhbeh, M. R. and Boroumandi, S. and Pokorny, N. and Koziarz, P. and Paterson, E. S. and Lambert, I. B.",,eng,,,"The biological activity of many nitrosubstituted compounds, many of which are produced commercially or have been identified as environmental contaminants, is  dependent on metabolic activation catalyzed by nitroreductases. In the current  study, we have cloned a nitroreductase gene, Salmonella typhimurium  nitroreductase A (snrA), from S. enterica serovar Typhimurium strain TA1535, and  characterized the purified gene product. SnrA is 240 amino acids in length and  shares 87% sequence identity to the Escherichia coli homolog, E. coli  nitroreductase A (NfsA). SnrA is the major nitroreductase in S. enterica serovar  Typhimurium strain TA1535 and catalyzes nitroreduction through a ping-pong bi-bi  mechanism in a NADPH and flavine mononucleotide (FMN) dependent manner. SnrA  exhibits extremely low levels of FMN reductase activity but the nitroreductase  activity of SnrA is competitively inhibited by exogenously added FMN. Treatment  of TA1535 with paraquat resulted in induction of nitroreductase activity,  suggesting that SnrA is a member of the S. enterica serovar Typhimurium SoxRS  regulon associated with cellular defense against oxidative damage. Examination of  the microbial genomes databases shows that SnrA homologs are widely distributed  in the microbial world, being present in isolates of both Archea and Eubacteria.  Southern hybridization and PCR failed to detect the snrA gene in the closely  related S. enterica serovar Typhimurium strain TA1538. S. enterica serovar  Typhimurium strains TA1535 and TA1538 and their derivatives are commonly used in  mutagenicity testing. Differences in metabolic capacity between these two strains  may have implications for the interpretation of mutagenicity data.",,10.1016/s0027-5107(02)00174-4,"Amino Acid Sequence;Cloning, Molecular;Flavin Mononucleotide/metabolism;FMN Reductase/metabolism;Molecular Sequence Data;Mutagenicity Tests/methods;NADP/metabolism;Nitroreductases/drug effects/*genetics/*metabolism;Paraquat/pharmacology;Salmonella typhi/drug effects/*enzymology/genetics;Sequence Homology, Amino Acid",NA,NA,identification and characterization of snra an inducible oxygeninsensitive nitroreductase in salmonella enterica serovar typhimurium ta1535
rayyan-1227191326,Parasitization by the wasp Eretmocerus mundus induces transcription of genes related to immune response and symbiotic bacteria proliferation in the whitefly  Bemisia tabaci.,2008,7,18,BMC genomics,1471-2164,9,NA,342,"Mahadav, Assaf and Gerling, Dan and Gottlieb, Yuval and Czosnek, Henryk and Ghanim, Murad",,eng,,,"BACKGROUND: The whitefly Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae), and the viruses it transmits, are a major constraint to growing vegetable crops  worldwide. Although the whitefly is often controlled using chemical pesticides,  biological control agents constitute an important component in integrated pest  management programs, especially in protected agriculture. One of these agents is  the wasp Eretmocerus mundus (Mercet) (Hymenoptera: Aphelinidae). E. mundus lays  its egg on the leaf underneath the second-third instar nymph of B. tabaci. First  instars of the wasp hatch and penetrate the whitefly nymphs. Initiation of  parasitization induces the host to form a capsule composed of epidermal cells  around the parasitoid. The physiological and molecular processes underlying B.  tabaci-E. mundus interactions have never been investigated. RESULTS: We used a  cDNA microarray containing 6,000 expressed sequence tags (ESTs) from the whitefly  genome to study the parasitoid-whitefly interaction. We compared RNA samples  collected at two time points of the parasitization process: when the parasitoid  first instar starts the penetration process and once it has fully penetrated the  host. The results clearly indicated that genes known to be part of the defense  pathways described in other insects are also involved in the response of B.  tabaci to parasitization by E. mundus. Some of these responses included  repression of a serine protease inhibitor (serpin) and induction of a  melanization cascade. A second set of genes that responded strongly to  parasitization were bacterial, encoded by whitefly symbionts. Quantitative  real-time PCR and FISH analyses showed that proliferation of Rickettsia, a  facultative secondary symbiont, is strongly induced upon initiation of the  parasitization process, a result that supported previous reports suggesting that  endosymbionts might be involved in the insect host's resistance to various  environmental stresses. CONCLUSION: This is the first study to examine the  transcriptional response of a hemipteran insect to attack by a biological control  agent (hymenopterous parasitoid), using a new genomic approach developed for this  insect pest. The defense response in B. tabaci involves genes related to the  immune response as described in model organisms such as Drosophila melanogaster.  Moreover, endosymbionts of B. tabaci appear to play a role in the response to  parasitization, as supported by previously published results from aphids.",,10.1186/1471-2164-9-342,"*Symbiosis;*Transcription, Genetic;Animals;Bacteria/*growth & development;Genes, Insect/*immunology;Hemiptera/*microbiology/parasitology;Host-Parasite Interactions;Wasps/*physiology;Bacteria",NA,NA,parasitization by the wasp eretmocerus mundus induces transcription of genes related to immune response and symbiotic bacteria proliferation in the whitefly bemisia tabaci
rayyan-1227191327,A pilot survey of 39 Victorian WWTP effluents using a high speed luminescent umu test in conjunction with a novel GC-MS-database technique for automatic  identification of micropollutants.,2012,NA,NA,Water science and technology : a journal of the International Association on Water Pollution Research,0273-1223,66,4,768-774,"Allinson, Mayumi and Kageyama, Shiho and Nakajima, Daisuke and Kamata, Ryo and Shiraishi, Fujio and Goto, Sumio and Salzman, Scott Andrew and Allinson, Graeme",,eng,,,"In 2007, samples of treated effluent were collected at point of discharge to the environment from 39 wastewater treatment plants (WWTPs) located across Victoria,  Australia grouped by treatment type. Sample genotoxicity was assessed with a  high-throughput luminescent umu test method using Salmonella typhimurium TL210  strain, with and without addition of a commercially available metabolic  activation system. Samples were also screened using a gas chromatographic-mass  spectrometric mass-structure database recognition method. A genotoxic response  was observed in half of the samples tested without metabolic activation system  (<LOR - 0.19 μg/L 4-nitroquinoline-N-oxide equivalents). On addition of metabolic  activation system, 75% of samples elicited a genotoxic response, the majority of  responses were stronger than without metabolic activation (<LOR - 2.97 μg/L  benzo[a]pyrene equivalents). The type of WWTP had no effect on genotoxicity. A  large number of chemicals were identified in the effluents, although none could  be unambiguously tied to the genotoxicity observed. Chemicals observed in one or  more effluents included food additives (e.g. dibenzylether), various alkyl  phenols, tyre leachates (e.g. 2(3H)-benzothiazolone), antioxidants, flame  retardants (e.g. tris(2-chloroethyl)phosphate), insect repellents (e.g.  diethyltoluamide), stimulants (e.g. caffeine) and anticonvulsants (e.g.  carbamazepine). Of the 451 pesticides screened, carbamate insecticides (e.g.  bendiocarb, propoxur), plant growth regulators (e.g. propham) and herbicides  (e.g. atrazine, metolachlor, simazine) were amongst the compounds observed.",,10.2166/wst.2012.242,"Databases, Factual;Environmental Monitoring/*methods;Gas Chromatography-Mass Spectrometry;Luminescence;Mutagenicity Tests;Mutagens/analysis/toxicity;Salmonella typhimurium/drug effects/genetics/metabolism;Victoria;Waste Disposal, Fluid;Water Pollutants, Chemical/*analysis/toxicity;Multiple Sclerosis",NA,NA,a pilot survey of 39 victorian wwtp effluents using a high speed luminescent umu test in conjunction with a novel gcmsdatabase technique for automatic identification of micropollutants
rayyan-1227191328,Oxidative stress in zebrafish cells: potential utility of transgenic zebrafish as a deployable sentinel for site hazard ranking.,2001,7,2,The Science of the total environment,0048-9697,274,1,183-196,"Carvan, M. J. 3rd and Sonntag, D. M. and Cmar, C. B. and Cook, R. S. and Curran, M. A. and Miller, G. L.",,eng,,,"In order to quickly assess potential environmental hazards of forwardly deployed military bases, we have focussed our efforts on biochemical and molecular changes  in vertebrate cells following exposure to aqueous soil extracts. To this end, we  are designing a series of deployable transgenic fish. Fish exhibit many of the  same general defenses against toxic chemicals as do mammals, including enzyme  induction, and the generation of oxidative stress. In response to many foreign  compounds that generate oxidative stress, the transcription of certain protective  genes is induced via specific DNA motifs called electrophile response elements  (EPREs). We have made a plasmid construct containing a single murine EPRE fused  to a minimal promoter and the cDNA encoding firefly luciferase (EPRE-LUC). In  this paper, we have shown that the treatment of zebrafish cell line ZEM2S with a  variety of chemicals known to induce EPRE-dependent transcription in cultured  mammalian cells, results in dose-dependent induction of the  transiently-transfected EPRE-LUC reporter construct. Compounds tested include  aromatic hydrocarbons, heavy metals, and organophosphates. We observed similar  dose-dependent responses when we treated ZEM2S and human cells in vitro with  identical aqueous extracts of soil from hazardous waste sites. This suggests that  the mechanism by which these compounds activate transcription is well conserved  between mammals and zebrafish, and that transgenic zebrafish lines containing  EPRE-driven reporter constructs might be useful as sentinels for the early  detection of oxidative stress-inducing chemicals.",,10.1016/s0048-9697(01)00742-2,"*Oxidative Stress/drug effects;Animals;Animals, Genetically Modified;Apoptosis/drug effects;Cell Line;Cell Survival/drug effects;Coleoptera;Embryo, Mammalian;Embryo, Nonmammalian;Fibroblasts/cytology/drug effects/*physiology;Genes, Reporter;Glutathione Disulfide/metabolism;Glutathione/*metabolism;HL-60 Cells;Humans;Intracellular Membranes/drug effects/physiology;Luciferases/*genetics/metabolism;Mammals;Membrane Potentials/drug effects/physiology;Methylcholanthrene/toxicity;Mice;Mitochondria/drug effects/physiology;Plasmids;Polychlorinated Dibenzodioxins/toxicity;Promoter Regions, Genetic;Sentinel Surveillance;Soil Pollutants/analysis/*toxicity;Zebrafish;Oxidative Stress",NA,NA,oxidative stress in zebrafish cells potential utility of transgenic zebrafish as a deployable sentinel for site hazard ranking
rayyan-1227191329,[Pesticide residues in feed-stuffs in Sweden (author's transl)].,1979,6,1,Nordisk veterinaermedicin,0029-1579,31,6,263-274,"Erne, K. and Rutqvist, L.",,swe,,,"The occurrence of pesticide residues was studied in samples of feed-stuffs produced in Sweden or imported to Sweden during the years 1972--1976. In all, 278  samples representing 37 types of feed-stuffs (components, as well as finished  feeds) and 18 countries were analyzed. Residues of chlorinated hydrocarbon  pesticides and PCBs were looked for in 224 samples, mostly feed components. The  analytical method used involved solvent extraction, florisil-column clean-up,  thinlayer chromatographic separation and gas-chromatographic determination.  Chlorinated hydrocarbons were found in several samples. DDT and its  transformation products were detected in 66 samples (29.5%), lindane in 44  (19.5%), PCBs in 25 (11.2%), alpha-BHC in 22 (9.8%), beta-BHC in 11 (4.9%) and  dieldrin in 9 (4.0%). The levels were usually low (Table I). The chloropesticides  occurred most frequently and at the highest levels in feed-stuffs of animal  origin and in imported oil-feeds. In 25 of the samples the contents of sigmaDDT  exceeded the maximum limit accepted by the National (Swedish) Food Administration  for grain and bran intended for human consumption (0.05 mg/kg, Talbe IV). The  highest residue level of sigmaDDT (0.66 mg/kg) was encountered in a sample of  fish meal. The PCB levels found did not exceed the temporary tolerance  established by FDA (1973) for finished animal feeds (0.2 mg/kg). One hundred and  seven samples were analyzed for phenoxy acid residues using a thin-layer  chromatographic and gas-chromatographic technique. Phenoxy acids were detected in  only 2 of 62 randomly selected feed samples (0.05 and 0.2 mg/kg, respectively).  The residue limit established by the National Food Administration for 2,4-D and  MCPA in grain and bran intended for human consumption is 0.1 mg/kg. Fortyfour  samples of feeds were submitted because of suspected phenoxy acid contamination.  In 12 of the samples phenoxy acid residues were found. The highest level (3.5  mg/kg, MCPA) was observed in a sample of accidentally contaminated molasses.  Considering the apparently low level of contamination of Swedish grain with  chloropesticides, PCBs and phenoxy acids and the dilution on compounding  feed-stuffs of animal origin and oil-feeds, only very low pesticide residue  levels can be expected in Swedish finished animal feeds.",,,"Animal Feed/*analysis;Hydrocarbons, Chlorinated/analysis;Pesticide Residues/*analysis;Polybrominated Biphenyls/analysis;Sweden;Pesticides;Pesticide Residues",NA,NA,pesticide residues in feedstuffs in sweden authors transl
rayyan-1227191330,"Introducing Food Fraud including translation and interpretation to Russian, Korean, and Chinese languages.",2015,12,15,Food chemistry,1873-7072 0308-8146,189,NA,102-107,"Spink, John and Moyer, Douglas C. and Park, Hyeonho and Wu, Yongning and Fersht, Victor and Shao, Bing and Hong, Miao and Paek, Seung Yeop and Edelev, Dmitry",,eng,,,"This paper introduces the topic of Food Fraud with translations to Russian, Korean, and Chinese. The concepts provide a system-wide focus leading to  prevention. The goal is not to detect Food Fraud but to adjust entire food supply  chains to reduce fraud opportunities. Food Fraud is a recently defined area of  Food Protection between Food Safety (such as Salmonella or pesticide residue),  and Food Defense (malicious intent to harm such as terrorism). Food Fraud is  intentional with no intent to harm but only for economic gain. As with improving  Food Safety and Food Defense, preventing Food Fraud is good for society and the  economy. Society benefits through fewer public health threats from unauthorized  acts. Society also benefits from increased consumer satisfaction and harmony.  Food Security is increased through the production of more, higher-value products  for consumers, commerce, and exporting. Food Fraud can reduce economic output  because sickened citizens cannot work and it also reduces consumer confidence  leading to less commerce.",,10.1016/j.foodchem.2014.09.106,*Language;China;Criminology;Economically Motivated Adulteration;Food Contamination/*prevention & control;Food Crime;Food Fraud;Food Quality;Food Safety;Fraud/*prevention & control;Public Health;Republic of Korea;Russia,NA,NA,introducing food fraud including translation and interpretation to russian korean and chinese languages
rayyan-1227191331,Macrophage functional activities versus cellular parameters upon sublethal pesticide exposure in mice.,1987,4,9,Molecular toxicology,0883-9492,1,2,247-259,"Krzystyniak, K. and Trottier, B. and Jolicoeur, P. and Fournier, M.",,eng,,,"The toxicity of selected organochlorine, organophosphate, and carbamate pesticides on the functions and cellular parameters of peritoneal macrophages was  examined in inbred C57Bl/6 mice. Effects of single, sublethal pesticide exposure  on macrophages were determined by analysis of the cell viability, cell adherence  capacity, generation of superoxide anion (O2-), antigen processing, phagocytosis  of Salmonella typhimurium, and resistance to in vitro virus-induced cytopathic  effects (cpe) after infection with mouse hepatitis virus 3 (MHV3). Most of the  studies were done for the organochlorine pesticide dieldrin, which inhibited  several macrophage functions, such as phagocytosis of S. typhimurium, release of  the single processed protein antigen avidin, and resistance to MHV3 virus-induced  cpe. The virus-induced cytolysis in macrophage cultures was significantly  increased after in vivo exposure to single sublethal doses of other selected  pesticides, such as guthion, carbofuran, sevin, and matacil. However, none of the  selected pesticides, used in sublethal (0.4 less than or equal to LD50 less than  or equal to 0.6) doses appeared to be a factor impairing the O2- -generating  system in chemically elicited or immunologically activated peritoneal  macrophages. In conclusion, sublethal pesticide exposure can induce a significant  impairement of several macrophage functions, such as phagocytosis, antigen  processing, and resistance to virus-induced cytolysis. Inhibition of the O2-  -generating system by sublethal pesticide exposure, however, can be excluded as a  mechanism of potential suppressory action of these pesticides on antiviral and  antibacterial host defence systems in which macrophages play a primary role.",,,"Animals;Avidin/metabolism;Dieldrin/toxicity;Dose-Response Relationship, Drug;In Vitro Techniques;Macrophages/*drug effects;Mice;Peritoneal Cavity/cytology;Pesticides/*toxicity;Phagocytosis/drug effects;Superoxides/metabolism;Pesticides;Macrophages",NA,NA,macrophage functional activities versus cellular parameters upon sublethal pesticide exposure in mice
rayyan-1227191332,A preliminary investigation into the use of biosensors to screen stomach contents for selected poisons and drugs.,2007,10,25,Forensic science international,1872-6283 0379-0738,172,2,106-111,"Redshaw, Natalie and Dickson, Stuart J. and Ambrose, Vikki and Horswell, Jacqui",,eng,,,"The bioluminescence response of two genetically modified (lux-marked) bacteria to potentially toxic compounds (PTCs) in stomach contents was monitored using an in  vitro assay. Cells of Escherichia coli HB101 and Salmonella typhimurium both  carrying the lux light producing gene on a plasmid (pUDC607) were added to  stomach contents containing various concentrations of organic and inorganic  compounds. There was some variability in the response of the two biosensors, but  both were sensitive to the herbicides glyphosate, 2,4-dichlorophenoxyacetic acid  (2,4-D), 2,4,5-trichlorophenoxyacetic acid (2,4,5-T); pentachlorophenol (PCP),  and inorganic poisons arsenic and mercury at a concentration range likely to be  found in stomach contents samples submitted for toxicological analysis. This  study demonstrates that biosensor bioassays could be a useful preliminary  screening tool in forensic toxicology and that such a toxicological screening  should include more than one test organism to maximise the number of PTC's  detected. The probability of false positive results from samples containing  compounds that may interfere with the assay such as over-the-counter (OTC) drugs  and caffeine in tea and coffee was also investigated. Of the substances tested  only coffee has the potential to cause false positive results.",,10.1016/j.forsciint.2006.12.012,Biosensing Techniques/*instrumentation/*methods;Caffeine/isolation & purification;Escherichia coli;Forensic Pathology/*instrumentation/*methods;Gastrointestinal Contents/*chemistry;Humans;Nonprescription Drugs/isolation & purification;Poisoning/pathology;Salmonella typhimurium;Sensitivity and Specificity;Stomach;Biosensing Techniques;Poisoning;Poisons,NA,NA,a preliminary investigation into the use of biosensors to screen stomach contents for selected poisons and drugs
rayyan-1227191333,A strategy for reducing numbers? Response.,1991,12,1,Health for the millions,0970-8685,17,5,25-27,"Banerji, D.",,eng,,,,,,*Advisory Services;*Child Health Services;*Child Survival;*Consultants;*Critique;*Evaluation Studies as Topic;*Family Planning Policy;*Infant Mortality;*Interest Groups;*Obstacles;*Policy Development;*Policy Making;*Population Growth;*Program Effectiveness;*Program Evaluation;*Public Opinion;*Unicef;*United Nations;*White People;*Whites;*Who;*World Health Organization;Asia;Cultural Background;Culture;Delivery of Health Care;Delivery Of Health Care;Demographic Factors;Demography;Developing Countries;Ethnic Groups;Ethnicity;Health;Health Planning;Health Services;India;International Agencies;Length Of Life;Longevity;Maternal-Child Health Centers;Maternal-child Health Services;Mortality;Organization and Administration;Organization And Administration;Organizations;Planning;Policy;Political Factors;Politics;Population;Population Characteristics;Population Dynamics;Population Policy;Primary Health Care;Program Evaluation;Programs;Public Policy;Social Policy;Southern Asia;Survival Rate;Survivorship;Un,NA,NA,a strategy for reducing numbers response
rayyan-1227191334,The transcriptional regulator SoxS is required for resistance of Salmonella typhimurium to paraquat but not for virulence in mice.,1997,12,1,Infection and immunity,0019-9567 1098-5522,65,12,5371-5375,"Fang, F. C. and Vazquez-Torres, A. and Xu, Y.",,eng,,,"In Escherichia coli, the SoxRS regulon is required for resistance to redox-cycling agents which elevate cytosolic superoxide levels, as well as for  resistance to nitric oxide-dependent macrophage killing. In Salmonella  typhimurium, SoxS is also required for enhanced expression of Mn-superoxide  dismutase and resistance to paraquat, but not for resistance to nitric oxide  donor compounds in vitro, resistance to macrophage killing, or virulence in mice.  Differences in other antioxidant defense systems or compensation by homologous  regulons may account for species-specific differences in the role of SoxS.",,10.1128/iai.65.12.5371-5375.1997,"*Escherichia coli Proteins;*Trans-Activators;Animals;Bacterial Proteins/*genetics;Drug Resistance, Microbial/*genetics;Escherichia coli/genetics;Gene Expression Regulation, Bacterial;Mice;Paraquat/*pharmacology;Salmonella Infections, Animal/*microbiology;Salmonella typhimurium/*genetics/*pathogenicity;Species Specificity;Transcription Factors/*genetics;Virulence/genetics;Salmonella typhimurium;Social Control, Informal;Social Control, Formal",NA,NA,the transcriptional regulator soxs is required for resistance of salmonella typhimurium to paraquat but not for virulence in mice
rayyan-1227191335,Behavioral effects of waterborne carbofuran in goldfish.,1996,8,1,Archives of environmental contamination and toxicology,0090-4341,31,2,232-238,"Saglio, P. and Trijasse, S. and Azam, D.",,eng,,,"The effects of concentration (1, 10, 100 microg/L) and duration (4, 8, 12 h) of exposure to carbofuran were assessed on the swimming activity, social  interactions, and behavioral responses of goldfish to a flow (0.1 L/min) of  water, with or without chironomids. Observations were also made on the behavioral  responses of unexposed goldfish to a flow (0.1 L/min) of carbofuran-contaminated  water. A 4-h exposure of goldfish 1 microg/L carbofuran produced a significant  increase in sheltering, burst swimming, and nipping. Responses were enhanced at  100 microg/L. After a 12-h exposure, the behavioral effects of 1 microg/L  carbofuran were less apparent. However, burst swimming at 10 microg/L, and  sheltering, nipping and burst swimming at 100 microg/L, were still significantly  increased after a 12-h exposure to carbofuran. Grouping was not consistently  affected by exposure conditions. Chemical attraction to a filtrate of chironomids  was significantly reduced after the 4-h exposure to 1 microg/L carbofuran.  Decreased attraction to the food extract was less apparent after the 12-h  exposure, except at 100 microg/L carbofuran. A significant decrease in attraction  to a flow of uncontaminated water was also observed after a 4-h exposure to 10  and 100 microg/L carbofuran. Unexposed goldfish did not show avoidance reaction  to a flow of carbofuran-contaminated water, even at a concentration (10 mg/L)  exceeding the mean 96-h LC-50 in cyprinids (0.5-1 mg/L). However, at all  concentrations tested (0.1, 1, 10 mg/L), goldfish quickly reacted to the  introduction of the solution of carbofuran by increased burst swimming and  nipping. These results are discussed in the light of the data concerning  behavioral and neurotoxic effects of carbamate and organophosphorous insecticides  in fish.",,10.1007/BF00212371,"Animals;Behavior, Animal/*drug effects;Carbofuran/metabolism/*toxicity;Dose-Response Relationship, Drug;Eating/drug effects;Female;Fresh Water;Goldfish/*metabolism;Insecticides/metabolism/*toxicity;Male;Water Pollutants, Chemical/metabolism/*toxicity",NA,NA,behavioral effects of waterborne carbofuran in goldfish
rayyan-1227191336,"Behavioural changes in freshwater fish, Cirrhinus mrigala (Hamilton) exposed to cypermethrin.",2005,1,1,Journal of environmental biology,0254-8704,26,1,141-144,"Prashanth, M. S. and David, M. and Mathed, S. G.",,eng,,,"The toxicity of insecticide cypermethrin to the freshwater fish, Cirrhinus mrigala was studied using static bioassay method. The 96 h LC50 was found to be  5.13 microg/l. Increase in opercular movement, loss of equilibrium, increase in  surface behaviour, change in body colour, increase secretion of mucus, irregular  swimming activity, rapid jerk movement, 'S' jerky, partial jerk, and  aggressiveness were observed in fish exposed to lethal concentration of  cypermethrin. But in sub lethal concentration changes were observed from that of  lethal and with the approach of 14 and 21 day, fish attained to normalcy.",,,"Animals;Behavior, Animal/*drug effects;Fishes/*physiology;Pyrethrins/*toxicity",NA,NA,behavioural changes in freshwater fish cirrhinus mrigala hamilton exposed to cypermethrin
rayyan-1227191337,Vibrotactile perception threshold measurements for diagnosis of sensory neuropathy. Description of a reference population.,1992,NA,NA,International archives of occupational and environmental health,0340-0131,64,3,201-207,"Lundström, R. and Strömberg, T. and Lundborg, G.",,eng,,,"Recognition of the fact that impairment of the tactile sense may occur independently of other disturbances in the vibration syndrome has rekindled an  interest in developing a diagnostic method for early detection of  vibration-induced neuropathy. There is also evidence suggesting that vibrotactile  measurements represent a valuable diagnostic tool in compressive neuropathies,  such as the carpal tunnel syndrome. The method may also become useful for  diagnosing sensory neuropathies caused by other factors, such as solvents,  pesticides, heavy metals, alcoholism, and diabetes. However, before vibrotactile  measurement can be accepted and established as a tool for clinical diagnostic  purposes, for screening, and in research, the level and the shape of the normal  threshold curve have to be specified. With the purpose of assembling normative  data, the vibrotactile perception thresholds (8-500 Hz) of the right index  fingertip were measured in 171 healthy males (19-75 years) not exposed to  vibration. A Békésy audiometer was modified to operate in combination with a  vibration exciter, instead of headphones, at frequencies lower than usual (8-500  Hz). The results showed that the perception thresholds increased from about 100  dB to about 140 dB (rel. 10(-6) m/s2rms) as a function of frequency and age. The  frequency-dependent changes were not linear, however, but displayed a peak in  sensitivity at 125 Hz. Threshold changes due to aging were most pronounced at the  highest frequencies. It is of the utmost importance that these natural changes  are taken into account when making comparisons between groups or individuals.",,10.1007/BF00380910,Adult;Humans;Male;Mechanoreceptors/physiopathology;Occupational Diseases/*diagnosis/physiopathology;Peripheral Nervous System Diseases/*diagnosis/physiopathology;Reference Values;Sensation Disorders/*diagnosis/physiopathology;Sensory Thresholds/physiology;Vibration/*adverse effects,NA,NA,vibrotactile perception threshold measurements for diagnosis of sensory neuropathy description of a reference population
rayyan-1227191338,"Knowledge and practice of malaria prevention methods among residents of arba minch town and arba minch zuria district, southern ethiopia.",2010,11,1,Ethiopian journal of health sciences,2413-7170 1029-1857,20,3,185-193,"Astatkie, Ayalew",,eng,,,"BACKGROUND: To date, there is no effective vaccine or no effective drug for mass chemoprophylaxis against malaria. Thus, proper know-how and use of prevention  methods is crucial. This study aims to assess the knowledge and practice of  malaria prevention methods among the residents of Arba Minch area, Southern  Ethiopia. METHODS: A community-based cross-sectional study that utilized a  two-stage sampling was conducted from January 22 to February 1, 2007 on a sample  of 454 household heads or their deputies. SPSS 16 for windows was used for data  analysis. Chi-square and Fisher's exact probability tests were used to assess the  association of selected variables with place of residence. RESULTS: Majority  (86.8%) of the respondents mentioned fever as a symptom of malaria, and 98.2% of  the respondents reported mosquito bite as the cause of malaria. Three hundred and  eighty four (84.6%) of the respondents mentioned mosquito nets as protective  measures against mosquito bites. The protective measure mostly used by the  respondents or other household members in the last 12 months was mosquito net  (73.3%) followed by aerosol insecticide (13%) with the former being used more in  rural areas and the latter in urban areas. CONCLUSION: The study subjects'  awareness regarding the cause, symptoms and preventive measures of malaria was  high. Use of mosquito net as protective measure against mosquito bites in the  last 12 months was high. However, use of other preventive measures was low.  Behavioral change communication is required to increase the use of other  preventive measures along with mosquito nets.",,10.4314/ejhs.v20i3.69448,Arba Minch;knowledge;malaria;practice;prevention methods;Malaria,NA,NA,knowledge and practice of malaria prevention methods among residents of arba minch town and arba minch zuria district southern ethiopia
